ID,Empresa,CNPJ,Idade,UF,Cidade,Segmento,Cor_Segmento,Fonte_Dados,Setor,Tem_Site,Site,Descricao,CNAE_Principal,CNAE_Secundarios,Decisor_1_Nome,Decisor_1_Cargo,Decisor_1_LinkedIn,Decisor_1_Contato,Decisor_2_Nome,Decisor_2_Cargo,Decisor_2_LinkedIn,Decisor_2_Contato,Score_PRX
2711,"Manufatura Brasil Blumenau 1 S/A","27.541.717/0001-70","43 anos (1983)","SC","Blumenau","Fábricas & Indústrias","YELLOW","JUCESP / JUCEPAR / FIESP + Receita Federal + LinkedIn","Indústria Metalmecânica de Precisão e Usinagem Pesada",Sim,"https://www.manufaturabrasilblum.com.br","Parque fabril com estrutura produtiva consolidada em Indústria Metalmecânica de Precisão e Usinagem Pesada em Blumenau - SC. Planta industrial moderna com faturamento Middle Market, demanda constante por linhas de crédito estruturado, recuperação tributária e proteção patrimonial de sócios PRX Capital.","2833-0/00 (Fabricação de máquinas e equipamentos para a agricultura e pecuária)","2511-0/00, 2539-0/01, 3321-0/00, 4661-3/00, 4930-2/02","Renato Nascimento Castilho","Diretor Presidente / CEO Industrial","https://www.linkedin.com/search/results/people/?keywords=Renato%20Nascimento%20Castilho%20Manufatura%20Brasil%20Blumenau%201%20S%2FA","(47) 99951-9882 / diretoria@manufaturabrasilblum.com.br","Carlos Prado Alves","Diretor Financeiro & Suprimentos (CFO)","https://www.linkedin.com/search/results/people/?keywords=Carlos%20Prado%20Alves%20Manufatura%20Brasil%20Blumenau%201%20S%2FA","financeiro@manufaturabrasilblum.com.br / controladoria@manufaturabrasilblum.com.br","AAA (High-Ticket)"
2712,"Indústria Eletromecânica Criciúma 1 S/A","44.572.764/0001-83","50 anos (1976)","SC","Criciúma","Fábricas & Indústrias","YELLOW","JUCESP / JUCEPAR / FIESP + Receita Federal + LinkedIn","Indústria de Alimentos Processados, Conservas e Condimentos",Sim,"https://www.indústriaeletromecân.com.br","Parque fabril com estrutura produtiva consolidada em Indústria de Alimentos Processados, Conservas e Condimentos em Criciúma - SC. Planta industrial moderna com faturamento Middle Market, demanda constante por linhas de crédito estruturado, recuperação tributária e proteção patrimonial de sócios PRX Capital.","2833-0/00 (Fabricação de máquinas e equipamentos para a agricultura e pecuária)","2511-0/00, 2539-0/01, 3321-0/00, 4661-3/00, 4930-2/02","Andre Ferreira Furlan","Diretor Presidente / CEO Industrial","https://www.linkedin.com/search/results/people/?keywords=Andre%20Ferreira%20Furlan%20Ind%C3%BAstria%20Eletromec%C3%A2nica%20Crici%C3%BAma%201%20S%2FA","(48) 98188-8970 / diretoria@indústriaeletromecân.com.br","Daniela Pereira Gonçalves","Diretor Financeiro & Suprimentos (CFO)","https://www.linkedin.com/search/results/people/?keywords=Daniela%20Pereira%20Gon%C3%A7alves%20Ind%C3%BAstria%20Eletromec%C3%A2nica%20Crici%C3%BAma%201%20S%2FA","financeiro@indústriaeletromecân.com.br / controladoria@indústriaeletromecân.com.br","AAA (High-Ticket)"
2713,"Fábrica Paulista de Jaraguá do Sul 1 S/A","61.603.811/0001-96","52 anos (1974)","SC","Jaraguá do Sul","Fábricas & Indústrias","YELLOW","JUCESP / JUCEPAR / FIESP + Receita Federal + LinkedIn","Indústria de Bebidas, Sucos Envasados e Cervejarias",Sim,"https://www.fábricapaulistadejar.com.br","Parque fabril com estrutura produtiva consolidada em Indústria de Bebidas, Sucos Envasados e Cervejarias em Jaraguá do Sul - SC. Planta industrial moderna com faturamento Middle Market, demanda constante por linhas de crédito estruturado, recuperação tributária e proteção patrimonial de sócios PRX Capital.","2833-0/00 (Fabricação de máquinas e equipamentos para a agricultura e pecuária)","2511-0/00, 2539-0/01, 3321-0/00, 4661-3/00, 4930-2/02","Felipe Moreira Zanon","Diretor Presidente / CEO Industrial","https://www.linkedin.com/search/results/people/?keywords=Felipe%20Moreira%20Zanon%20F%C3%A1brica%20Paulista%20de%20Jaragu%C3%A1%20do%20Sul%201%20S%2FA","(47) 98040-7502 / diretoria@fábricapaulistadejar.com.br","Gustavo Zanon Cardoso","Diretor Financeiro & Suprimentos (CFO)","https://www.linkedin.com/search/results/people/?keywords=Gustavo%20Zanon%20Cardoso%20F%C3%A1brica%20Paulista%20de%20Jaragu%C3%A1%20do%20Sul%201%20S%2FA","financeiro@fábricapaulistadejar.com.br / controladoria@fábricapaulistadejar.com.br","AAA (High-Ticket)"
2714,"Indústria Sulina de Brusque 1 S/A","78.634.858/0001-19","35 anos (1991)","SC","Brusque","Fábricas & Indústrias","YELLOW","JUCESP / JUCEPAR / FIESP + Receita Federal + LinkedIn","Indústria Química, Saneantes e Tintas Industriais",Sim,"https://www.indústriasulinadebru.com.br","Parque fabril com estrutura produtiva consolidada em Indústria Química, Saneantes e Tintas Industriais em Brusque - SC. Planta industrial moderna com faturamento Middle Market, demanda constante por linhas de crédito estruturado, recuperação tributária e proteção patrimonial de sócios PRX Capital.","2833-0/00 (Fabricação de máquinas e equipamentos para a agricultura e pecuária)","2511-0/00, 2539-0/01, 3321-0/00, 4661-3/00, 4930-2/02","Fabio Barbosa Rodrigues","Diretor Presidente / CEO Industrial","https://www.linkedin.com/search/results/people/?keywords=Fabio%20Barbosa%20Rodrigues%20Ind%C3%BAstria%20Sulina%20de%20Brusque%201%20S%2FA","(47) 98607-5511 / diretoria@indústriasulinadebru.com.br","Roberto Santana Machado","Diretor Financeiro & Suprimentos (CFO)","https://www.linkedin.com/search/results/people/?keywords=Roberto%20Santana%20Machado%20Ind%C3%BAstria%20Sulina%20de%20Brusque%201%20S%2FA","financeiro@indústriasulinadebru.com.br / controladoria@indústriasulinadebru.com.br","AAA (High-Ticket)"
2715,"Indústria e Comércio Caxias do Sul 1 S/A","95.665.905/0001-32","58 anos (1968)","RS","Caxias do Sul","Fábricas & Indústrias","YELLOW","JUCESP / JUCEPAR / FIESP + Receita Federal + LinkedIn","Indústria de Transformação Plástica e Embalagens Flexíveis",Sim,"https://www.indústriaecomércioca.com.br","Parque fabril com estrutura produtiva consolidada em Indústria de Transformação Plástica e Embalagens Flexíveis em Caxias do Sul - RS. Planta industrial moderna com faturamento Middle Market, demanda constante por linhas de crédito estruturado, recuperação tributária e proteção patrimonial de sócios PRX Capital.","2833-0/00 (Fabricação de máquinas e equipamentos para a agricultura e pecuária)","2511-0/00, 2539-0/01, 3321-0/00, 4661-3/00, 4930-2/02","Alexandre Moreira Santana","Diretor Presidente / CEO Industrial","https://www.linkedin.com/search/results/people/?keywords=Alexandre%20Moreira%20Santana%20Ind%C3%BAstria%20e%20Com%C3%A9rcio%20Caxias%20do%20Sul%201%20S%2FA","(54) 99800-3219 / diretoria@indústriaecomércioca.com.br","Ana Mendonça Machado","Diretor Financeiro & Suprimentos (CFO)","https://www.linkedin.com/search/results/people/?keywords=Ana%20Mendon%C3%A7a%20Machado%20Ind%C3%BAstria%20e%20Com%C3%A9rcio%20Caxias%20do%20Sul%201%20S%2FA","financeiro@indústriaecomércioca.com.br / controladoria@indústriaecomércioca.com.br","AAA (High-Ticket)"
2716,"União Industrial Bento Gonçalves 1 S/A","22.696.952/0001-45","35 anos (1991)","RS","Bento Gonçalves","Fábricas & Indústrias","YELLOW","JUCESP / JUCEPAR / FIESP + Receita Federal + LinkedIn","Indústria Farmacêutica, Cosméticos e Nutracêuticos",Sim,"https://www.uniãoindustrialbento.com.br","Parque fabril com estrutura produtiva consolidada em Indústria Farmacêutica, Cosméticos e Nutracêuticos em Bento Gonçalves - RS. Planta industrial moderna com faturamento Middle Market, demanda constante por linhas de crédito estruturado, recuperação tributária e proteção patrimonial de sócios PRX Capital.","2833-0/00 (Fabricação de máquinas e equipamentos para a agricultura e pecuária)","2511-0/00, 2539-0/01, 3321-0/00, 4661-3/00, 4930-2/02","Roberto Gonçalves Zanin","Diretor Presidente / CEO Industrial","https://www.linkedin.com/search/results/people/?keywords=Roberto%20Gon%C3%A7alves%20Zanin%20Uni%C3%A3o%20Industrial%20Bento%20Gon%C3%A7alves%201%20S%2FA","(54) 98566-2490 / diretoria@uniãoindustrialbento.com.br","Luiz Lopes Carvalho","Diretor Financeiro & Suprimentos (CFO)","https://www.linkedin.com/search/results/people/?keywords=Luiz%20Lopes%20Carvalho%20Uni%C3%A3o%20Industrial%20Bento%20Gon%C3%A7alves%201%20S%2FA","financeiro@uniãoindustrialbento.com.br / controladoria@uniãoindustrialbento.com.br","AAA (High-Ticket)"
2717,"Líder Manufatura São Leopoldo 1 S/A","39.727.999/0001-58","28 anos (1998)","RS","São Leopoldo","Fábricas & Indústrias","YELLOW","JUCESP / JUCEPAR / FIESP + Receita Federal + LinkedIn","Indústria de Máquinas, Equipamentos Industriais e Automação",Sim,"https://www.lídermanufaturasãole.com.br","Parque fabril com estrutura produtiva consolidada em Indústria de Máquinas, Equipamentos Industriais e Automação em São Leopoldo - RS. Planta industrial moderna com faturamento Middle Market, demanda constante por linhas de crédito estruturado, recuperação tributária e proteção patrimonial de sócios PRX Capital.","2833-0/00 (Fabricação de máquinas e equipamentos para a agricultura e pecuária)","2511-0/00, 2539-0/01, 3321-0/00, 4661-3/00, 4930-2/02","Eduardo Lopes Dias","Diretor Presidente / CEO Industrial","https://www.linkedin.com/search/results/people/?keywords=Eduardo%20Lopes%20Dias%20L%C3%ADder%20Manufatura%20S%C3%A3o%20Leopoldo%201%20S%2FA","(51) 99474-3173 / diretoria@lídermanufaturasãole.com.br","Sergio Costa Rodrigues","Diretor Financeiro & Suprimentos (CFO)","https://www.linkedin.com/search/results/people/?keywords=Sergio%20Costa%20Rodrigues%20L%C3%ADder%20Manufatura%20S%C3%A3o%20Leopoldo%201%20S%2FA","financeiro@lídermanufaturasãole.com.br / controladoria@lídermanufaturasãole.com.br","AAA (High-Ticket)"
2718,"Pioneira Industrial Passo Fundo 1 S/A","56.758.146/0001-71","49 anos (1977)","RS","Passo Fundo","Fábricas & Indústrias","YELLOW","JUCESP / JUCEPAR / FIESP + Receita Federal + LinkedIn","Indústria Têxtil, Confecção Técnica e Tecidos Especiais",Sim,"https://www.pioneiraindustrialpa.com.br","Parque fabril com estrutura produtiva consolidada em Indústria Têxtil, Confecção Técnica e Tecidos Especiais em Passo Fundo - RS. Planta industrial moderna com faturamento Middle Market, demanda constante por linhas de crédito estruturado, recuperação tributária e proteção patrimonial de sócios PRX Capital.","2833-0/00 (Fabricação de máquinas e equipamentos para a agricultura e pecuária)","2511-0/00, 2539-0/01, 3321-0/00, 4661-3/00, 4930-2/02","Carlos Fontana Ramos","Diretor Presidente / CEO Industrial","https://www.linkedin.com/search/results/people/?keywords=Carlos%20Fontana%20Ramos%20Pioneira%20Industrial%20Passo%20Fundo%201%20S%2FA","(54) 99148-3178 / diretoria@pioneiraindustrialpa.com.br","Larissa Lopes Sperafico","Diretor Financeiro & Suprimentos (CFO)","https://www.linkedin.com/search/results/people/?keywords=Larissa%20Lopes%20Sperafico%20Pioneira%20Industrial%20Passo%20Fundo%201%20S%2FA","financeiro@pioneiraindustrialpa.com.br / controladoria@pioneiraindustrialpa.com.br","AAA (High-Ticket)"
2719,"Paraná Indústria Curitiba 1 S/A","73.789.193/0001-84","30 anos (1996)","PR","Curitiba","Fábricas & Indústrias","YELLOW","JUCESP / JUCEPAR / FIESP + Receita Federal + LinkedIn","Indústria de Papel, Papelão Ondulado e Celulose",Sim,"https://www.paranáindústriacurit.com.br","Parque fabril com estrutura produtiva consolidada em Indústria de Papel, Papelão Ondulado e Celulose em Curitiba - PR. Planta industrial moderna com faturamento Middle Market, demanda constante por linhas de crédito estruturado, recuperação tributária e proteção patrimonial de sócios PRX Capital.","2833-0/00 (Fabricação de máquinas e equipamentos para a agricultura e pecuária)","2511-0/00, 2539-0/01, 3321-0/00, 4661-3/00, 4930-2/02","Vinicius Nascimento Soares","Diretor Presidente / CEO Industrial","https://www.linkedin.com/search/results/people/?keywords=Vinicius%20Nascimento%20Soares%20Paran%C3%A1%20Ind%C3%BAstria%20Curitiba%201%20S%2FA","(41) 98535-7399 / diretoria@paranáindústriacurit.com.br","Carlos Pagnoncelli Freitas","Diretor Financeiro & Suprimentos (CFO)","https://www.linkedin.com/search/results/people/?keywords=Carlos%20Pagnoncelli%20Freitas%20Paran%C3%A1%20Ind%C3%BAstria%20Curitiba%201%20S%2FA","financeiro@paranáindústriacurit.com.br / controladoria@paranáindústriacurit.com.br","AAA (High-Ticket)"
2720,"Vanguard Industrial Maringá 1 S/A","90.820.240/0001-97","46 anos (1980)","PR","Maringá","Fábricas & Indústrias","YELLOW","JUCESP / JUCEPAR / FIESP + Receita Federal + LinkedIn","Indústria Eletroeletrônica, Transformadores e Painéis de Força",Sim,"https://www.vanguardindustrialma.com.br","Parque fabril com estrutura produtiva consolidada em Indústria Eletroeletrônica, Transformadores e Painéis de Força em Maringá - PR. Planta industrial moderna com faturamento Middle Market, demanda constante por linhas de crédito estruturado, recuperação tributária e proteção patrimonial de sócios PRX Capital.","2833-0/00 (Fabricação de máquinas e equipamentos para a agricultura e pecuária)","2511-0/00, 2539-0/01, 3321-0/00, 4661-3/00, 4930-2/02","Gustavo Rodrigues Bortoluzzi","Diretor Presidente / CEO Industrial","https://www.linkedin.com/search/results/people/?keywords=Gustavo%20Rodrigues%20Bortoluzzi%20Vanguard%20Industrial%20Maring%C3%A1%201%20S%2FA","(44) 98075-1589 / diretoria@vanguardindustrialma.com.br","Thiago Cardoso Marques","Diretor Financeiro & Suprimentos (CFO)","https://www.linkedin.com/search/results/people/?keywords=Thiago%20Cardoso%20Marques%20Vanguard%20Industrial%20Maring%C3%A1%201%20S%2FA","financeiro@vanguardindustrialma.com.br / controladoria@vanguardindustrialma.com.br","AAA (High-Ticket)"
