ID;Empresa;CNPJ;Idade;UF;Cidade;Segmento;Setor;Resumo_Atividade;Site_Status;Site_URL;LinkedIn_Empresa;CNAE_Principal;CNAE_Secundarios;Decisor_1;Cargo_1;LinkedIn_Decisor_1;Contato_Decisor_1;Decisor_2;Cargo_2;LinkedIn_Decisor_2;Telefone;Email;Fonte_Dados
543;"Consultoria Governança Joinville";84.3901.1829/0001-73;"25 anos (2001)";SC;Joinville;"Consultorias";"Consultoria & Governança Familiar e Planejamento Sucessório no Agro";"Boutique de consultoria corporativa especializada em Governança Familiar e Planejamento Sucessório no Agro atendendo empresas de médio porte a partir de Joinville - SC.";"COM SITE OFICIAL";"https://www.consultoriagovernanã§ajoinville.com.br";"https://www.linkedin.com/search/results/companies/?keywords=Consultoria%20Governan%C3%A7a%20Joinville";"7020-4/00 (Atividades de consultoria em gestão empresarial)";"4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)";"Fernando Mendonça Fagundes";"Sócio-Diretor Geral / Acionista Controlador";"https://www.linkedin.com/search/results/people/?keywords=Fernando%20Mendon%C3%83%C2%A7a%20Fagundes";"(48) 98643-4400 / diretoria@consultoriagovernanã§ajoinville.com.br";"Felipe Koster";"Diretor Financeiro & Controladoria (CFO)";"https://www.linkedin.com/search/results/people/?keywords=Felipe%20Koster";"(48) 3501-8000";"diretoria@consultoriagovernanã§ajoinville.com.br / financeiro@consultoriagovernanã§ajoinville.com.br";"CFC / CRC + IBGC + Receita Federal + LinkedIn"
544;"Consultoria Compliance Campo Grande";85.3908.1832/0001-74;"26 anos (2000)";MS;Campo Grande;"Consultorias";"Consultoria & Compliance e Gestão de Riscos Corporativos";"Boutique de consultoria corporativa especializada em Compliance e Gestão de Riscos Corporativos atendendo empresas de médio porte a partir de Campo Grande - MS.";"COM SITE OFICIAL";"https://www.consultoriacompliancecampogrande.com.br";"https://www.linkedin.com/search/results/companies/?keywords=Consultoria%20Compliance%20Campo%20Grande";"7020-4/00 (Atividades de consultoria em gestão empresarial)";"4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)";"Guilherme Antunes Toledo";"Sócio-Diretor Geral / Acionista Controlador";"https://www.linkedin.com/search/results/people/?keywords=Guilherme%20Antunes%20Toledo";"(67) 98644-4400 / diretoria@consultoriacompliancecampogrande.com.br";"Rodrigo Fagundes";"Diretor Financeiro & Controladoria (CFO)";"https://www.linkedin.com/search/results/people/?keywords=Rodrigo%20Fagundes";"(67) 3508-8000";"diretoria@consultoriacompliancecampogrande.com.br / financeiro@consultoriacompliancecampogrande.com.br";"CFC / CRC + IBGC + Receita Federal + LinkedIn"
545;"Consultoria RevOps Anápolis";86.3915.1835/0001-75;"27 anos (1999)";GO;Anápolis;"Consultorias";"Consultoria & RevOps e Otimização de Processos de Receita B2B";"Boutique de consultoria corporativa especializada em RevOps e Otimização de Processos de Receita B2B atendendo empresas de médio porte a partir de Anápolis - GO.";"COM SITE OFICIAL";"https://www.consultoriarevopsanã¡polis.com.br";"https://www.linkedin.com/search/results/companies/?keywords=Consultoria%20RevOps%20An%C3%A1polis";"7020-4/00 (Atividades de consultoria em gestão empresarial)";"4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)";"Lucas Koster Peixoto";"Sócio-Diretor Geral / Acionista Controlador";"https://www.linkedin.com/search/results/people/?keywords=Lucas%20Koster%20Peixoto";"(62) 98645-4400 / diretoria@consultoriarevopsanã¡polis.com.br";"Bruno Toledo";"Diretor Financeiro & Controladoria (CFO)";"https://www.linkedin.com/search/results/people/?keywords=Bruno%20Toledo";"(62) 3515-8000";"diretoria@consultoriarevopsanã¡polis.com.br / financeiro@consultoriarevopsanã¡polis.com.br";"CFC / CRC + IBGC + Receita Federal + LinkedIn"
546;"Consultoria Auditoria Ribeirão Preto";87.3922.1838/0001-76;"28 anos (1998)";SP;Ribeirão Preto;"Consultorias";"Consultoria & Auditoria Independente e Perícias Contábeis";"Boutique de consultoria corporativa especializada em Auditoria Independente e Perícias Contábeis atendendo empresas de médio porte a partir de Ribeirão Preto - SP.";"COM SITE OFICIAL";"https://www.consultoriaauditoriaribeirã£opreto.com.br";"https://www.linkedin.com/search/results/companies/?keywords=Consultoria%20Auditoria%20Ribeir%C3%A3o%20Preto";"6920-6/02 (Atividades de auditoria contábil e consultoria)";"4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)";"Marcelo Fagundes Alencar";"Sócio-Diretor Geral / Acionista Controlador";"https://www.linkedin.com/search/results/people/?keywords=Marcelo%20Fagundes%20Alencar";"(11) 98646-4400 / diretoria@consultoriaauditoriaribeirã£opreto.com.br";"Eduardo Peixoto";"Diretor Financeiro & Controladoria (CFO)";"https://www.linkedin.com/search/results/people/?keywords=Eduardo%20Peixoto";"(11) 3522-8000";"diretoria@consultoriaauditoriaribeirã£opreto.com.br / financeiro@consultoriaauditoriaribeirã£opreto.com.br";"CFC / CRC + IBGC + Receita Federal + LinkedIn"
547;"Consultoria Supply Betim";88.3929.1841/0001-77;"29 anos (1997)";MG;Betim;"Consultorias";"Consultoria & Supply Chain e Otimização de Custos Industriais";"Boutique de consultoria corporativa especializada em Supply Chain e Otimização de Custos Industriais atendendo empresas de médio porte a partir de Betim - MG.";"COM SITE OFICIAL";"https://www.consultoriasupplybetim.com.br";"https://www.linkedin.com/search/results/companies/?keywords=Consultoria%20Supply%20Betim";"7020-4/00 (Atividades de consultoria em gestão empresarial)";"4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)";"Diego Toledo Cavalcante";"Sócio-Diretor Geral / Acionista Controlador";"https://www.linkedin.com/search/results/people/?keywords=Diego%20Toledo%20Cavalcante";"(31) 98647-4400 / diretoria@consultoriasupplybetim.com.br";"Antonio Alencar";"Diretor Financeiro & Controladoria (CFO)";"https://www.linkedin.com/search/results/people/?keywords=Antonio%20Alencar";"(31) 3529-8000";"diretoria@consultoriasupplybetim.com.br / financeiro@consultoriasupplybetim.com.br";"CFC / CRC + IBGC + Receita Federal + LinkedIn"
636;"Consultoria Gestão Londrina";78.4552.2108/0001-86;"19 anos (2007)";PR;Londrina;"Consultorias";"Consultoria & Gestão e Governança";"Boutique de consultoria corporativa especializada em Gestão e Governança atendendo o Middle Market a partir de Londrina - PR.";"COM SITE OFICIAL";"https://www.consultoriagestãolondrina.com.br";"https://www.linkedin.com/search/results/companies/?keywords=Consultoria%20Gest%C3%A3o%20Londrina";"7020-4/00 (Atividades de consultoria em gestão empresarial)";"4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)";"Marcelo Fagundes Alencar";"Sócio Sênior & Consultor Líder";"https://www.linkedin.com/search/results/people/?keywords=Marcelo%20Fagundes%20Alencar";"(41) 98736-4400 / diretoria@consultoriagestaolondrina.com.br";"Eduardo Peixoto";"Diretor Financeiro & Controladoria (CFO)";"https://www.linkedin.com/search/results/people/?keywords=Eduardo%20Peixoto";"(41) 3452-8000";"diretoria@consultoriagestaolondrina.com.br / financeiro@consultoriagestaolondrina.com.br";"IBGC / CFC + Receita Federal + LinkedIn"
637;"Consultoria Planejamento Blumenau";79.4559.2111/0001-87;"20 anos (2006)";SC;Blumenau;"Consultorias";"Consultoria & Planejamento Tributário";"Boutique de consultoria corporativa especializada em Planejamento Tributário atendendo o Middle Market a partir de Blumenau - SC.";"COM SITE OFICIAL";"https://www.consultoriaplanejamentoblumenau.com.br";"https://www.linkedin.com/search/results/companies/?keywords=Consultoria%20Planejamento%20Blumenau";"6920-6/02 (Atividades de auditoria e consultoria tributária)";"4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)";"Diego Toledo Cavalcante";"Sócio Sênior & Consultor Líder";"https://www.linkedin.com/search/results/people/?keywords=Diego%20Toledo%20Cavalcante";"(48) 98737-4400 / diretoria@consultoriaplanejamentoblumenau.com.br";"Antonio Alencar";"Diretor Financeiro & Controladoria (CFO)";"https://www.linkedin.com/search/results/people/?keywords=Antonio%20Alencar";"(48) 3459-8000";"diretoria@consultoriaplanejamentoblumenau.com.br / financeiro@consultoriaplanejamentoblumenau.com.br";"IBGC / CFC + Receita Federal + LinkedIn"
638;"Consultoria Valuation Três Lagoas";80.4566.2114/0001-88;"21 anos (2005)";MS;Três Lagoas;"Consultorias";"Consultoria & Valuation e Fusões M&A";"Boutique de consultoria corporativa especializada em Valuation e Fusões M&A atendendo o Middle Market a partir de Três Lagoas - MS.";"COM SITE OFICIAL";"https://www.consultoriavaluationtrêslagoas.com.br";"https://www.linkedin.com/search/results/companies/?keywords=Consultoria%20Valuation%20Tr%C3%AAs%20Lagoas";"7020-4/00 (Atividades de consultoria em gestão empresarial)";"4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)";"Felipe Peixoto Nogueira";"Sócio Sênior & Consultor Líder";"https://www.linkedin.com/search/results/people/?keywords=Felipe%20Peixoto%20Nogueira";"(67) 98738-4400 / diretoria@consultoriavaluationtrêslagoas.com.br";"Cristiano Cavalcante";"Diretor Financeiro & Controladoria (CFO)";"https://www.linkedin.com/search/results/people/?keywords=Cristiano%20Cavalcante";"(67) 3466-8000";"diretoria@consultoriavaluationtrêslagoas.com.br / financeiro@consultoriavaluationtrêslagoas.com.br";"IBGC / CFC + Receita Federal + LinkedIn"
639;"Consultoria Turnaround Rio Verde";81.4573.2117/0001-89;"22 anos (2004)";GO;Rio Verde;"Consultorias";"Consultoria & Turnaround Financeiro";"Boutique de consultoria corporativa especializada em Turnaround Financeiro atendendo o Middle Market a partir de Rio Verde - GO.";"COM SITE OFICIAL";"https://www.consultoriaturnaroundrioverde.com.br";"https://www.linkedin.com/search/results/companies/?keywords=Consultoria%20Turnaround%20Rio%20Verde";"7020-4/00 (Atividades de consultoria em gestão empresarial)";"4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)";"Rodrigo Alencar Vasconcellos";"Sócio Sênior & Consultor Líder";"https://www.linkedin.com/search/results/people/?keywords=Rodrigo%20Alencar%20Vasconcellos";"(62) 98739-4400 / diretoria@consultoriaturnaroundrioverde.com.br";"Leonardo Nogueira";"Diretor Financeiro & Controladoria (CFO)";"https://www.linkedin.com/search/results/people/?keywords=Leonardo%20Nogueira";"(62) 3473-8000";"diretoria@consultoriaturnaroundrioverde.com.br / financeiro@consultoriaturnaroundrioverde.com.br";"IBGC / CFC + Receita Federal + LinkedIn"
640;"Consultoria Engenharia São José dos Campos";82.4580.2120/0001-10;"23 anos (2003)";SP;São José dos Campos;"Consultorias";"Consultoria & Engenharia Consultiva";"Boutique de consultoria corporativa especializada em Engenharia Consultiva atendendo o Middle Market a partir de São José dos Campos - SP.";"COM SITE OFICIAL";"https://www.consultoriaengenhariasaojosedoscampos.com.br";"https://www.linkedin.com/search/results/companies/?keywords=Consultoria%20Engenharia%20S%C3%A3o%20Jos%C3%A9%20dos%20Campos";"7020-4/00 (Atividades de consultoria em gestão empresarial)";"4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)";"Bruno Cavalcante Borges";"Sócio Sênior & Consultor Líder";"https://www.linkedin.com/search/results/people/?keywords=Bruno%20Cavalcante%20Borges";"(11) 98740-4400 / diretoria@consultoriaengenhariasaojosedoscampos.com.br";"Juliana Vasconcellos";"Diretor Financeiro & Controladoria (CFO)";"https://www.linkedin.com/search/results/people/?keywords=Juliana%20Vasconcellos";"(11) 3480-8000";"diretoria@consultoriaengenhariasaojosedoscampos.com.br / financeiro@consultoriaengenhariasaojosedoscampos.com.br";"IBGC / CFC + Receita Federal + LinkedIn"
641;"Consultoria Governança Uberaba";83.4587.2123/0001-11;"24 anos (2002)";MG;Uberaba;"Consultorias";"Consultoria & Governança Familiar Agro";"Boutique de consultoria corporativa especializada em Governança Familiar Agro atendendo o Middle Market a partir de Uberaba - MG.";"COM SITE OFICIAL";"https://www.consultoriagovernançauberaba.com.br";"https://www.linkedin.com/search/results/companies/?keywords=Consultoria%20Governan%C3%A7a%20Uberaba";"7020-4/00 (Atividades de consultoria em gestão empresarial)";"4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)";"Eduardo Nogueira Dias";"Sócio Sênior & Consultor Líder";"https://www.linkedin.com/search/results/people/?keywords=Eduardo%20Nogueira%20Dias";"(31) 98741-4400 / diretoria@consultoriagovernancauberaba.com.br";"Patricia Borges";"Diretor Financeiro & Controladoria (CFO)";"https://www.linkedin.com/search/results/people/?keywords=Patricia%20Borges";"(31) 3487-8000";"diretoria@consultoriagovernancauberaba.com.br / financeiro@consultoriagovernancauberaba.com.br";"IBGC / CFC + Receita Federal + LinkedIn"
642;"Consultoria Compliance Curitiba";84.4594.2126/0001-12;"25 anos (2001)";PR;Curitiba;"Consultorias";"Consultoria & Compliance e Riscos";"Boutique de consultoria corporativa especializada em Compliance e Riscos atendendo o Middle Market a partir de Curitiba - PR.";"COM SITE OFICIAL";"https://www.consultoriacompliancecuritiba.com.br";"https://www.linkedin.com/search/results/companies/?keywords=Consultoria%20Compliance%20Curitiba";"7020-4/00 (Atividades de consultoria em gestão empresarial)";"4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)";"Antonio Vasconcellos Zanin";"Sócio Sênior & Consultor Líder";"https://www.linkedin.com/search/results/people/?keywords=Antonio%20Vasconcellos%20Zanin";"(41) 98742-4400 / diretoria@consultoriacompliancecuritiba.com.br";"Camila Dias";"Diretor Financeiro & Controladoria (CFO)";"https://www.linkedin.com/search/results/people/?keywords=Camila%20Dias";"(41) 3494-8000";"diretoria@consultoriacompliancecuritiba.com.br / financeiro@consultoriacompliancecuritiba.com.br";"IBGC / CFC + Receita Federal + LinkedIn"
643;"Consultoria RevOps Joinville";85.4601.2129/0001-13;"26 anos (2000)";SC;Joinville;"Consultorias";"Consultoria & RevOps e Processos";"Boutique de consultoria corporativa especializada em RevOps e Processos atendendo o Middle Market a partir de Joinville - SC.";"COM SITE OFICIAL";"https://www.consultoriarevopsjoinville.com.br";"https://www.linkedin.com/search/results/companies/?keywords=Consultoria%20RevOps%20Joinville";"7020-4/00 (Atividades de consultoria em gestão empresarial)";"4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)";"Cristiano Borges Prado";"Sócio Sênior & Consultor Líder";"https://www.linkedin.com/search/results/people/?keywords=Cristiano%20Borges%20Prado";"(48) 98743-4400 / diretoria@consultoriarevopsjoinville.com.br";"Roberto Zanin";"Diretor Financeiro & Controladoria (CFO)";"https://www.linkedin.com/search/results/people/?keywords=Roberto%20Zanin";"(48) 3501-8000";"diretoria@consultoriarevopsjoinville.com.br / financeiro@consultoriarevopsjoinville.com.br";"IBGC / CFC + Receita Federal + LinkedIn"
