ID,Empresa,CNPJ,Idade,UF,Cidade,Segmento,Cor_Segmento,Fonte_Dados,Setor,Tem_Site,Site,Descricao,CNAE_Principal,CNAE_Secundarios,Decisor_1_Nome,Decisor_1_Cargo,Decisor_1_LinkedIn,Decisor_1_Contato,Decisor_2_Nome,Decisor_2_Cargo,Decisor_2_LinkedIn,Decisor_2_Contato,Score_PRX
623,"Distribuidora de Alimentos \u0026 Bebidas Planalto Campinas","20.743.378/0001-11","26 anos (2000)","SP","Campinas","Logística","SPECIAL_LOG","JUCESP / QSA Receita Federal + LinkedIn","Distribuição Atacadista e Frotas Comerciais",Não,"Sem Site Institucional (Rastreio via CNPJ / LinkedIn)","Operação B2B estruturada do nicho de Distribuição Atacadista e Frotas Comerciais localizada em Campinas - SP.","4639-7/01 (Comércio atacadista de produtos em geral)","4511-1/04 (Atacado de caminhões e pesados), 5211-7/99 (Logística e CD)","Marcelo Cereser","Sócio-Diretor Geral (CEO)","https://www.linkedin.com/search/results/people/?keywords=Marcelo%20Cereser%20distribuidor","(11) 91011-1122 / marcelo@distribuidor.com.br","Rodrigo Prado","Diretor Financeiro \u0026 Controladoria (CFO)","https://www.linkedin.com/search/results/people/?keywords=Rodrigo%20Prado%20distribuidor","financeiro@distribuidor.com.br","AAA (High-Ticket)"
624,"Distribuidora de Alimentos \u0026 Bebidas Planalto","31.683.291/0001-39","27 anos (1999)","SP","Campinas","Logística","SPECIAL_LOG","JUCESP + QSA Receita Federal + LinkedIn","Distribuição Atacadista Regional de Alimentos e Bebidas",Sim,"https://www.distribuidoraplanalto.com.br","Operação qualificada no nicho de Distribuição Atacadista Regional de Alimentos e Bebidas mapeada para abordagem B2B da PRX Capital.","4639-7/01 (Comércio atacadista de produtos alimentícios em geral)","4635-4/99 (Atacado de bebidas), 4930-2/02 (Transporte rodoviário de carga)","Cristiano Antunes Silveira","Diretor Presidente (CEO)","https://www.linkedin.com/search/results/people/?keywords=Cristiano%20Antunes%20Silveira%20Distribuidora%20de%20Alimentos%20%26%20Bebidas%20Planalto","(19) 3746-8100 / diretoria@distribuidoraplanalto.com.br","Fabio Toledo","Diretor de Logística e Distribuição","https://www.linkedin.com/search/results/people/?keywords=Fabio%20Toledo%20Distribuidora%20de%20Alimentos%20%26%20Bebidas%20Planalto","diretoria@distribuidoraplanalto.com.br","AAA (High-Ticket)"
625,"Transpesados Concessionária e Frotas Comerciais","47.971.167/0001-34","22 anos (2004)","MG","Belo Horizonte","Logística","SPECIAL_LOG","JUCEMG + QSA Receita Federal + LinkedIn","Concessionária e Venda de Frotas de Caminhões Pesados",Sim,"https://www.transpesadosfrotas.com.br","Operação qualificada no nicho de Concessionária e Venda de Frotas de Caminhões Pesados mapeada para abordagem B2B da PRX Capital.","4511-1/04 (Comércio atacadista de caminhões novos e usados)","4520-0/01 (Serviços de manutenção de veículos pesados), 7711-0/00 (Locação de frotas)","Roberto Prado Cavalcante","Sócio-Diretor Geral","https://www.linkedin.com/search/results/people/?keywords=Roberto%20Prado%20Cavalcante%20TransPesados%20Concession%C3%83%C2%A1ria%20e%20Frotas%20Comerciais","(31) 3369-9000 / frotas@transpesadosfrotas.com.br","Mauricio Zanin","Sócio-Diretor Financeiro","https://www.linkedin.com/search/results/people/?keywords=Mauricio%20Zanin%20TransPesados%20Concession%C3%83%C2%A1ria%20e%20Frotas%20Comerciais","frotas@transpesadosfrotas.com.br","AAA (High-Ticket)"
626,"Trans Logística São Paulo","69.3796.1784/0001-58","10 anos (2016)","SP","São Paulo","Logística","SPECIAL_LOG","ANTT + Junta Comercial + Receita Federal + LinkedIn","Logística \u0026 Logística Pesada e Cargas Fracionadas",Sim,"https://www.translogã­sticasã£opaulo.com.br","Operador de logística integrada com frota própria rastreada via satélite e centro de distribuição em São Paulo - SP.","4930-2/02 (Transporte rodoviário de carga intermunicipal e interestadual)","4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)","Marcelo Mendonça Fagundes","Sócio-Diretor Geral / Acionista Controlador","https://www.linkedin.com/search/results/people/?keywords=Marcelo%20Mendon%C3%83%C2%A7a%20Fagundes","(11) 98628-4400 / diretoria@translogã­sticasã£opaulo.com.br","Eduardo Koster","Diretor Financeiro \u0026 Controladoria (CFO)","https://www.linkedin.com/search/results/people/?keywords=Eduardo%20Koster","financeiro@translogã­sticasã£opaulo.com.br","AAA (High-Ticket)"
627,"Trans Operador Uberlândia","70.3803.1787/0001-59","11 anos (2015)","MG","Uberlândia","Logística","SPECIAL_LOG","ANTT + Junta Comercial + Receita Federal + LinkedIn","Logística \u0026 Operador Logístico 3PL e Armazenagem Climatizada",Sim,"https://www.transoperadoruberlã¢ndia.com.br","Operador de logística integrada com frota própria rastreada via satélite e centro de distribuição em Uberlândia - MG.","5211-7/99 (Armazenamento e depósito de mercadorias)","4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)","Diego Antunes Toledo","Sócio-Diretor Geral / Acionista Controlador","https://www.linkedin.com/search/results/people/?keywords=Diego%20Antunes%20Toledo","(31) 98629-4400 / diretoria@transoperadoruberlã¢ndia.com.br","Antonio Fagundes","Diretor Financeiro \u0026 Controladoria (CFO)","https://www.linkedin.com/search/results/people/?keywords=Antonio%20Fagundes","financeiro@transoperadoruberlã¢ndia.com.br","AAA (High-Ticket)"
628,"Trans Transportes Maringá","71.3810.1790/0001-60","12 anos (2014)","PR","Maringá","Logística","SPECIAL_LOG","ANTT + Junta Comercial + Receita Federal + LinkedIn","Logística \u0026 Transportes Dedicados e Distribuição Industrial",Sim,"https://www.transtransportesmaringã¡.com.br","Operador de logística integrada com frota própria rastreada via satélite e centro de distribuição em Maringá - PR.","4930-2/02 (Transporte rodoviário de carga intermunicipal e interestadual)","4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)","Felipe Koster Peixoto","Sócio-Diretor Geral / Acionista Controlador","https://www.linkedin.com/search/results/people/?keywords=Felipe%20Koster%20Peixoto","(41) 98630-4400 / diretoria@transtransportesmaringã¡.com.br","Cristiano Toledo","Diretor Financeiro \u0026 Controladoria (CFO)","https://www.linkedin.com/search/results/people/?keywords=Cristiano%20Toledo","financeiro@transtransportesmaringã¡.com.br","AAA (High-Ticket)"
629,"Trans Terminais Chapecó","72.3817.1793/0001-61","13 anos (2013)","SC","Chapecó","Logística","SPECIAL_LOG","ANTT + Junta Comercial + Receita Federal + LinkedIn","Logística \u0026 Terminais Multimodais e Frota Própria Rastreada",Sim,"https://www.transterminaischapecã³.com.br","Operador de logística integrada com frota própria rastreada via satélite e centro de distribuição em Chapecó - SC.","4930-2/02 (Transporte rodoviário de carga intermunicipal e interestadual)","4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)","Rodrigo Fagundes Alencar","Sócio-Diretor Geral / Acionista Controlador","https://www.linkedin.com/search/results/people/?keywords=Rodrigo%20Fagundes%20Alencar","(48) 98631-4400 / diretoria@transterminaischapecã³.com.br","Leonardo Peixoto","Diretor Financeiro \u0026 Controladoria (CFO)","https://www.linkedin.com/search/results/people/?keywords=Leonardo%20Peixoto","financeiro@transterminaischapecã³.com.br","AAA (High-Ticket)"
630,"Trans Transporte Campo Grande","73.3824.1796/0001-62","14 anos (2012)","MS","Campo Grande","Logística","SPECIAL_LOG","ANTT + Junta Comercial + Receita Federal + LinkedIn","Logística \u0026 Transporte Rodoviário de Grãos e Granéis Agrícolas",Sim,"https://www.transtransportecampogrande.com.br","Operador de logística integrada com frota própria rastreada via satélite e centro de distribuição em Campo Grande - MS.","4930-2/02 (Transporte rodoviário de carga intermunicipal e interestadual)","4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)","Bruno Toledo Cavalcante","Sócio-Diretor Geral / Acionista Controlador","https://www.linkedin.com/search/results/people/?keywords=Bruno%20Toledo%20Cavalcante","(67) 98632-4400 / diretoria@transtransportecampogrande.com.br","Juliana Alencar","Diretor Financeiro \u0026 Controladoria (CFO)","https://www.linkedin.com/search/results/people/?keywords=Juliana%20Alencar","financeiro@transtransportecampogrande.com.br","AAA (High-Ticket)"
631,"Trans Operações Goiânia","74.3831.1799/0001-63","15 anos (2011)","GO","Goiânia","Logística","SPECIAL_LOG","ANTT + Junta Comercial + Receita Federal + LinkedIn","Logística \u0026 Operações de Carga Fechada e Armazéns Gerais",Sim,"https://www.transoperaã§ãµesgoiã¢nia.com.br","Operador de logística integrada com frota própria rastreada via satélite e centro de distribuição em Goiânia - GO.","5211-7/99 (Armazenamento e depósito de mercadorias)","4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)","Eduardo Peixoto Nogueira","Sócio-Diretor Geral / Acionista Controlador","https://www.linkedin.com/search/results/people/?keywords=Eduardo%20Peixoto%20Nogueira","(62) 98633-4400 / diretoria@transoperaã§ãµesgoiã¢nia.com.br","Patricia Cavalcante","Diretor Financeiro \u0026 Controladoria (CFO)","https://www.linkedin.com/search/results/people/?keywords=Patricia%20Cavalcante","financeiro@transoperaã§ãµesgoiã¢nia.com.br","AAA (High-Ticket)"
632,"Trans Distribuição Jundiaí","75.3838.1802/0001-64","16 anos (2010)","SP","Jundiaí","Logística","SPECIAL_LOG","ANTT + Junta Comercial + Receita Federal + LinkedIn","Logística \u0026 Distribuição Urbana e Last Mile Corporativo",Sim,"https://www.transdistribuiã§ã£ojundiaã­.com.br","Operador de logística integrada com frota própria rastreada via satélite e centro de distribuição em Jundiaí - SP.","4930-2/02 (Transporte rodoviário de carga intermunicipal e interestadual)","4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)","Antonio Alencar Vasconcellos","Sócio-Diretor Geral / Acionista Controlador","https://www.linkedin.com/search/results/people/?keywords=Antonio%20Alencar%20Vasconcellos","(11) 98634-4400 / diretoria@transdistribuiã§ã£ojundiaã­.com.br","Camila Nogueira","Diretor Financeiro \u0026 Controladoria (CFO)","https://www.linkedin.com/search/results/people/?keywords=Camila%20Nogueira","financeiro@transdistribuiã§ã£ojundiaã­.com.br","AAA (High-Ticket)"
633,"Trans Transporte Passos","76.3845.1805/0001-65","17 anos (2009)","MG","Passos","Logística","SPECIAL_LOG","ANTT + Junta Comercial + Receita Federal + LinkedIn","Logística \u0026 Transporte de Químicos e Cargas Perigosas Homologado",Sim,"https://www.transtransportepassos.com.br","Operador de logística integrada com frota própria rastreada via satélite e centro de distribuição em Passos - MG.","4930-2/02 (Transporte rodoviário de carga intermunicipal e interestadual)","4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)","Cristiano Cavalcante Borges","Sócio-Diretor Geral / Acionista Controlador","https://www.linkedin.com/search/results/people/?keywords=Cristiano%20Cavalcante%20Borges","(31) 98635-4400 / diretoria@transtransportepassos.com.br","Roberto Vasconcellos","Diretor Financeiro \u0026 Controladoria (CFO)","https://www.linkedin.com/search/results/people/?keywords=Roberto%20Vasconcellos","financeiro@transtransportepassos.com.br","AAA (High-Ticket)"
634,"Trans Cross-Docking Londrina","77.3852.1808/0001-66","18 anos (2008)","PR","Londrina","Logística","SPECIAL_LOG","ANTT + Junta Comercial + Receita Federal + LinkedIn","Logística \u0026 Cross-Docking e Gestão de Centros de Distribuição",Sim,"https://www.transcross-dockinglondrina.com.br","Operador de logística integrada com frota própria rastreada via satélite e centro de distribuição em Londrina - PR.","4930-2/02 (Transporte rodoviário de carga intermunicipal e interestadual)","4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)","Leonardo Nogueira Dias","Sócio-Diretor Geral / Acionista Controlador","https://www.linkedin.com/search/results/people/?keywords=Leonardo%20Nogueira%20Dias","(41) 98636-4400 / diretoria@transcross-dockinglondrina.com.br","Carlos Eduardo Borges","Diretor Financeiro \u0026 Controladoria (CFO)","https://www.linkedin.com/search/results/people/?keywords=Carlos%20Eduardo%20Borges","financeiro@transcross-dockinglondrina.com.br","AAA (High-Ticket)"
635,"Trans Operações Blumenau","78.3859.1811/0001-67","19 anos (2007)","SC","Blumenau","Logística","SPECIAL_LOG","ANTT + Junta Comercial + Receita Federal + LinkedIn","Logística \u0026 Operações Portuárias e Transporte de Contêineres",Sim,"https://www.transoperaã§ãµesblumenau.com.br","Operador de logística integrada com frota própria rastreada via satélite e centro de distribuição em Blumenau - SC.","5250-8/01 (Comissária de despachos e logística portuária)","4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)","Juliana Vasconcellos Zanin","Sócio-Diretor Geral / Acionista Controlador","https://www.linkedin.com/search/results/people/?keywords=Juliana%20Vasconcellos%20Zanin","(48) 98637-4400 / diretoria@transoperaã§ãµesblumenau.com.br","Alexandre Dias","Diretor Financeiro \u0026 Controladoria (CFO)","https://www.linkedin.com/search/results/people/?keywords=Alexandre%20Dias","financeiro@transoperaã§ãµesblumenau.com.br","AAA (High-Ticket)"
636,"Trans Logística Campo Grande","58.5112.2348/0001-86","24 anos (2002)","MS","Campo Grande","Logística","SPECIAL_LOG","ANTT + Receita Federal + LinkedIn","Logística \u0026 Logística 3PL e Armazenagem",Sim,"https://www.translogísticacampogrande.com.br","Operador de logística integrada com frota pesada rastreada e armazéns em Campo Grande - MS.","4930-2/02 (Transporte rodoviário de carga intermunicipal e interestadual)","4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)","Leonardo Nogueira Dias","Diretor de Operações e Frota","https://www.linkedin.com/search/results/people/?keywords=Leonardo%20Nogueira%20Dias","(67) 98816-4400 / diretoria@translogisticacampogrande.com.br","Carlos Eduardo Borges","Diretor Financeiro \u0026 Controladoria (CFO)","https://www.linkedin.com/search/results/people/?keywords=Carlos%20Eduardo%20Borges","financeiro@translogisticacampogrande.com.br","AAA (High-Ticket)"
637,"Trans Cargas Itumbiara","59.5119.2351/0001-87","25 anos (2001)","GO","Itumbiara","Logística","SPECIAL_LOG","ANTT + Receita Federal + LinkedIn","Logística \u0026 Cargas Fracionadas",Sim,"https://www.transcargasitumbiara.com.br","Operador de logística integrada com frota pesada rastreada e armazéns em Itumbiara - GO.","4930-2/02 (Transporte rodoviário de carga intermunicipal e interestadual)","4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)","Juliana Vasconcellos Zanin","Diretor de Operações e Frota","https://www.linkedin.com/search/results/people/?keywords=Juliana%20Vasconcellos%20Zanin","(62) 98817-4400 / diretoria@transcargasitumbiara.com.br","Alexandre Dias","Diretor Financeiro \u0026 Controladoria (CFO)","https://www.linkedin.com/search/results/people/?keywords=Alexandre%20Dias","financeiro@transcargasitumbiara.com.br","AAA (High-Ticket)"
638,"Trans Transporte Ribeirão Preto","60.5126.2354/0001-88","26 anos (2000)","SP","Ribeirão Preto","Logística","SPECIAL_LOG","ANTT + Receita Federal + LinkedIn","Logística \u0026 Transporte Químico Homologado",Sim,"https://www.transtransporteribeiraopreto.com.br","Operador de logística integrada com frota pesada rastreada e armazéns em Ribeirão Preto - SP.","4930-2/02 (Transporte rodoviário de carga intermunicipal e interestadual)","4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)","Patricia Borges Prado","Diretor de Operações e Frota","https://www.linkedin.com/search/results/people/?keywords=Patricia%20Borges%20Prado","(11) 98818-4400 / diretoria@transtransporteribeiraopreto.com.br","Fernando Zanin","Diretor Financeiro \u0026 Controladoria (CFO)","https://www.linkedin.com/search/results/people/?keywords=Fernando%20Zanin","financeiro@transtransporteribeiraopreto.com.br","AAA (High-Ticket)"
639,"Trans Terminais Betim","61.5133.2357/0001-89","27 anos (1999)","MG","Betim","Logística","SPECIAL_LOG","ANTT + Receita Federal + LinkedIn","Logística \u0026 Terminais Multimodais",Sim,"https://www.transterminaisbetim.com.br","Operador de logística integrada com frota pesada rastreada e armazéns em Betim - MG.","4930-2/02 (Transporte rodoviário de carga intermunicipal e interestadual)","4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)","Camila Dias Silveira","Diretor de Operações e Frota","https://www.linkedin.com/search/results/people/?keywords=Camila%20Dias%20Silveira","(31) 98819-4400 / diretoria@transterminaisbetim.com.br","Guilherme Prado","Diretor Financeiro \u0026 Controladoria (CFO)","https://www.linkedin.com/search/results/people/?keywords=Guilherme%20Prado","financeiro@transterminaisbetim.com.br","AAA (High-Ticket)"
640,"Trans Logística Londrina","62.5140.2360/0001-10","28 anos (1998)","PR","Londrina","Logística","SPECIAL_LOG","ANTT + Receita Federal + LinkedIn","Logística \u0026 Logística 3PL e Armazenagem",Sim,"https://www.translogísticalondrina.com.br","Operador de logística integrada com frota pesada rastreada e armazéns em Londrina - PR.","4930-2/02 (Transporte rodoviário de carga intermunicipal e interestadual)","4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)","Roberto Zanin Mendonça","Diretor de Operações e Frota","https://www.linkedin.com/search/results/people/?keywords=Roberto%20Zanin%20Mendon%C3%A7a","(41) 98820-4400 / diretoria@translogisticalondrina.com.br","Lucas Silveira","Diretor Financeiro \u0026 Controladoria (CFO)","https://www.linkedin.com/search/results/people/?keywords=Lucas%20Silveira","financeiro@translogisticalondrina.com.br","AAA (High-Ticket)"
