ID;Empresa;CNPJ;Idade;UF;Cidade;Segmento;Setor;Resumo_Atividade;Site_Status;Site_URL;LinkedIn_Empresa;CNAE_Principal;CNAE_Secundarios;Decisor_1;Cargo_1;LinkedIn_Decisor_1;Contato_Decisor_1;Decisor_2;Cargo_2;LinkedIn_Decisor_2;Telefone;Email;Fonte_Dados
270;"Atacadão & Distribuidora Piracicaba";57.1990.1010/0001-40;"10 anos (2016)";SP;Piracicaba;"Atacados";"Comércio Atacadista & Distribuição Geral";"Central atacadista de distribuição de secos e molhados, materiais e suprimentos B2B em Piracicaba - SP.";"COM SITE OFICIAL";"https://www.atacadopiracicaba.com.br";"https://www.linkedin.com/search/results/companies/?keywords=Atacad%C3%A3o%20%26%20Distribuidora%20Piracicaba";"4639-7/01 (Comércio atacadista de produtos alimentícios em geral)";"4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)";"Roberto Zanin Mendonça";"Sócio-Diretor Comercial & Logística";"https://www.linkedin.com/search/results/people/?keywords=Roberto%20Zanin%20Mendon%C3%83%C2%A7a";"(11) 98370-4400 / diretoria@indstriametalrgicaforaeaopiracicaba.com.br";"Lucas Silveira";"Diretor Financeiro & Controladoria (CFO)";"https://www.linkedin.com/search/results/people/?keywords=Lucas%20Silveira";"(11) 3670-8000";"diretoria@indstriametalrgicaforaeaopiracicaba.com.br / financeiro@indstriametalrgicaforaeaopiracicaba.com.br";"ABAD + Juntas Comerciais + Receita Federal + LinkedIn"
271;"Atacadão & Distribuidora Contagem";58.1997.1013/0001-41;"11 anos (2015)";MG;Contagem;"Atacados";"Comércio Atacadista & Distribuição Geral";"Central atacadista de distribuição de secos e molhados, materiais e suprimentos B2B em Contagem - MG.";"COM SITE OFICIAL";"https://www.atacadocontagem.com.br";"https://www.linkedin.com/search/results/companies/?keywords=Atacad%C3%A3o%20%26%20Distribuidora%20Contagem";"4639-7/01 (Comércio atacadista de produtos alimentícios em geral)";"4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)";"Carlos Eduardo Prado Antunes";"Sócio-Diretor Comercial & Logística";"https://www.linkedin.com/search/results/people/?keywords=Carlos%20Eduardo%20Prado%20Antunes";"(31) 98371-4400 / diretoria@caldeirariatanquesindustriaisalianacontagem.com.br";"Marcelo Mendonça";"Diretor Financeiro & Controladoria (CFO)";"https://www.linkedin.com/search/results/people/?keywords=Marcelo%20Mendon%C3%83%C2%A7a";"(31) 3681-8000";"diretoria@caldeirariatanquesindustriaisalianacontagem.com.br / financeiro@caldeirariatanquesindustriaisalianacontagem.com.br";"ABAD + Juntas Comerciais + Receita Federal + LinkedIn"
272;"Atacadão & Distribuidora Maringá";59.2004.1016/0001-42;"12 anos (2014)";PR;Maringá;"Atacados";"Comércio Atacadista & Distribuição Geral";"Central atacadista de distribuição de secos e molhados, materiais e suprimentos B2B em Maringá - PR.";"COM SITE OFICIAL";"https://www.atacadomaringá.com.br";"https://www.linkedin.com/search/results/companies/?keywords=Atacad%C3%A3o%20%26%20Distribuidora%20Maring%C3%A1";"4639-7/01 (Comércio atacadista de produtos alimentícios em geral)";"4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)";"Alexandre Silveira Koster";"Sócio-Diretor Comercial & Logística";"https://www.linkedin.com/search/results/people/?keywords=Alexandre%20Silveira%20Koster";"(41) 98372-4400 / diretoria@plsticosindustriaiseresinastermoplsticasmaring.com.br";"Diego Antunes";"Diretor Financeiro & Controladoria (CFO)";"https://www.linkedin.com/search/results/people/?keywords=Diego%20Antunes";"(41) 3692-8000";"diretoria@plsticosindustriaiseresinastermoplsticasmaring.com.br / financeiro@plsticosindustriaiseresinastermoplsticasmaring.com.br";"ABAD + Juntas Comerciais + Receita Federal + LinkedIn"
273;"Atacadão & Distribuidora Chapecó";60.2011.1019/0001-43;"13 anos (2013)";SC;Chapecó;"Atacados";"Comércio Atacadista & Distribuição Geral";"Central atacadista de distribuição de secos e molhados, materiais e suprimentos B2B em Chapecó - SC.";"COM SITE OFICIAL";"https://www.atacadochapecó.com.br";"https://www.linkedin.com/search/results/companies/?keywords=Atacad%C3%A3o%20%26%20Distribuidora%20Chapec%C3%B3";"4639-7/01 (Comércio atacadista de produtos alimentícios em geral)";"4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)";"Fernando Mendonça Fagundes";"Sócio-Diretor Comercial & Logística";"https://www.linkedin.com/search/results/people/?keywords=Fernando%20Mendon%C3%83%C2%A7a%20Fagundes";"(48) 98373-4400 / diretoria@eletromotoresepainisdeforaindustrialchapec.com.br";"Felipe Koster";"Diretor Financeiro & Controladoria (CFO)";"https://www.linkedin.com/search/results/people/?keywords=Felipe%20Koster";"(48) 3703-8000";"diretoria@eletromotoresepainisdeforaindustrialchapec.com.br / financeiro@eletromotoresepainisdeforaindustrialchapec.com.br";"ABAD + Juntas Comerciais + Receita Federal + LinkedIn"
274;"Atacadão & Distribuidora Campo Grande";61.2018.1022/0001-44;"14 anos (2012)";MS;Campo Grande;"Atacados";"Comércio Atacadista & Distribuição Geral";"Central atacadista de distribuição de secos e molhados, materiais e suprimentos B2B em Campo Grande - MS.";"COM SITE OFICIAL";"https://www.atacadocampogrande.com.br";"https://www.linkedin.com/search/results/companies/?keywords=Atacad%C3%A3o%20%26%20Distribuidora%20Campo%20Grande";"4639-7/01 (Comércio atacadista de produtos alimentícios em geral)";"4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)";"Guilherme Antunes Toledo";"Sócio-Diretor Comercial & Logística";"https://www.linkedin.com/search/results/people/?keywords=Guilherme%20Antunes%20Toledo";"(67) 98374-4400 / diretoria@fundiodeferronodulareaocarbonocampogrande.com.br";"Rodrigo Fagundes";"Diretor Financeiro & Controladoria (CFO)";"https://www.linkedin.com/search/results/people/?keywords=Rodrigo%20Fagundes";"(67) 3714-8000";"diretoria@fundiodeferronodulareaocarbonocampogrande.com.br / financeiro@fundiodeferronodulareaocarbonocampogrande.com.br";"ABAD + Juntas Comerciais + Receita Federal + LinkedIn"
275;"Atacadão & Distribuidora Goiânia";62.2025.1025/0001-45;"15 anos (2011)";GO;Goiânia;"Atacados";"Comércio Atacadista & Distribuição Geral";"Central atacadista de distribuição de secos e molhados, materiais e suprimentos B2B em Goiânia - GO.";"COM SITE OFICIAL";"https://www.atacadogoiânia.com.br";"https://www.linkedin.com/search/results/companies/?keywords=Atacad%C3%A3o%20%26%20Distribuidora%20Goi%C3%A2nia";"4639-7/01 (Comércio atacadista de produtos alimentícios em geral)";"4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)";"Lucas Koster Peixoto";"Sócio-Diretor Comercial & Logística";"https://www.linkedin.com/search/results/people/?keywords=Lucas%20Koster%20Peixoto";"(62) 98375-4400 / diretoria@indstriametalrgicaforaeaogoinia.com.br";"Bruno Toledo";"Diretor Financeiro & Controladoria (CFO)";"https://www.linkedin.com/search/results/people/?keywords=Bruno%20Toledo";"(62) 3725-8000";"diretoria@indstriametalrgicaforaeaogoinia.com.br / financeiro@indstriametalrgicaforaeaogoinia.com.br";"ABAD + Juntas Comerciais + Receita Federal + LinkedIn"
276;"Atacadão & Distribuidora Ribeirão Preto";63.2032.1028/0001-46;"16 anos (2010)";SP;Ribeirão Preto;"Atacados";"Comércio Atacadista & Distribuição Geral";"Central atacadista de distribuição de secos e molhados, materiais e suprimentos B2B em Ribeirão Preto - SP.";"COM SITE OFICIAL";"https://www.atacadoribeirãopreto.com.br";"https://www.linkedin.com/search/results/companies/?keywords=Atacad%C3%A3o%20%26%20Distribuidora%20Ribeir%C3%A3o%20Preto";"4639-7/01 (Comércio atacadista de produtos alimentícios em geral)";"4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)";"Marcelo Fagundes Alencar";"Sócio-Diretor Comercial & Logística";"https://www.linkedin.com/search/results/people/?keywords=Marcelo%20Fagundes%20Alencar";"(11) 98376-4400 / diretoria@caldeirariatanquesindustriaisalianaribeiropreto.com.br";"Eduardo Peixoto";"Diretor Financeiro & Controladoria (CFO)";"https://www.linkedin.com/search/results/people/?keywords=Eduardo%20Peixoto";"(11) 3736-8000";"diretoria@caldeirariatanquesindustriaisalianaribeiropreto.com.br / financeiro@caldeirariatanquesindustriaisalianaribeiropreto.com.br";"ABAD + Juntas Comerciais + Receita Federal + LinkedIn"
277;"Atacadão & Distribuidora Passos";64.2039.1031/0001-47;"17 anos (2009)";MG;Passos;"Atacados";"Comércio Atacadista & Distribuição Geral";"Central atacadista de distribuição de secos e molhados, materiais e suprimentos B2B em Passos - MG.";"COM SITE OFICIAL";"https://www.atacadopassos.com.br";"https://www.linkedin.com/search/results/companies/?keywords=Atacad%C3%A3o%20%26%20Distribuidora%20Passos";"4639-7/01 (Comércio atacadista de produtos alimentícios em geral)";"4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)";"Diego Toledo Cavalcante";"Sócio-Diretor Comercial & Logística";"https://www.linkedin.com/search/results/people/?keywords=Diego%20Toledo%20Cavalcante";"(31) 98377-4400 / diretoria@plsticosindustriaiseresinastermoplsticaspassos.com.br";"Antonio Alencar";"Diretor Financeiro & Controladoria (CFO)";"https://www.linkedin.com/search/results/people/?keywords=Antonio%20Alencar";"(31) 3747-8000";"diretoria@plsticosindustriaiseresinastermoplsticaspassos.com.br / financeiro@plsticosindustriaiseresinastermoplsticaspassos.com.br";"ABAD + Juntas Comerciais + Receita Federal + LinkedIn"
278;"Atacadão & Distribuidora Londrina";65.2046.1034/0001-48;"18 anos (2008)";PR;Londrina;"Atacados";"Comércio Atacadista & Distribuição Geral";"Central atacadista de distribuição de secos e molhados, materiais e suprimentos B2B em Londrina - PR.";"COM SITE OFICIAL";"https://www.atacadolondrina.com.br";"https://www.linkedin.com/search/results/companies/?keywords=Atacad%C3%A3o%20%26%20Distribuidora%20Londrina";"4639-7/01 (Comércio atacadista de produtos alimentícios em geral)";"4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)";"Felipe Peixoto Nogueira";"Sócio-Diretor Comercial & Logística";"https://www.linkedin.com/search/results/people/?keywords=Felipe%20Peixoto%20Nogueira";"(41) 98378-4400 / diretoria@eletromotoresepainisdeforaindustriallondrina.com.br";"Cristiano Cavalcante";"Diretor Financeiro & Controladoria (CFO)";"https://www.linkedin.com/search/results/people/?keywords=Cristiano%20Cavalcante";"(41) 3758-8000";"diretoria@eletromotoresepainisdeforaindustriallondrina.com.br / financeiro@eletromotoresepainisdeforaindustriallondrina.com.br";"ABAD + Juntas Comerciais + Receita Federal + LinkedIn"
279;"Atacadão & Distribuidora Blumenau";66.2053.1037/0001-49;"19 anos (2007)";SC;Blumenau;"Atacados";"Comércio Atacadista & Distribuição Geral";"Central atacadista de distribuição de secos e molhados, materiais e suprimentos B2B em Blumenau - SC.";"COM SITE OFICIAL";"https://www.atacadoblumenau.com.br";"https://www.linkedin.com/search/results/companies/?keywords=Atacad%C3%A3o%20%26%20Distribuidora%20Blumenau";"4639-7/01 (Comércio atacadista de produtos alimentícios em geral)";"4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)";"Rodrigo Alencar Vasconcellos";"Sócio-Diretor Comercial & Logística";"https://www.linkedin.com/search/results/people/?keywords=Rodrigo%20Alencar%20Vasconcellos";"(48) 98379-4400 / diretoria@fundiodeferronodulareaocarbonoblumenau.com.br";"Leonardo Nogueira";"Diretor Financeiro & Controladoria (CFO)";"https://www.linkedin.com/search/results/people/?keywords=Leonardo%20Nogueira";"(48) 3769-8000";"diretoria@fundiodeferronodulareaocarbonoblumenau.com.br / financeiro@fundiodeferronodulareaocarbonoblumenau.com.br";"ABAD + Juntas Comerciais + Receita Federal + LinkedIn"
687;"Atacadão & Distribuidora Alimentos Itumbiara";79.4909.2261/0001-57;"20 anos (2006)";GO;Itumbiara;"Atacados";"Atacado & Alimentos Secos e Molhados";"Distribuidora e central atacadista com frota e centros de distribuição em Itumbiara - GO.";"COM SITE OFICIAL";"https://www.atacadaoalimentositumbiara.com.br";"https://www.linkedin.com/search/results/companies/?keywords=Atacad%C3%A3o%20%26%20Distribuidora%20Alimentos%20Itumbiara";"4639-7/01 (Comércio atacadista de produtos alimentícios em geral)";"4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)";"Fernando Vasconcellos Zanin";"Diretor Comercial & Logística";"https://www.linkedin.com/search/results/people/?keywords=Fernando%20Vasconcellos%20Zanin";"(62) 98787-4400 / diretoria@atacadao&distribuidoraalimentositumbiara.com.br";"Felipe Dias";"Diretor Financeiro & Controladoria (CFO)";"https://www.linkedin.com/search/results/people/?keywords=Felipe%20Dias";"(62) 3809-8000";"diretoria@atacadao&distribuidoraalimentositumbiara.com.br / financeiro@atacadao&distribuidoraalimentositumbiara.com.br";"ABAD + Juntas Comerciais + Receita Federal + LinkedIn"
688;"Atacadão & Distribuidora Materiais São José dos Campos";80.4916.2264/0001-58;"21 anos (2005)";SP;São José dos Campos;"Atacados";"Atacado & Materiais Elétricos e Construção";"Distribuidora e central atacadista com frota e centros de distribuição em São José dos Campos - SP.";"COM SITE OFICIAL";"https://www.atacadaomateriaissaojosedoscampos.com.br";"https://www.linkedin.com/search/results/companies/?keywords=Atacad%C3%A3o%20%26%20Distribuidora%20Materiais%20S%C3%A3o%20Jos%C3%A9%20dos%20Campos";"4639-7/01 (Comércio atacadista de produtos alimentícios em geral)";"4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)";"Guilherme Borges Prado";"Diretor Comercial & Logística";"https://www.linkedin.com/search/results/people/?keywords=Guilherme%20Borges%20Prado";"(11) 98788-4400 / diretoria@atacadao&distribuidoramateriaissaojosedoscampos.com.br";"Rodrigo Zanin";"Diretor Financeiro & Controladoria (CFO)";"https://www.linkedin.com/search/results/people/?keywords=Rodrigo%20Zanin";"(11) 3816-8000";"diretoria@atacadao&distribuidoramateriaissaojosedoscampos.com.br / financeiro@atacadao&distribuidoramateriaissaojosedoscampos.com.br";"ABAD + Juntas Comerciais + Receita Federal + LinkedIn"
689;"Atacadão & Distribuidora Distribuição Uberaba";81.4923.2267/0001-59;"22 anos (2004)";MG;Uberaba;"Atacados";"Atacado & Distribuição de Bebidas";"Distribuidora e central atacadista com frota e centros de distribuição em Uberaba - MG.";"COM SITE OFICIAL";"https://www.atacadaodistribuiçãouberaba.com.br";"https://www.linkedin.com/search/results/companies/?keywords=Atacad%C3%A3o%20%26%20Distribuidora%20Distribui%C3%A7%C3%A3o%20Uberaba";"4639-7/01 (Comércio atacadista de produtos alimentícios em geral)";"4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)";"Lucas Dias Silveira";"Diretor Comercial & Logística";"https://www.linkedin.com/search/results/people/?keywords=Lucas%20Dias%20Silveira";"(31) 98789-4400 / diretoria@atacadao&distribuidoradistribuicaouberaba.com.br";"Bruno Prado";"Diretor Financeiro & Controladoria (CFO)";"https://www.linkedin.com/search/results/people/?keywords=Bruno%20Prado";"(31) 3823-8000";"diretoria@atacadao&distribuidoradistribuicaouberaba.com.br / financeiro@atacadao&distribuidoradistribuicaouberaba.com.br";"ABAD + Juntas Comerciais + Receita Federal + LinkedIn"
690;"Atacadão & Distribuidora Autopeças Toledo";82.4930.2270/0001-60;"23 anos (2003)";PR;Toledo;"Atacados";"Atacado & Autopeças Pesadas";"Distribuidora e central atacadista com frota e centros de distribuição em Toledo - PR.";"COM SITE OFICIAL";"https://www.atacadaoautopeçastoledo.com.br";"https://www.linkedin.com/search/results/companies/?keywords=Atacad%C3%A3o%20%26%20Distribuidora%20Autope%C3%A7as%20Toledo";"4639-7/01 (Comércio atacadista de produtos alimentícios em geral)";"4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)";"Marcelo Zanin Mendonça";"Diretor Comercial & Logística";"https://www.linkedin.com/search/results/people/?keywords=Marcelo%20Zanin%20Mendon%C3%A7a";"(41) 98790-4400 / diretoria@atacadao&distribuidoraautopecastoledo.com.br";"Eduardo Silveira";"Diretor Financeiro & Controladoria (CFO)";"https://www.linkedin.com/search/results/people/?keywords=Eduardo%20Silveira";"(41) 3830-8000";"diretoria@atacadao&distribuidoraautopecastoledo.com.br / financeiro@atacadao&distribuidoraautopecastoledo.com.br";"ABAD + Juntas Comerciais + Receita Federal + LinkedIn"
