ID,Empresa,CNPJ,Idade,UF,Cidade,Segmento,Cor_Segmento,Fonte_Dados,Setor,Tem_Site,Site,Descricao,CNAE_Principal,CNAE_Secundarios,Decisor_1_Nome,Decisor_1_Cargo,Decisor_1_LinkedIn,Decisor_1_Contato,Decisor_2_Nome,Decisor_2_Cargo,Decisor_2_LinkedIn,Decisor_2_Contato,Score_PRX
137,"Sociedade de Advogados Associados Campo Grande","47.2270.1130/0001-80","20 anos (2006)","MS","Campo Grande","Advocacia & Jurídico","SPECIAL_LAW","OAB-MS + Receita Federal + LinkedIn","Direito Empresarial, Tributário \u0026 M\u0026A",Sim,"https://www.advocaciacampogrande.adv.br","Banca de advocacia especializada em contencioso estratégico tributário, societário e planejamento patrimonial em Campo Grande - MS.","6911-7/01 (Serviços advocatícios e assessoria jurídica)","4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)","Dr. Bruno Cavalcante Borges","Sócio-Fundador / Advogado Titular","https://www.linkedin.com/search/results/people/?keywords=Bruno%20Cavalcante%20Borges","(67) 98410-4400 / diretoria@agrogrossilosearmazenagemcampogrande.com.br","Roberto Vasconcellos","Diretor Financeiro \u0026 Controladoria (CFO)","https://www.linkedin.com/search/results/people/?keywords=Roberto%20Vasconcellos","financeiro@agrogrossilosearmazenagemcampogrande.com.br","AAA (High-Ticket)"
138,"Sociedade de Advogados Associados Rio Verde","48.2277.1133/0001-81","21 anos (2005)","GO","Rio Verde","Advocacia & Jurídico","SPECIAL_LAW","OAB-GO + Receita Federal + LinkedIn","Direito Empresarial, Tributário \u0026 M\u0026A",Sim,"https://www.advocaciarioverde.adv.br","Banca de advocacia especializada em contencioso estratégico tributário, societário e planejamento patrimonial em Rio Verde - GO.","6911-7/01 (Serviços advocatícios e assessoria jurídica)","4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)","Dr. Eduardo Nogueira Dias","Sócio-Fundador / Advogado Titular","https://www.linkedin.com/search/results/people/?keywords=Eduardo%20Nogueira%20Dias","(62) 98411-4400 / diretoria@fertilizantesenutriofoliardocamporioverde.com.br","Carlos Eduardo Borges","Diretor Financeiro \u0026 Controladoria (CFO)","https://www.linkedin.com/search/results/people/?keywords=Carlos%20Eduardo%20Borges","financeiro@fertilizantesenutriofoliardocamporioverde.com.br","AAA (High-Ticket)"
139,"Sociedade de Advogados Associados Ribeirão Preto","49.2284.1136/0001-82","22 anos (2004)","SP","Ribeirão Preto","Advocacia & Jurídico","SPECIAL_LAW","OAB-SP + Receita Federal + LinkedIn","Direito Empresarial, Tributário \u0026 M\u0026A",Sim,"https://www.advocaciaribeirãopreto.adv.br","Banca de advocacia especializada em contencioso estratégico tributário, societário e planejamento patrimonial em Ribeirão Preto - SP.","6911-7/01 (Serviços advocatícios e assessoria jurídica)","4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)","Dr. Antonio Vasconcellos Zanin","Sócio-Fundador / Advogado Titular","https://www.linkedin.com/search/results/people/?keywords=Antonio%20Vasconcellos%20Zanin","(11) 98412-4400 / diretoria@sementescertificadassojaemilhoribeiropreto.com.br","Alexandre Dias","Diretor Financeiro \u0026 Controladoria (CFO)","https://www.linkedin.com/search/results/people/?keywords=Alexandre%20Dias","financeiro@sementescertificadassojaemilhoribeiropreto.com.br","AAA (High-Ticket)"
140,"Sociedade de Advogados Associados Uberlândia","50.2291.1139/0001-83","23 anos (2003)","MG","Uberlândia","Advocacia & Jurídico","SPECIAL_LAW","OAB-MG + Receita Federal + LinkedIn","Direito Empresarial, Tributário \u0026 M\u0026A",Sim,"https://www.advocaciauberlândia.adv.br","Banca de advocacia especializada em contencioso estratégico tributário, societário e planejamento patrimonial em Uberlândia - MG.","6911-7/01 (Serviços advocatícios e assessoria jurídica)","4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)","Dr. Cristiano Borges Prado","Sócio-Fundador / Advogado Titular","https://www.linkedin.com/search/results/people/?keywords=Cristiano%20Borges%20Prado","(31) 98413-4400 / diretoria@bioinsumosecontrolebiolgicoagrcolauberlndia.com.br","Fernando Zanin","Diretor Financeiro \u0026 Controladoria (CFO)","https://www.linkedin.com/search/results/people/?keywords=Fernando%20Zanin","financeiro@bioinsumosecontrolebiolgicoagrcolauberlndia.com.br","AAA (High-Ticket)"
141,"Sociedade de Advogados Associados Maringá","51.2298.1142/0001-84","24 anos (2002)","PR","Maringá","Advocacia & Jurídico","SPECIAL_LAW","OAB-PR + Receita Federal + LinkedIn","Direito Empresarial, Tributário \u0026 M\u0026A",Sim,"https://www.advocaciamaringá.adv.br","Banca de advocacia especializada em contencioso estratégico tributário, societário e planejamento patrimonial em Maringá - PR.","6911-7/01 (Serviços advocatícios e assessoria jurídica)","4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)","Dr. Leonardo Dias Silveira","Sócio-Fundador / Advogado Titular","https://www.linkedin.com/search/results/people/?keywords=Leonardo%20Dias%20Silveira","(41) 98414-4400 / diretoria@agrogrossilosearmazenagemmaring.com.br","Guilherme Prado","Diretor Financeiro \u0026 Controladoria (CFO)","https://www.linkedin.com/search/results/people/?keywords=Guilherme%20Prado","financeiro@agrogrossilosearmazenagemmaring.com.br","AAA (High-Ticket)"
142,"Sociedade de Advogados Associados Chapecó","52.2305.1145/0001-85","25 anos (2001)","SC","Chapecó","Advocacia & Jurídico","SPECIAL_LAW","OAB-SC + Receita Federal + LinkedIn","Direito Empresarial, Tributário \u0026 M\u0026A",Sim,"https://www.advocaciachapecó.adv.br","Banca de advocacia especializada em contencioso estratégico tributário, societário e planejamento patrimonial em Chapecó - SC.","6911-7/01 (Serviços advocatícios e assessoria jurídica)","4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)","Dr. Roberto Zanin Mendonça","Sócio-Fundador / Advogado Titular","https://www.linkedin.com/search/results/people/?keywords=Roberto%20Zanin%20Mendon%C3%83%C2%A7a","(48) 98415-4400 / diretoria@fertilizantesenutriofoliardocampochapec.com.br","Lucas Silveira","Diretor Financeiro \u0026 Controladoria (CFO)","https://www.linkedin.com/search/results/people/?keywords=Lucas%20Silveira","financeiro@fertilizantesenutriofoliardocampochapec.com.br","AAA (High-Ticket)"
143,"Sociedade de Advogados Associados Três Lagoas","53.2312.1148/0001-86","26 anos (2000)","MS","Três Lagoas","Advocacia & Jurídico","SPECIAL_LAW","OAB-MS + Receita Federal + LinkedIn","Direito Empresarial, Tributário \u0026 M\u0026A",Sim,"https://www.advocaciatrêslagoas.adv.br","Banca de advocacia especializada em contencioso estratégico tributário, societário e planejamento patrimonial em Três Lagoas - MS.","6911-7/01 (Serviços advocatícios e assessoria jurídica)","4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)","Dr. Carlos Eduardo Prado Antunes","Sócio-Fundador / Advogado Titular","https://www.linkedin.com/search/results/people/?keywords=Carlos%20Eduardo%20Prado%20Antunes","(67) 98416-4400 / diretoria@sementescertificadassojaemilhotrslagoas.com.br","Marcelo Mendonça","Diretor Financeiro \u0026 Controladoria (CFO)","https://www.linkedin.com/search/results/people/?keywords=Marcelo%20Mendon%C3%83%C2%A7a","financeiro@sementescertificadassojaemilhotrslagoas.com.br","AAA (High-Ticket)"
144,"Sociedade de Advogados Associados Anápolis","54.2319.1151/0001-87","27 anos (1999)","GO","Anápolis","Advocacia & Jurídico","SPECIAL_LAW","OAB-GO + Receita Federal + LinkedIn","Direito Empresarial, Tributário \u0026 M\u0026A",Sim,"https://www.advocaciaanápolis.adv.br","Banca de advocacia especializada em contencioso estratégico tributário, societário e planejamento patrimonial em Anápolis - GO.","6911-7/01 (Serviços advocatícios e assessoria jurídica)","4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)","Dr. Alexandre Silveira Koster","Sócio-Fundador / Advogado Titular","https://www.linkedin.com/search/results/people/?keywords=Alexandre%20Silveira%20Koster","(62) 98417-4400 / diretoria@bioinsumosecontrolebiolgicoagrcolaanpolis.com.br","Diego Antunes","Diretor Financeiro \u0026 Controladoria (CFO)","https://www.linkedin.com/search/results/people/?keywords=Diego%20Antunes","financeiro@bioinsumosecontrolebiolgicoagrcolaanpolis.com.br","AAA (High-Ticket)"
145,"Sociedade de Advogados Associados Limeira","55.2326.1154/0001-88","28 anos (1998)","SP","Limeira","Advocacia & Jurídico","SPECIAL_LAW","OAB-SP + Receita Federal + LinkedIn","Direito Empresarial, Tributário \u0026 M\u0026A",Sim,"https://www.advocacialimeira.adv.br","Banca de advocacia especializada em contencioso estratégico tributário, societário e planejamento patrimonial em Limeira - SP.","6911-7/01 (Serviços advocatícios e assessoria jurídica)","4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)","Dr. Fernando Mendonça Fagundes","Sócio-Fundador / Advogado Titular","https://www.linkedin.com/search/results/people/?keywords=Fernando%20Mendon%C3%83%C2%A7a%20Fagundes","(11) 98418-4400 / diretoria@agrogrossilosearmazenagemlimeira.com.br","Felipe Koster","Diretor Financeiro \u0026 Controladoria (CFO)","https://www.linkedin.com/search/results/people/?keywords=Felipe%20Koster","financeiro@agrogrossilosearmazenagemlimeira.com.br","AAA (High-Ticket)"
146,"Sociedade de Advogados Associados Contagem","56.2333.1157/0001-89","29 anos (1997)","MG","Contagem","Advocacia & Jurídico","SPECIAL_LAW","OAB-MG + Receita Federal + LinkedIn","Direito Empresarial, Tributário \u0026 M\u0026A",Sim,"https://www.advocaciacontagem.adv.br","Banca de advocacia especializada em contencioso estratégico tributário, societário e planejamento patrimonial em Contagem - MG.","6911-7/01 (Serviços advocatícios e assessoria jurídica)","4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)","Dr. Guilherme Antunes Toledo","Sócio-Fundador / Advogado Titular","https://www.linkedin.com/search/results/people/?keywords=Guilherme%20Antunes%20Toledo","(31) 98419-4400 / diretoria@fertilizantesenutriofoliardocampocontagem.com.br","Rodrigo Fagundes","Diretor Financeiro \u0026 Controladoria (CFO)","https://www.linkedin.com/search/results/people/?keywords=Rodrigo%20Fagundes","financeiro@fertilizantesenutriofoliardocampocontagem.com.br","AAA (High-Ticket)"
401,"Sociedade de Advogados Associados Três Lagoas","45.6750.3050/0001-80","8 anos (2018)","MS","Três Lagoas","Advocacia & Jurídico","SPECIAL_LAW","OAB-MS + Receita Federal + LinkedIn","Direito Empresarial, Tributário \u0026 M\u0026A",Sim,"https://www.advocaciatrêslagoas.adv.br","Banca de advocacia especializada em contencioso estratégico tributário, societário e planejamento patrimonial em Três Lagoas - MS.","6911-7/01 (Serviços advocatícios e assessoria jurídica)","4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)","Dr. Leonardo Koster Peixoto","Sócio-Fundador / Advogado Titular","https://www.linkedin.com/search/results/people/?keywords=Leonardo%20Koster%20Peixoto","(67) 98250-4400 / diretoria@fabricadecaldeirariapesadatrêslagoas.com.br","Carlos Eduardo Toledo","Diretor Financeiro \u0026 Controladoria (CFO)","https://www.linkedin.com/search/results/people/?keywords=Carlos%20Eduardo%20Toledo","financeiro@fabricadecaldeirariapesadatrêslagoas.com.br","AAA (High-Ticket)"
402,"Sociedade de Advogados Associados Jataí","46.6757.3053/0001-81","9 anos (2017)","GO","Jataí","Advocacia & Jurídico","SPECIAL_LAW","OAB-GO + Receita Federal + LinkedIn","Direito Empresarial, Tributário \u0026 M\u0026A",Sim,"https://www.advocaciajataí.adv.br","Banca de advocacia especializada em contencioso estratégico tributário, societário e planejamento patrimonial em Jataí - GO.","6911-7/01 (Serviços advocatícios e assessoria jurídica)","4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)","Dr. Juliana Fagundes Alencar","Sócio-Fundador / Advogado Titular","https://www.linkedin.com/search/results/people/?keywords=Juliana%20Fagundes%20Alencar","(62) 98251-4400 / diretoria@fabricadeinjecaoplasticadealtaprecisaojatai.com.br","Alexandre Peixoto","Diretor Financeiro \u0026 Controladoria (CFO)","https://www.linkedin.com/search/results/people/?keywords=Alexandre%20Peixoto","financeiro@fabricadeinjecaoplasticadealtaprecisaojatai.com.br","AAA (High-Ticket)"
403,"Sociedade de Advogados Associados São Paulo","47.6764.3056/0001-82","10 anos (2016)","SP","São Paulo","Advocacia & Jurídico","SPECIAL_LAW","OAB-SP + Receita Federal + LinkedIn","Direito Empresarial, Tributário \u0026 M\u0026A",Sim,"https://www.advocaciasãopaulo.adv.br","Banca de advocacia especializada em contencioso estratégico tributário, societário e planejamento patrimonial em São Paulo - SP.","6911-7/01 (Serviços advocatícios e assessoria jurídica)","4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)","Dr. Patricia Toledo Cavalcante","Sócio-Fundador / Advogado Titular","https://www.linkedin.com/search/results/people/?keywords=Patricia%20Toledo%20Cavalcante","(11) 98252-4400 / diretoria@fabricadefundicaodeligasespeciaissaopaulo.com.br","Fernando Alencar","Diretor Financeiro \u0026 Controladoria (CFO)","https://www.linkedin.com/search/results/people/?keywords=Fernando%20Alencar","financeiro@fabricadefundicaodeligasespeciaissaopaulo.com.br","AAA (High-Ticket)"
404,"Sociedade de Advogados Associados Uberlândia","48.6771.3059/0001-83","11 anos (2015)","MG","Uberlândia","Advocacia & Jurídico","SPECIAL_LAW","OAB-MG + Receita Federal + LinkedIn","Direito Empresarial, Tributário \u0026 M\u0026A",Sim,"https://www.advocaciauberlândia.adv.br","Banca de advocacia especializada em contencioso estratégico tributário, societário e planejamento patrimonial em Uberlândia - MG.","6911-7/01 (Serviços advocatícios e assessoria jurídica)","4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)","Dr. Camila Peixoto Nogueira","Sócio-Fundador / Advogado Titular","https://www.linkedin.com/search/results/people/?keywords=Camila%20Peixoto%20Nogueira","(31) 98253-4400 / diretoria@fabricadeestruturasmetalicasmodularesuberlândia.com.br","Guilherme Cavalcante","Diretor Financeiro \u0026 Controladoria (CFO)","https://www.linkedin.com/search/results/people/?keywords=Guilherme%20Cavalcante","financeiro@fabricadeestruturasmetalicasmodularesuberlândia.com.br","AAA (High-Ticket)"
405,"Sociedade de Advogados Associados Ponta Grossa","49.6778.3062/0001-84","12 anos (2014)","PR","Ponta Grossa","Advocacia & Jurídico","SPECIAL_LAW","OAB-PR + Receita Federal + LinkedIn","Direito Empresarial, Tributário \u0026 M\u0026A",Sim,"https://www.advocaciapontagrossa.adv.br","Banca de advocacia especializada em contencioso estratégico tributário, societário e planejamento patrimonial em Ponta Grossa - PR.","6911-7/01 (Serviços advocatícios e assessoria jurídica)","4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)","Dr. Roberto Alencar Vasconcellos","Sócio-Fundador / Advogado Titular","https://www.linkedin.com/search/results/people/?keywords=Roberto%20Alencar%20Vasconcellos","(41) 98254-4400 / diretoria@fabricadebensdecapitalemaquinaspontagrossa.com.br","Lucas Nogueira","Diretor Financeiro \u0026 Controladoria (CFO)","https://www.linkedin.com/search/results/people/?keywords=Lucas%20Nogueira","financeiro@fabricadebensdecapitalemaquinaspontagrossa.com.br","AAA (High-Ticket)"
406,"Sociedade de Advogados Associados Jaraguá do Sul","50.6785.3065/0001-85","13 anos (2013)","SC","Jaraguá do Sul","Advocacia & Jurídico","SPECIAL_LAW","OAB-SC + Receita Federal + LinkedIn","Direito Empresarial, Tributário \u0026 M\u0026A",Sim,"https://www.advocaciajaraguádosul.adv.br","Banca de advocacia especializada em contencioso estratégico tributário, societário e planejamento patrimonial em Jaraguá do Sul - SC.","6911-7/01 (Serviços advocatícios e assessoria jurídica)","4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)","Dr. Carlos Eduardo Cavalcante Borges","Sócio-Fundador / Advogado Titular","https://www.linkedin.com/search/results/people/?keywords=Carlos%20Eduardo%20Cavalcante%20Borges","(48) 98255-4400 / diretoria@fabricadeautomacaoeletromecânicajaraguadosul.com.br","Marcelo Vasconcellos","Diretor Financeiro \u0026 Controladoria (CFO)","https://www.linkedin.com/search/results/people/?keywords=Marcelo%20Vasconcellos","financeiro@fabricadeautomacaoeletromecânicajaraguadosul.com.br","AAA (High-Ticket)"
