ID,Empresa,CNPJ,Idade,UF,Cidade,Segmento,Cor_Segmento,Fonte_Dados,Setor,Tem_Site,Site,Descricao,CNAE_Principal,CNAE_Secundarios,Decisor_1_Nome,Decisor_1_Cargo,Decisor_1_LinkedIn,Decisor_1_Contato,Decisor_2_Nome,Decisor_2_Cargo,Decisor_2_LinkedIn,Decisor_2_Contato,Score_PRX
2111,"Pangea Commodities Joinville 1 S/A","87.841.417/0001-10","19 anos (2007)","SC","Joinville","Exportadoras","RED","SECEX / SISCOMEX + Receita Federal + LinkedIn","Exportação de Grãos, Soja e Milho",Sim,"https://www.pangeacommoditiesjoi.com.br","Operação consolidada em Exportação de Grãos, Soja e Milho com embarques internacionais regulares a partir de Joinville - SC. Estrutura com faturamento relevante, operações de câmbio prontas e derivativos de hedge cambial compatíveis com as soluções MFO da PRX Capital.","4619-2/00 (Representantes comerciais e agentes do comércio de mercadorias em geral)","4622-2/00, 4632-0/01, 5211-7/99, 5250-8/01, 4930-2/02","Otavio Santos Costa","Sócio-Diretor Presidente / CEO","https://www.linkedin.com/search/results/people/?keywords=Otavio%20Santos%20Costa%20Pangea%20Commodities%20Joinville%201%20S%2FA","(47) 99985-2092 / diretoria@pangeacommoditiesjoi.com.br","Eduardo Costa Freitas","Diretor de Câmbio & Comércio Exterior (CFO)","https://www.linkedin.com/search/results/people/?keywords=Eduardo%20Costa%20Freitas%20Pangea%20Commodities%20Joinville%201%20S%2FA","comex@pangeacommoditiesjoi.com.br / financeiro@pangeacommoditiesjoi.com.br","AAA (High-Ticket)"
2112,"Vanguard Exportadora Chapecó 1 S/A","14.872.464/0001-23","10 anos (2016)","SC","Chapecó","Exportadoras","RED","SECEX / SISCOMEX + Receita Federal + LinkedIn","Trading de Café Especial e Commodities",Sim,"https://www.vanguardexportadorac.com.br","Operação consolidada em Trading de Café Especial e Commodities com embarques internacionais regulares a partir de Chapecó - SC. Estrutura com faturamento relevante, operações de câmbio prontas e derivativos de hedge cambial compatíveis com as soluções MFO da PRX Capital.","4619-2/00 (Representantes comerciais e agentes do comércio de mercadorias em geral)","4622-2/00, 4632-0/01, 5211-7/99, 5250-8/01, 4930-2/02","Paulo Soares Castilho","Sócio-Diretor Presidente / CEO","https://www.linkedin.com/search/results/people/?keywords=Paulo%20Soares%20Castilho%20Vanguard%20Exportadora%20Chapec%C3%B3%201%20S%2FA","(49) 99851-8606 / diretoria@vanguardexportadorac.com.br","Ana Oliveira Fontana","Diretor de Câmbio & Comércio Exterior (CFO)","https://www.linkedin.com/search/results/people/?keywords=Ana%20Oliveira%20Fontana%20Vanguard%20Exportadora%20Chapec%C3%B3%201%20S%2FA","comex@vanguardexportadorac.com.br / financeiro@vanguardexportadorac.com.br","AAA (High-Ticket)"
2113,"Prime Comex Rio Grande 1 S/A","31.903.511/0001-36","16 anos (2010)","RS","Rio Grande","Exportadoras","RED","SECEX / SISCOMEX + Receita Federal + LinkedIn","Exportação de Carnes, Proteína Animal e Frigoríficos SIF",Sim,"https://www.primecomexriogrande1.com.br","Operação consolidada em Exportação de Carnes, Proteína Animal e Frigoríficos SIF com embarques internacionais regulares a partir de Rio Grande - RS. Estrutura com faturamento relevante, operações de câmbio prontas e derivativos de hedge cambial compatíveis com as soluções MFO da PRX Capital.","4619-2/00 (Representantes comerciais e agentes do comércio de mercadorias em geral)","4622-2/00, 4632-0/01, 5211-7/99, 5250-8/01, 4930-2/02","Sergio Ramos Gomes","Sócio-Diretor Presidente / CEO","https://www.linkedin.com/search/results/people/?keywords=Sergio%20Ramos%20Gomes%20Prime%20Comex%20Rio%20Grande%201%20S%2FA","(53) 99562-2216 / diretoria@primecomexriogrande1.com.br","Ricardo Santos Ribeiro","Diretor de Câmbio & Comércio Exterior (CFO)","https://www.linkedin.com/search/results/people/?keywords=Ricardo%20Santos%20Ribeiro%20Prime%20Comex%20Rio%20Grande%201%20S%2FA","comex@primecomexriogrande1.com.br / financeiro@primecomexriogrande1.com.br","AAA (High-Ticket)"
2114,"Horizonte Commodities Porto Alegre 1 S/A","48.934.558/0001-49","40 anos (1986)","RS","Porto Alegre","Exportadoras","RED","SECEX / SISCOMEX + Receita Federal + LinkedIn","Exportação de Açúcar, Etanol e Bioenergia",Sim,"https://www.horizontecommodities.com.br","Operação consolidada em Exportação de Açúcar, Etanol e Bioenergia com embarques internacionais regulares a partir de Porto Alegre - RS. Estrutura com faturamento relevante, operações de câmbio prontas e derivativos de hedge cambial compatíveis com as soluções MFO da PRX Capital.","4619-2/00 (Representantes comerciais e agentes do comércio de mercadorias em geral)","4622-2/00, 4632-0/01, 5211-7/99, 5250-8/01, 4930-2/02","Ricardo Almeida Machado","Sócio-Diretor Presidente / CEO","https://www.linkedin.com/search/results/people/?keywords=Ricardo%20Almeida%20Machado%20Horizonte%20Commodities%20Porto%20Alegre%201%20S%2FA","(51) 98889-4133 / diretoria@horizontecommodities.com.br","Vanessa Alves Freitas","Diretor de Câmbio & Comércio Exterior (CFO)","https://www.linkedin.com/search/results/people/?keywords=Vanessa%20Alves%20Freitas%20Horizonte%20Commodities%20Porto%20Alegre%201%20S%2FA","comex@horizontecommodities.com.br / financeiro@horizontecommodities.com.br","AAA (High-Ticket)"
2115,"Terra Brasilis Trade Caxias do Sul 1 S/A","65.965.605/0001-62","43 anos (1983)","RS","Caxias do Sul","Exportadoras","RED","SECEX / SISCOMEX + Receita Federal + LinkedIn","Exportação de Celulose, Papel e Madeira Tratada",Sim,"https://www.terrabrasilistradeca.com.br","Operação consolidada em Exportação de Celulose, Papel e Madeira Tratada com embarques internacionais regulares a partir de Caxias do Sul - RS. Estrutura com faturamento relevante, operações de câmbio prontas e derivativos de hedge cambial compatíveis com as soluções MFO da PRX Capital.","4619-2/00 (Representantes comerciais e agentes do comércio de mercadorias em geral)","4622-2/00, 4632-0/01, 5211-7/99, 5250-8/01, 4930-2/02","Marcio Machado Lunardi","Sócio-Diretor Presidente / CEO","https://www.linkedin.com/search/results/people/?keywords=Marcio%20Machado%20Lunardi%20Terra%20Brasilis%20Trade%20Caxias%20do%20Sul%201%20S%2FA","(54) 99439-4635 / diretoria@terrabrasilistradeca.com.br","Juliana Ferreira Silva","Diretor de Câmbio & Comércio Exterior (CFO)","https://www.linkedin.com/search/results/people/?keywords=Juliana%20Ferreira%20Silva%20Terra%20Brasilis%20Trade%20Caxias%20do%20Sul%201%20S%2FA","comex@terrabrasilistradeca.com.br / financeiro@terrabrasilistradeca.com.br","AAA (High-Ticket)"
2116,"Continental Grain Vitória 1 S/A","82.996.652/0001-75","29 anos (1997)","MG","Vitória","Exportadoras","RED","SECEX / SISCOMEX + Receita Federal + LinkedIn","Exportação de Frutas Frescas e Polpas Cítricas",Sim,"https://www.continentalgrainvitó.com.br","Operação consolidada em Exportação de Frutas Frescas e Polpas Cítricas com embarques internacionais regulares a partir de Vitória - MG. Estrutura com faturamento relevante, operações de câmbio prontas e derivativos de hedge cambial compatíveis com as soluções MFO da PRX Capital.","4619-2/00 (Representantes comerciais e agentes do comércio de mercadorias em geral)","4622-2/00, 4632-0/01, 5211-7/99, 5250-8/01, 4930-2/02","Fabio Alves Trevisan","Sócio-Diretor Presidente / CEO","https://www.linkedin.com/search/results/people/?keywords=Fabio%20Alves%20Trevisan%20Continental%20Grain%20Vit%C3%B3ria%201%20S%2FA","(27) 99883-8400 / diretoria@continentalgrainvitó.com.br","Tatiana Lima Soares","Diretor de Câmbio & Comércio Exterior (CFO)","https://www.linkedin.com/search/results/people/?keywords=Tatiana%20Lima%20Soares%20Continental%20Grain%20Vit%C3%B3ria%201%20S%2FA","comex@continentalgrainvitó.com.br / financeiro@continentalgrainvitó.com.br","AAA (High-Ticket)"
2117,"Cerealista Export Belo Horizonte 1 S/A","99.127.699/0001-88","35 anos (1991)","MG","Belo Horizonte","Exportadoras","RED","SECEX / SISCOMEX + Receita Federal + LinkedIn","Trading de Minérios e Metais Não Ferrosos",Sim,"https://www.cerealistaexportbelo.com.br","Operação consolidada em Trading de Minérios e Metais Não Ferrosos com embarques internacionais regulares a partir de Belo Horizonte - MG. Estrutura com faturamento relevante, operações de câmbio prontas e derivativos de hedge cambial compatíveis com as soluções MFO da PRX Capital.","4619-2/00 (Representantes comerciais e agentes do comércio de mercadorias em geral)","4622-2/00, 4632-0/01, 5211-7/99, 5250-8/01, 4930-2/02","Gustavo Soares Marques","Sócio-Diretor Presidente / CEO","https://www.linkedin.com/search/results/people/?keywords=Gustavo%20Soares%20Marques%20Cerealista%20Export%20Belo%20Horizonte%201%20S%2FA","(31) 98456-8501 / diretoria@cerealistaexportbelo.com.br","Fernanda Battistella Santana","Diretor de Câmbio & Comércio Exterior (CFO)","https://www.linkedin.com/search/results/people/?keywords=Fernanda%20Battistella%20Santana%20Cerealista%20Export%20Belo%20Horizonte%201%20S%2FA","comex@cerealistaexportbelo.com.br / financeiro@cerealistaexportbelo.com.br","AAA (High-Ticket)"
2118,"BioAgro Trading Uberlândia 1 S/A","26.158.746/0001-11","30 anos (1996)","MG","Uberlândia","Exportadoras","RED","SECEX / SISCOMEX + Receita Federal + LinkedIn","Exportação de Calçados, Couro e Derivados",Sim,"https://www.bioagrotradinguberlâ.com.br","Operação consolidada em Exportação de Calçados, Couro e Derivados com embarques internacionais regulares a partir de Uberlândia - MG. Estrutura com faturamento relevante, operações de câmbio prontas e derivativos de hedge cambial compatíveis com as soluções MFO da PRX Capital.","4619-2/00 (Representantes comerciais e agentes do comércio de mercadorias em geral)","4622-2/00, 4632-0/01, 5211-7/99, 5250-8/01, 4930-2/02","Roberto Dias Furlan","Sócio-Diretor Presidente / CEO","https://www.linkedin.com/search/results/people/?keywords=Roberto%20Dias%20Furlan%20BioAgro%20Trading%20Uberl%C3%A2ndia%201%20S%2FA","(34) 98312-6287 / diretoria@bioagrotradinguberlâ.com.br","Daniela Lunardi Andrade","Diretor de Câmbio & Comércio Exterior (CFO)","https://www.linkedin.com/search/results/people/?keywords=Daniela%20Lunardi%20Andrade%20BioAgro%20Trading%20Uberl%C3%A2ndia%201%20S%2FA","comex@bioagrotradinguberlâ.com.br / financeiro@bioagrotradinguberlâ.com.br","AAA (High-Ticket)"
2119,"Atlas Exportadora Varginha 1 S/A","43.189.793/0001-24","14 anos (2012)","MG","Varginha","Exportadoras","RED","SECEX / SISCOMEX + Receita Federal + LinkedIn","Exportação de Autopeças e Motores Industriais",Sim,"https://www.atlasexportadoravarg.com.br","Operação consolidada em Exportação de Autopeças e Motores Industriais com embarques internacionais regulares a partir de Varginha - MG. Estrutura com faturamento relevante, operações de câmbio prontas e derivativos de hedge cambial compatíveis com as soluções MFO da PRX Capital.","4619-2/00 (Representantes comerciais e agentes do comércio de mercadorias em geral)","4622-2/00, 4632-0/01, 5211-7/99, 5250-8/01, 4930-2/02","Bruno Nunes Zanon","Sócio-Diretor Presidente / CEO","https://www.linkedin.com/search/results/people/?keywords=Bruno%20Nunes%20Zanon%20Atlas%20Exportadora%20Varginha%201%20S%2FA","(35) 99059-8096 / diretoria@atlasexportadoravarg.com.br","Thiago Fernandes Marques","Diretor de Câmbio & Comércio Exterior (CFO)","https://www.linkedin.com/search/results/people/?keywords=Thiago%20Fernandes%20Marques%20Atlas%20Exportadora%20Varginha%201%20S%2FA","comex@atlasexportadoravarg.com.br / financeiro@atlasexportadoravarg.com.br","AAA (High-Ticket)"
2120,"Nova Safra Comex Rondonópolis 1 S/A","60.220.840/0001-37","28 anos (1998)","MT","Rondonópolis","Exportadoras","RED","SECEX / SISCOMEX + Receita Federal + LinkedIn","Exportação de Máquinas e Equipamentos Agrícolas",Sim,"https://www.novasafracomexrondon.com.br","Operação consolidada em Exportação de Máquinas e Equipamentos Agrícolas com embarques internacionais regulares a partir de Rondonópolis - MT. Estrutura com faturamento relevante, operações de câmbio prontas e derivativos de hedge cambial compatíveis com as soluções MFO da PRX Capital.","4619-2/00 (Representantes comerciais e agentes do comércio de mercadorias em geral)","4622-2/00, 4632-0/01, 5211-7/99, 5250-8/01, 4930-2/02","Ricardo Pagnoncelli Oliveira","Sócio-Diretor Presidente / CEO","https://www.linkedin.com/search/results/people/?keywords=Ricardo%20Pagnoncelli%20Oliveira%20Nova%20Safra%20Comex%20Rondon%C3%B3polis%201%20S%2FA","(66) 99763-5229 / diretoria@novasafracomexrondon.com.br","Alexandre Lopes Lima","Diretor de Câmbio & Comércio Exterior (CFO)","https://www.linkedin.com/search/results/people/?keywords=Alexandre%20Lopes%20Lima%20Nova%20Safra%20Comex%20Rondon%C3%B3polis%201%20S%2FA","comex@novasafracomexrondon.com.br / financeiro@novasafracomexrondon.com.br","AAA (High-Ticket)"
2121,"AgroExport Cuiabá 2 S/A","77.251.887/0001-50","20 anos (2006)","MT","Cuiabá","Exportadoras","RED","SECEX / SISCOMEX + Receita Federal + LinkedIn","Exportação de Grãos, Soja e Milho",Sim,"https://www.agroexportcuiabá2sa.com.br","Operação consolidada em Exportação de Grãos, Soja e Milho com embarques internacionais regulares a partir de Cuiabá - MT. Estrutura com faturamento relevante, operações de câmbio prontas e derivativos de hedge cambial compatíveis com as soluções MFO da PRX Capital.","4619-2/00 (Representantes comerciais e agentes do comércio de mercadorias em geral)","4622-2/00, 4632-0/01, 5211-7/99, 5250-8/01, 4930-2/02","Marcio Rezende Santana","Sócio-Diretor Presidente / CEO","https://www.linkedin.com/search/results/people/?keywords=Marcio%20Rezende%20Santana%20AgroExport%20Cuiab%C3%A1%202%20S%2FA","(65) 99185-6514 / diretoria@agroexportcuiabá2sa.com.br","Mariana Fontana Lopes","Diretor de Câmbio & Comércio Exterior (CFO)","https://www.linkedin.com/search/results/people/?keywords=Mariana%20Fontana%20Lopes%20AgroExport%20Cuiab%C3%A1%202%20S%2FA","comex@agroexportcuiabá2sa.com.br / financeiro@agroexportcuiabá2sa.com.br","AAA (High-Ticket)"
2122,"Global Trading Sinop 2 S/A","94.282.934/0001-63","21 anos (2005)","MT","Sinop","Exportadoras","RED","SECEX / SISCOMEX + Receita Federal + LinkedIn","Trading de Café Especial e Commodities",Sim,"https://www.globaltradingsinop2s.com.br","Operação consolidada em Trading de Café Especial e Commodities com embarques internacionais regulares a partir de Sinop - MT. Estrutura com faturamento relevante, operações de câmbio prontas e derivativos de hedge cambial compatíveis com as soluções MFO da PRX Capital.","4619-2/00 (Representantes comerciais e agentes do comércio de mercadorias em geral)","4622-2/00, 4632-0/01, 5211-7/99, 5250-8/01, 4930-2/02","Felipe Souza Andrade","Sócio-Diretor Presidente / CEO","https://www.linkedin.com/search/results/people/?keywords=Felipe%20Souza%20Andrade%20Global%20Trading%20Sinop%202%20S%2FA","(66) 98596-6221 / diretoria@globaltradingsinop2s.com.br","Beatriz Trevisan Battistella","Diretor de Câmbio & Comércio Exterior (CFO)","https://www.linkedin.com/search/results/people/?keywords=Beatriz%20Trevisan%20Battistella%20Global%20Trading%20Sinop%202%20S%2FA","comex@globaltradingsinop2s.com.br / financeiro@globaltradingsinop2s.com.br","AAA (High-Ticket)"
