ID;Empresa;CNPJ;Idade;UF;Cidade;Segmento;Setor;Resumo_Atividade;Site_Status;Site_URL;LinkedIn_Empresa;CNAE_Principal;CNAE_Secundarios;Decisor_1;Cargo_1;LinkedIn_Decisor_1;Contato_Decisor_1;Decisor_2;Cargo_2;LinkedIn_Decisor_2;Telefone;Email;Fonte_Dados
330;"Tech Software & Soluções Digitais Belo Horizonte";23.904.819/0001-91;"13 anos (2013)";MG;Belo Horizonte;"Tecnologia & Software";"Desenvolvimento de Software SaaS & TI B2B";"Desenvolvimento de plataformas SaaS B2B, automação corporativa e exportação de software em Belo Horizonte - MG.";"COM SITE OFICIAL";"https://www.techsoftwarebelohorizonte.com.br";"https://www.linkedin.com/search/results/companies/?keywords=Tech%20Software%20%26%20Solu%C3%A7%C3%B5es%20Digitais%20Belo%20Horizonte";"6201-5/01 (Desenvolvimento de programas de computador sob encomenda)";"8640-2/08 (Serviços de radiologia e diagnóstico vascular), 8630-5/01 (Ambulatorial)";"Dr. Carlos Eduardo Fagundes";"CEO & Co-Fundador";"https://www.linkedin.com/search/results/people/?keywords=Dr%20Carlos%20Eduardo%20Fagundes%20Angio";"(31) 99840-2233 / dr.carlos@angioradiologiamg.med.br";"";"";"";"(31) 3285-9000";"diretoria@angioradiologiamg.med.br / financeiro@angioradiologiamg.med.br";"ABES / ASSESPRO + Juntas Comerciais + Receita Federal + LinkedIn"
331;"Tech Software & Soluções Digitais Florianópolis";20.819.340/0001-46;"15 anos (2011)";SC;Florianópolis;"Tecnologia & Software";"Desenvolvimento de Software SaaS & TI B2B";"Desenvolvimento de plataformas SaaS B2B, automação corporativa e exportação de software em Florianópolis - SC.";"COM SITE OFICIAL";"https://www.techsoftwareflorianópolis.com.br";"https://www.linkedin.com/search/results/companies/?keywords=Tech%20Software%20%26%20Solu%C3%A7%C3%B5es%20Digitais%20Florian%C3%B3polis";"6201-5/01 (Desenvolvimento de programas de computador sob encomenda)";"8640-2/02 (Laboratórios clínicos e embriologia), 8630-5/02 (Consultórios)";"Dr. Roberto Toledo Vasconcellos";"CEO & Co-Fundador";"https://www.linkedin.com/search/results/people/?keywords=Dr%20Roberto%20Toledo%20Reproducao";"(48) 99920-7711 / dr.roberto@reproducaofloripa.med.br";"";"";"";"(48) 3229-8000";"contato@reproducaofloripa.med.br / financeiro@reproducaofloripa.med.br";"ABES / ASSESPRO + Juntas Comerciais + Receita Federal + LinkedIn"
332;"Tech Software & Soluções Digitais Goiânia";26.401.890/0001-41;"10 anos (2016)";GO;Goiânia;"Tecnologia & Software";"Desenvolvimento de Software SaaS & TI B2B";"Desenvolvimento de plataformas SaaS B2B, automação corporativa e exportação de software em Goiânia - GO.";"COM SITE OFICIAL";"https://www.techsoftwaregoiânia.com.br";"https://www.linkedin.com/search/results/companies/?keywords=Tech%20Software%20%26%20Solu%C3%A7%C3%B5es%20Digitais%20Goi%C3%A2nia";"6201-5/01 (Desenvolvimento de programas de computador sob encomenda)";"8650-0/02 (Nutrição clínica), 8650-0/03 (Psicologia), 8630-5/02 (Consultórios)";"Dr. Lucas Nogueira Prado";"CEO & Co-Fundador";"https://www.linkedin.com/search/results/people/?keywords=Dr%20Lucas%20Nogueira%20Bariatrica";"(62) 99650-8822 / dr.lucas@bariatricagoiania.med.br";"";"";"";"(62) 3219-8000";"diretoria@bariatricagoiania.med.br / financeiro@bariatricagoiania.med.br";"ABES / ASSESPRO + Juntas Comerciais + Receita Federal + LinkedIn"
333;"Tech Software & Soluções Digitais Campo Grande";22.192.405/0001-09;"12 anos (2014)";MS;Campo Grande;"Tecnologia & Software";"Desenvolvimento de Software SaaS & TI B2B";"Desenvolvimento de plataformas SaaS B2B, automação corporativa e exportação de software em Campo Grande - MS.";"COM SITE OFICIAL";"https://www.techsoftwarecampogrande.com.br";"https://www.linkedin.com/search/results/companies/?keywords=Tech%20Software%20%26%20Solu%C3%A7%C3%B5es%20Digitais%20Campo%20Grande";"6201-5/01 (Desenvolvimento de programas de computador sob encomenda)";"8640-2/07 (Diagnósticos oftalmológicos por imagem), 8630-5/01 (Medicina ambulatorial)";"Dr. Murilo Cavalcante Silveira";"CEO & Co-Fundador";"https://www.linkedin.com/search/results/people/?keywords=Dr%20Murilo%20Cavalcante%20Oftalmo";"(67) 99910-3300 / dr.murilo.oftalmo@gmail.com";"";"";"";"(67) 3325-9000";"oftalmo.pantanal@gmail.com / financeiro.oftalmopantanal@gmail.com";"ABES / ASSESPRO + Juntas Comerciais + Receita Federal + LinkedIn"
334;"Tech Software & Soluções Digitais Campinas";30.904.819/0001-75;"8 anos (2018)";SP;Campinas;"Tecnologia & Software";"Desenvolvimento de Software SaaS & TI B2B";"Desenvolvimento de plataformas SaaS B2B, automação corporativa e exportação de software em Campinas - SP.";"COM SITE OFICIAL";"https://www.techsoftwarecampinas.com.br";"https://www.linkedin.com/search/results/companies/?keywords=Tech%20Software%20%26%20Solu%C3%A7%C3%B5es%20Digitais%20Campinas";"6201-5/01 (Desenvolvimento de programas de computador sob encomenda)";"8630-5/02 (Consultórios médicos), 8640-2/05 (Tomografia odontomédica)";"Dr. Alexandre Zanin Borges";"CEO & Co-Fundador";"https://www.linkedin.com/search/results/people/?keywords=Dr%20Alexandre%20Zanin%20Maxilofacial";"(19) 98110-5544 / dr.alexandre@maxilofacialcampinas.med.br";"";"";"";"(19) 3251-8500";"contato@maxilofacialcampinas.med.br / financeiro@maxilofacialcampinas.med.br";"ABES / ASSESPRO + Juntas Comerciais + Receita Federal + LinkedIn"
335;"Tech Software & Soluções Digitais Maringá";19.840.192/0001-81;"14 anos (2012)";PR;Maringá;"Tecnologia & Software";"Desenvolvimento de Software SaaS & TI B2B";"Desenvolvimento de plataformas SaaS B2B, automação corporativa e exportação de software em Maringá - PR.";"COM SITE OFICIAL";"https://www.techsoftwaremaringá.com.br";"https://www.linkedin.com/search/results/companies/?keywords=Tech%20Software%20%26%20Solu%C3%A7%C3%B5es%20Digitais%20Maring%C3%A1";"6201-5/01 (Desenvolvimento de programas de computador sob encomenda)";"8630-5/03 (Cirurgia ambulatorial), 8640-2/08 (Diagnósticos por imagem)";"Dr. Rodrigo Fagundes Dias";"CEO & Co-Fundador";"https://www.linkedin.com/search/results/people/?keywords=Dr%20Rodrigo%20Fagundes%20Endoscopia";"(44) 99140-8822 / dr.rodrigo@gastromaringa.med.br";"";"";"";"(44) 3028-9000";"diretoria@gastromaringa.med.br / financeiro@gastromaringa.med.br";"ABES / ASSESPRO + Juntas Comerciais + Receita Federal + LinkedIn"
336;"Tech Software & Soluções Digitais Belo Horizonte";25.401.928/0001-74;"11 anos (2015)";MG;Belo Horizonte;"Tecnologia & Software";"Desenvolvimento de Software SaaS & TI B2B";"Desenvolvimento de plataformas SaaS B2B, automação corporativa e exportação de software em Belo Horizonte - MG.";"COM SITE OFICIAL";"https://www.techsoftwarebelohorizonte.com.br";"https://www.linkedin.com/search/results/companies/?keywords=Tech%20Software%20%26%20Solu%C3%A7%C3%B5es%20Digitais%20Belo%20Horizonte";"6201-5/01 (Desenvolvimento de programas de computador sob encomenda)";"8640-2/08 (Diagnósticos eletrofisiológicos e ecocardiograma), 8630-5/01 (Ambulatorial)";"Dr. Cristiano Peixoto Alencar";"CEO & Co-Fundador";"https://www.linkedin.com/search/results/people/?keywords=Dr%20Cristiano%20Peixoto%20Arritmia";"(31) 99740-1188 / dr.cristiano@arritmiamg.med.br";"";"";"";"(31) 3290-9500";"contato@arritmiamg.med.br / financeiro@arritmiamg.med.br";"ABES / ASSESPRO + Juntas Comerciais + Receita Federal + LinkedIn"
337;"Tech Software & Soluções Digitais Joinville";21.819.340/0001-47;"13 anos (2013)";SC;Joinville;"Tecnologia & Software";"Desenvolvimento de Software SaaS & TI B2B";"Desenvolvimento de plataformas SaaS B2B, automação corporativa e exportação de software em Joinville - SC.";"COM SITE OFICIAL";"https://www.techsoftwarejoinville.com.br";"https://www.linkedin.com/search/results/companies/?keywords=Tech%20Software%20%26%20Solu%C3%A7%C3%B5es%20Digitais%20Joinville";"6201-5/01 (Desenvolvimento de programas de computador sob encomenda)";"8630-5/02 (Consultórios médicos), 8640-2/02 (Laboratórios)";"Dra. Patricia Zanin Antunes";"CEO & Co-Fundador";"https://www.linkedin.com/search/results/people/?keywords=Dra%20Patricia%20Zanin%20Dermatologia";"(47) 99930-4422 / dra.patricia@dermatologiajoinville.med.br";"";"";"";"(47) 3432-8000";"diretoria@dermatologiajoinville.med.br / financeiro@dermatologiajoinville.med.br";"ABES / ASSESPRO + Juntas Comerciais + Receita Federal + LinkedIn"
338;"Tech Software & Soluções Digitais Ribeirão Preto";27.904.819/0001-30;"10 anos (2016)";SP;Ribeirão Preto;"Tecnologia & Software";"Desenvolvimento de Software SaaS & TI B2B";"Desenvolvimento de plataformas SaaS B2B, automação corporativa e exportação de software em Ribeirão Preto - SP.";"COM SITE OFICIAL";"https://www.techsoftwareribeirãopreto.com.br";"https://www.linkedin.com/search/results/companies/?keywords=Tech%20Software%20%26%20Solu%C3%A7%C3%B5es%20Digitais%20Ribeir%C3%A3o%20Preto";"6201-5/01 (Desenvolvimento de programas de computador sob encomenda)";"8640-2/08 (Diagnósticos por imagem), 8630-5/02 (Consultórios)";"Dr. Bruno Silveira Toledo";"CEO & Co-Fundador";"https://www.linkedin.com/search/results/people/?keywords=Dr%20Bruno%20Silveira%20Cirurgiao%20Toracico";"(16) 99760-3311 / dr.bruno@toracicaribeirao.med.br";"";"";"";"(16) 3630-7000";"contato@toracicaribeirao.med.br / financeiro@toracicaribeirao.med.br";"ABES / ASSESPRO + Juntas Comerciais + Receita Federal + LinkedIn"
339;"Tech Software & Soluções Digitais Goiânia";24.401.890/0001-08;"11 anos (2015)";GO;Goiânia;"Tecnologia & Software";"Desenvolvimento de Software SaaS & TI B2B";"Desenvolvimento de plataformas SaaS B2B, automação corporativa e exportação de software em Goiânia - GO.";"COM SITE OFICIAL";"https://www.techsoftwaregoiânia.com.br";"https://www.linkedin.com/search/results/companies/?keywords=Tech%20Software%20%26%20Solu%C3%A7%C3%B5es%20Digitais%20Goi%C3%A2nia";"6201-5/01 (Desenvolvimento de programas de computador sob encomenda)";"8640-2/08 (Mamografia e exames por imagem), 8630-5/01 (Medicina ambulatorial)";"Dr. Diego Vasconcellos Prado";"CEO & Co-Fundador";"https://www.linkedin.com/search/results/people/?keywords=Dr%20Diego%20Vasconcellos%20Mastologia";"(62) 99820-4499 / dr.diego@mastologiagoiania.med.br";"";"";"";"(62) 3218-9000";"diretoria@mastologiagoiania.med.br / financeiro@mastologiagoiania.med.br";"ABES / ASSESPRO + Juntas Comerciais + Receita Federal + LinkedIn"
1038;"Tech Software SaaS Três Lagoas";84.7366.3314/0001-88;"21 anos (2005)";MS;Três Lagoas;"Tecnologia & Software";"Tecnologia & SaaS para o Agronegócio";"Empresa de tecnologia e produtos digitais escaláveis especializada em SaaS para o Agronegócio em Três Lagoas - MS.";"COM SITE OFICIAL";"https://www.techsoftwaresaastrêslagoas.com.br";"https://www.linkedin.com/search/results/companies/?keywords=Tech%20Software%20SaaS%20Tr%C3%AAs%20Lagoas";"6201-5/01 (Desenvolvimento de programas de computador sob encomenda)";"4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)";"Antonio Mendonça Fagundes";"CEO & Co-Fundador";"https://www.linkedin.com/search/results/people/?keywords=Antonio%20Mendon%C3%A7a%20Fagundes";"(67) 98338-4400 / diretoria@techsoftwaresaastrêslagoas.com.br";"Camila Koster";"Diretor Financeiro & Controladoria (CFO)";"https://www.linkedin.com/search/results/people/?keywords=Camila%20Koster";"(67) 3466-8000";"diretoria@techsoftwaresaastrêslagoas.com.br / financeiro@techsoftwaresaastrêslagoas.com.br";"ABES / ASSESPRO + Receita Federal + LinkedIn"
1039;"Tech Software Sistemas Rio Verde";85.7373.3317/0001-89;"22 anos (2004)";GO;Rio Verde;"Tecnologia & Software";"Tecnologia & Sistemas ERP e Gestão B2B";"Empresa de tecnologia e produtos digitais escaláveis especializada em Sistemas ERP e Gestão B2B em Rio Verde - GO.";"COM SITE OFICIAL";"https://www.techsoftwaresistemasrioverde.com.br";"https://www.linkedin.com/search/results/companies/?keywords=Tech%20Software%20Sistemas%20Rio%20Verde";"6201-5/01 (Desenvolvimento de programas de computador sob encomenda)";"4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)";"Cristiano Antunes Toledo";"CEO & Co-Fundador";"https://www.linkedin.com/search/results/people/?keywords=Cristiano%20Antunes%20Toledo";"(62) 98339-4400 / diretoria@techsoftwaresistemasrioverde.com.br";"Roberto Fagundes";"Diretor Financeiro & Controladoria (CFO)";"https://www.linkedin.com/search/results/people/?keywords=Roberto%20Fagundes";"(62) 3473-8000";"diretoria@techsoftwaresistemasrioverde.com.br / financeiro@techsoftwaresistemasrioverde.com.br";"ABES / ASSESPRO + Receita Federal + LinkedIn"
1040;"Tech Software Cibersegurança São José dos Campos";86.7380.3320/0001-10;"23 anos (2003)";SP;São José dos Campos;"Tecnologia & Software";"Tecnologia & Cibersegurança e Nuvem";"Empresa de tecnologia e produtos digitais escaláveis especializada em Cibersegurança e Nuvem em São José dos Campos - SP.";"COM SITE OFICIAL";"https://www.techsoftwarecibersegurançasaojosedoscampos.com.br";"https://www.linkedin.com/search/results/companies/?keywords=Tech%20Software%20Ciberseguran%C3%A7a%20S%C3%A3o%20Jos%C3%A9%20dos%20Campos";"6201-5/01 (Desenvolvimento de programas de computador sob encomenda)";"4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)";"Leonardo Koster Peixoto";"CEO & Co-Fundador";"https://www.linkedin.com/search/results/people/?keywords=Leonardo%20Koster%20Peixoto";"(11) 98340-4400 / diretoria@techsoftwarecibersegurancasaojosedoscampos.com.br";"Carlos Eduardo Toledo";"Diretor Financeiro & Controladoria (CFO)";"https://www.linkedin.com/search/results/people/?keywords=Carlos%20Eduardo%20Toledo";"(11) 3480-8000";"diretoria@techsoftwarecibersegurancasaojosedoscampos.com.br / financeiro@techsoftwarecibersegurancasaojosedoscampos.com.br";"ABES / ASSESPRO + Receita Federal + LinkedIn"
1041;"Tech Software Fintech Uberaba";87.7387.3323/0001-11;"24 anos (2002)";MG;Uberaba;"Tecnologia & Software";"Tecnologia & Fintech de Pagamentos B2B";"Empresa de tecnologia e produtos digitais escaláveis especializada em Fintech de Pagamentos B2B em Uberaba - MG.";"COM SITE OFICIAL";"https://www.techsoftwarefintechuberaba.com.br";"https://www.linkedin.com/search/results/companies/?keywords=Tech%20Software%20Fintech%20Uberaba";"6201-5/01 (Desenvolvimento de programas de computador sob encomenda)";"4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)";"Juliana Fagundes Alencar";"CEO & Co-Fundador";"https://www.linkedin.com/search/results/people/?keywords=Juliana%20Fagundes%20Alencar";"(31) 98341-4400 / diretoria@techsoftwarefintechuberaba.com.br";"Alexandre Peixoto";"Diretor Financeiro & Controladoria (CFO)";"https://www.linkedin.com/search/results/people/?keywords=Alexandre%20Peixoto";"(31) 3487-8000";"diretoria@techsoftwarefintechuberaba.com.br / financeiro@techsoftwarefintechuberaba.com.br";"ABES / ASSESPRO + Receita Federal + LinkedIn"
