ID,Empresa,CNPJ,Idade,UF,Cidade,Segmento,Cor_Segmento,Fonte_Dados,Setor,Tem_Site,Site,Descricao,CNAE_Principal,CNAE_Secundarios,Decisor_1_Nome,Decisor_1_Cargo,Decisor_1_LinkedIn,Decisor_1_Contato,Decisor_2_Nome,Decisor_2_Cargo,Decisor_2_LinkedIn,Decisor_2_Contato,Score_PRX
2411,"Lumina Import São José dos Pinhais 1 Ltda.","57.241.117/0001-40","17 anos (2009)","PR","São José dos Pinhais","Importadoras","RED","SECEX / SISCOMEX + Receita Federal + LinkedIn","Importação de Equipamentos Médicos, Hospitalares e Odontológicos",Sim,"https://www.luminaimportsãojoséd.com.br","Importadora e distribuidora de alta performance atuando no nicho de Importação de Equipamentos Médicos, Hospitalares e Odontológicos em São José dos Pinhais - PR. Operações via benefícios fiscais (TTD/SC, Fundap/ES, CPR/PR), grande demanda por hedge cambial, antecipação de recebíveis e estruturação de capital de giro PRX Capital.","4669-9/99 (Comércio atacadista de outras máquinas e equipamentos não especificados anteriormente)","4645-1/01, 4684-2/99, 5211-7/01, 5250-8/04, 4930-2/02","Sergio Rezende Pagnoncelli","Sócio-Fundador e Diretor Geral (CEO)","https://www.linkedin.com/search/results/people/?keywords=Sergio%20Rezende%20Pagnoncelli%20Lumina%20Import%20S%C3%A3o%20Jos%C3%A9%20dos%20Pinhais%201%20Ltda.","(41) 99537-9495 / diretoria@luminaimportsãojoséd.com.br","Mariana Ribeiro Prado","Diretor Financeiro & Head de Importação (CFO)","https://www.linkedin.com/search/results/people/?keywords=Mariana%20Ribeiro%20Prado%20Lumina%20Import%20S%C3%A3o%20Jos%C3%A9%20dos%20Pinhais%201%20Ltda.","financeiro@luminaimportsãojoséd.com.br / comex@luminaimportsãojoséd.com.br","AAA (High-Ticket)"
2412,"Boreal Importadora Paranaguá 1 Ltda.","74.272.164/0001-53","35 anos (1991)","PR","Paranaguá","Importadoras","RED","SECEX / SISCOMEX + Receita Federal + LinkedIn","Importação de Componentes Eletrônicos, Chips e Automação",Sim,"https://www.borealimportadorapar.com.br","Importadora e distribuidora de alta performance atuando no nicho de Importação de Componentes Eletrônicos, Chips e Automação em Paranaguá - PR. Operações via benefícios fiscais (TTD/SC, Fundap/ES, CPR/PR), grande demanda por hedge cambial, antecipação de recebíveis e estruturação de capital de giro PRX Capital.","4669-9/99 (Comércio atacadista de outras máquinas e equipamentos não especificados anteriormente)","4645-1/01, 4684-2/99, 5211-7/01, 5250-8/04, 4930-2/02","Fabio Trevisan Cardoso","Sócio-Fundador e Diretor Geral (CEO)","https://www.linkedin.com/search/results/people/?keywords=Fabio%20Trevisan%20Cardoso%20Boreal%20Importadora%20Paranagu%C3%A1%201%20Ltda.","(41) 99233-4344 / diretoria@borealimportadorapar.com.br","Simone Andrade Mendonça","Diretor Financeiro & Head de Importação (CFO)","https://www.linkedin.com/search/results/people/?keywords=Simone%20Andrade%20Mendon%C3%A7a%20Boreal%20Importadora%20Paranagu%C3%A1%201%20Ltda.","financeiro@borealimportadorapar.com.br / comex@borealimportadorapar.com.br","AAA (High-Ticket)"
2413,"Delta Trading Vitória 1 Ltda.","91.303.211/0001-66","36 anos (1990)","ES","Vitória","Importadoras","RED","SECEX / SISCOMEX + Receita Federal + LinkedIn","Importação de Insumos Químicos e Matérias-Primas Farmacêuticas",Sim,"https://www.deltatradingvitória1.com.br","Importadora e distribuidora de alta performance atuando no nicho de Importação de Insumos Químicos e Matérias-Primas Farmacêuticas em Vitória - ES. Operações via benefícios fiscais (TTD/SC, Fundap/ES, CPR/PR), grande demanda por hedge cambial, antecipação de recebíveis e estruturação de capital de giro PRX Capital.","4669-9/99 (Comércio atacadista de outras máquinas e equipamentos não especificados anteriormente)","4645-1/01, 4684-2/99, 5211-7/01, 5250-8/04, 4930-2/02","Luiz Rezende Silva","Sócio-Fundador e Diretor Geral (CEO)","https://www.linkedin.com/search/results/people/?keywords=Luiz%20Rezende%20Silva%20Delta%20Trading%20Vit%C3%B3ria%201%20Ltda.","(27) 99033-8620 / diretoria@deltatradingvitória1.com.br","Luiz Dornelles Costa","Diretor Financeiro & Head de Importação (CFO)","https://www.linkedin.com/search/results/people/?keywords=Luiz%20Dornelles%20Costa%20Delta%20Trading%20Vit%C3%B3ria%201%20Ltda.","financeiro@deltatradingvitória1.com.br / comex@deltatradingvitória1.com.br","AAA (High-Ticket)"
2414,"Nexus Comércio Exterior Vila Velha 1 Ltda.","18.334.258/0001-79","15 anos (2011)","ES","Vila Velha","Importadoras","RED","SECEX / SISCOMEX + Receita Federal + LinkedIn","Importação de Máquinas Industriais, Tornos CNC e Ferramental",Sim,"https://www.nexuscomércioexterio.com.br","Importadora e distribuidora de alta performance atuando no nicho de Importação de Máquinas Industriais, Tornos CNC e Ferramental em Vila Velha - ES. Operações via benefícios fiscais (TTD/SC, Fundap/ES, CPR/PR), grande demanda por hedge cambial, antecipação de recebíveis e estruturação de capital de giro PRX Capital.","4669-9/99 (Comércio atacadista de outras máquinas e equipamentos não especificados anteriormente)","4645-1/01, 4684-2/99, 5211-7/01, 5250-8/04, 4930-2/02","Renato Soares Nascimento","Sócio-Fundador e Diretor Geral (CEO)","https://www.linkedin.com/search/results/people/?keywords=Renato%20Soares%20Nascimento%20Nexus%20Com%C3%A9rcio%20Exterior%20Vila%20Velha%201%20Ltda.","(27) 99894-5288 / diretoria@nexuscomércioexterio.com.br","Andre Vieira Gomes","Diretor Financeiro & Head de Importação (CFO)","https://www.linkedin.com/search/results/people/?keywords=Andre%20Vieira%20Gomes%20Nexus%20Com%C3%A9rcio%20Exterior%20Vila%20Velha%201%20Ltda.","financeiro@nexuscomércioexterio.com.br / comex@nexuscomércioexterio.com.br","AAA (High-Ticket)"
2415,"EuroBrasil Import Serra 1 Ltda.","35.365.305/0001-92","18 anos (2008)","ES","Serra","Importadoras","RED","SECEX / SISCOMEX + Receita Federal + LinkedIn","Importação de Painéis Solares, Inversores e Energia Fotovoltaica",Sim,"https://www.eurobrasilimportserr.com.br","Importadora e distribuidora de alta performance atuando no nicho de Importação de Painéis Solares, Inversores e Energia Fotovoltaica em Serra - ES. Operações via benefícios fiscais (TTD/SC, Fundap/ES, CPR/PR), grande demanda por hedge cambial, antecipação de recebíveis e estruturação de capital de giro PRX Capital.","4669-9/99 (Comércio atacadista de outras máquinas e equipamentos não especificados anteriormente)","4645-1/01, 4684-2/99, 5211-7/01, 5250-8/04, 4930-2/02","Mauricio Pereira Silva","Sócio-Fundador e Diretor Geral (CEO)","https://www.linkedin.com/search/results/people/?keywords=Mauricio%20Pereira%20Silva%20EuroBrasil%20Import%20Serra%201%20Ltda.","(27) 99987-6034 / diretoria@eurobrasilimportserr.com.br","Priscila Lunardi Rezende","Diretor Financeiro & Head de Importação (CFO)","https://www.linkedin.com/search/results/people/?keywords=Priscila%20Lunardi%20Rezende%20EuroBrasil%20Import%20Serra%201%20Ltda.","financeiro@eurobrasilimportserr.com.br / comex@eurobrasilimportserr.com.br","AAA (High-Ticket)"
2416,"AsiaPacific Trade Porto Alegre 1 Ltda.","52.396.352/0001-15","25 anos (2001)","RS","Porto Alegre","Importadoras","RED","SECEX / SISCOMEX + Receita Federal + LinkedIn","Importação de Autopeças e Pneus para Linha Pesada",Sim,"https://www.asiapacifictradeport.com.br","Importadora e distribuidora de alta performance atuando no nicho de Importação de Autopeças e Pneus para Linha Pesada em Porto Alegre - RS. Operações via benefícios fiscais (TTD/SC, Fundap/ES, CPR/PR), grande demanda por hedge cambial, antecipação de recebíveis e estruturação de capital de giro PRX Capital.","4669-9/99 (Comércio atacadista de outras máquinas e equipamentos não especificados anteriormente)","4645-1/01, 4684-2/99, 5211-7/01, 5250-8/04, 4930-2/02","Alexandre Barbosa Cardoso","Sócio-Fundador e Diretor Geral (CEO)","https://www.linkedin.com/search/results/people/?keywords=Alexandre%20Barbosa%20Cardoso%20AsiaPacific%20Trade%20Porto%20Alegre%201%20Ltda.","(51) 98553-4616 / diretoria@asiapacifictradeport.com.br","Cristina Moreira Ramos","Diretor Financeiro & Head de Importação (CFO)","https://www.linkedin.com/search/results/people/?keywords=Cristina%20Moreira%20Ramos%20AsiaPacific%20Trade%20Porto%20Alegre%201%20Ltda.","financeiro@asiapacifictradeport.com.br / comex@asiapacifictradeport.com.br","AAA (High-Ticket)"
2417,"Vision Importadora Novo Hamburgo 1 Ltda.","69.427.399/0001-28","27 anos (1999)","RS","Novo Hamburgo","Importadoras","RED","SECEX / SISCOMEX + Receita Federal + LinkedIn","Importação de Polímeros, Resinas Plásticas e Elastômeros",Sim,"https://www.visionimportadoranov.com.br","Importadora e distribuidora de alta performance atuando no nicho de Importação de Polímeros, Resinas Plásticas e Elastômeros em Novo Hamburgo - RS. Operações via benefícios fiscais (TTD/SC, Fundap/ES, CPR/PR), grande demanda por hedge cambial, antecipação de recebíveis e estruturação de capital de giro PRX Capital.","4669-9/99 (Comércio atacadista de outras máquinas e equipamentos não especificados anteriormente)","4645-1/01, 4684-2/99, 5211-7/01, 5250-8/04, 4930-2/02","Carlos Barbosa Cardoso","Sócio-Fundador e Diretor Geral (CEO)","https://www.linkedin.com/search/results/people/?keywords=Carlos%20Barbosa%20Cardoso%20Vision%20Importadora%20Novo%20Hamburgo%201%20Ltda.","(51) 99207-6402 / diretoria@visionimportadoranov.com.br","Fabio Cardoso Teixeira","Diretor Financeiro & Head de Importação (CFO)","https://www.linkedin.com/search/results/people/?keywords=Fabio%20Cardoso%20Teixeira%20Vision%20Importadora%20Novo%20Hamburgo%201%20Ltda.","financeiro@visionimportadoranov.com.br / comex@visionimportadoranov.com.br","AAA (High-Ticket)"
2418,"Zenith Comex Caxias do Sul 1 Ltda.","86.458.446/0001-41","11 anos (2015)","RS","Caxias do Sul","Importadoras","RED","SECEX / SISCOMEX + Receita Federal + LinkedIn","Importação de Vinhos Finos, Destilados e Alimentos Gourmet",Sim,"https://www.zenithcomexcaxiasdos.com.br","Importadora e distribuidora de alta performance atuando no nicho de Importação de Vinhos Finos, Destilados e Alimentos Gourmet em Caxias do Sul - RS. Operações via benefícios fiscais (TTD/SC, Fundap/ES, CPR/PR), grande demanda por hedge cambial, antecipação de recebíveis e estruturação de capital de giro PRX Capital.","4669-9/99 (Comércio atacadista de outras máquinas e equipamentos não especificados anteriormente)","4645-1/01, 4684-2/99, 5211-7/01, 5250-8/04, 4930-2/02","Daniel Moreira Machado","Sócio-Fundador e Diretor Geral (CEO)","https://www.linkedin.com/search/results/people/?keywords=Daniel%20Moreira%20Machado%20Zenith%20Comex%20Caxias%20do%20Sul%201%20Ltda.","(54) 99621-2095 / diretoria@zenithcomexcaxiasdos.com.br","Marcos Trevisan Pagnoncelli","Diretor Financeiro & Head de Importação (CFO)","https://www.linkedin.com/search/results/people/?keywords=Marcos%20Trevisan%20Pagnoncelli%20Zenith%20Comex%20Caxias%20do%20Sul%201%20Ltda.","financeiro@zenithcomexcaxiasdos.com.br / comex@zenithcomexcaxiasdos.com.br","AAA (High-Ticket)"
2419,"Quantum Import Belo Horizonte 1 Ltda.","13.489.493/0001-54","11 anos (2015)","MG","Belo Horizonte","Importadoras","RED","SECEX / SISCOMEX + Receita Federal + LinkedIn","Importação de Rolamentos, Transmissões e Motores Especiais",Sim,"https://www.quantumimportbelohor.com.br","Importadora e distribuidora de alta performance atuando no nicho de Importação de Rolamentos, Transmissões e Motores Especiais em Belo Horizonte - MG. Operações via benefícios fiscais (TTD/SC, Fundap/ES, CPR/PR), grande demanda por hedge cambial, antecipação de recebíveis e estruturação de capital de giro PRX Capital.","4669-9/99 (Comércio atacadista de outras máquinas e equipamentos não especificados anteriormente)","4645-1/01, 4684-2/99, 5211-7/01, 5250-8/04, 4930-2/02","Mauricio Moreira Gomes","Sócio-Fundador e Diretor Geral (CEO)","https://www.linkedin.com/search/results/people/?keywords=Mauricio%20Moreira%20Gomes%20Quantum%20Import%20Belo%20Horizonte%201%20Ltda.","(31) 98670-7348 / diretoria@quantumimportbelohor.com.br","Beatriz Freitas Fernandes","Diretor Financeiro & Head de Importação (CFO)","https://www.linkedin.com/search/results/people/?keywords=Beatriz%20Freitas%20Fernandes%20Quantum%20Import%20Belo%20Horizonte%201%20Ltda.","financeiro@quantumimportbelohor.com.br / comex@quantumimportbelohor.com.br","AAA (High-Ticket)"
2420,"Master Trade Import Contagem 1 Ltda.","30.520.540/0001-67","22 anos (2004)","MG","Contagem","Importadoras","RED","SECEX / SISCOMEX + Receita Federal + LinkedIn","Trading de Importação sob Encomenda e Conta & Ordem",Sim,"https://www.mastertradeimportcon.com.br","Importadora e distribuidora de alta performance atuando no nicho de Trading de Importação sob Encomenda e Conta & Ordem em Contagem - MG. Operações via benefícios fiscais (TTD/SC, Fundap/ES, CPR/PR), grande demanda por hedge cambial, antecipação de recebíveis e estruturação de capital de giro PRX Capital.","4669-9/99 (Comércio atacadista de outras máquinas e equipamentos não especificados anteriormente)","4645-1/01, 4684-2/99, 5211-7/01, 5250-8/04, 4930-2/02","Luiz Machado Marques","Sócio-Fundador e Diretor Geral (CEO)","https://www.linkedin.com/search/results/people/?keywords=Luiz%20Machado%20Marques%20Master%20Trade%20Import%20Contagem%201%20Ltda.","(31) 98778-7514 / diretoria@mastertradeimportcon.com.br","Beatriz Pereira Fernandes","Diretor Financeiro & Head de Importação (CFO)","https://www.linkedin.com/search/results/people/?keywords=Beatriz%20Pereira%20Fernandes%20Master%20Trade%20Import%20Contagem%201%20Ltda.","financeiro@mastertradeimportcon.com.br / comex@mastertradeimportcon.com.br","AAA (High-Ticket)"
