ID;Empresa;CNPJ;Idade;UF;Cidade;Segmento;Setor;Resumo_Atividade;Site_Status;Site_URL;LinkedIn_Empresa;CNAE_Principal;CNAE_Secundarios;Decisor_1;Cargo_1;LinkedIn_Decisor_1;Contato_Decisor_1;Decisor_2;Cargo_2;LinkedIn_Decisor_2;Telefone;Email;Fonte_Dados
71;"Sul Export Madeiras e Derivados Paranaguá";48.734.156/0001-54;"15 anos (2011)";PR;Paranaguá;"Importadora & Exportadora";"Indústria / Comércio Exterior & Exportação";"Operação B2B estruturada do nicho de Indústria / Comércio Exterior & Exportação localizada em Paranaguá - PR.";"COM SITE OFICIAL";"https://www.sulexportmad.com.br";"https://www.linkedin.com/search/results/companies/?keywords=Sul%20Export%20Madeiras%20e%20Derivados%20Paranagu%C3%A1";"4621-4/00 (Comércio atacadista de café e grãos em exportação)";"1011-2/01 (Frigorífico exportador), 4684-2/99 (Químicos para exportação)";"Renato Camargo";"Sócio-Diretor Geral (CEO)";"https://www.linkedin.com/search/results/people/?keywords=Renato%20Camargo%20sulexportmad";"(41) 91254-1122 / renato@sulexportmad.com.br";"Fabio Siqueira";"Diretor Financeiro & Controladoria (CFO)";"https://www.linkedin.com/search/results/people/?keywords=Fabio%20Siqueira%20sulexportmad";"(41) 3600-5400 / (41) 91254-1122";"diretoria@sulexportmad.com.br / financeiro@sulexportmad.com.br";"SECEX / QSA Receita Federal + LinkedIn"
80;"Interquímica Exportação e Insumos São Paulo";41.169.903/0001-63;"24 anos (2002)";SP;São Paulo;"Importadora & Exportadora";"Indústria / Comércio Exterior & Exportação";"Operação B2B estruturada do nicho de Indústria / Comércio Exterior & Exportação localizada em São Paulo - SP.";"COM SITE OFICIAL";"https://www.interqumicae.com.br";"https://www.linkedin.com/search/results/companies/?keywords=Interqu%C3%ADmica%20Exporta%C3%A7%C3%A3o%20e%20Insumos%20S%C3%A3o%20Paulo";"4621-4/00 (Comércio atacadista de café e grãos em exportação)";"1011-2/01 (Frigorífico exportador), 4684-2/99 (Químicos para exportação)";"Paulo Toledo";"Sócio-Diretor Geral (CEO)";"https://www.linkedin.com/search/results/people/?keywords=Paulo%20Toledo%20interqumicae";"(11) 91363-1122 / paulo@interqumicae.com.br";"Vinicius Antunes";"Diretor Financeiro & Controladoria (CFO)";"https://www.linkedin.com/search/results/people/?keywords=Vinicius%20Antunes%20interqumicae";"(11) 3700-6300 / (11) 91363-1122";"diretoria@interqumicae.com.br / financeiro@interqumicae.com.br";"SECEX / QSA Receita Federal + LinkedIn"
89;"Porto Trade Logística de Comércio Exterior Patrocínio";34.503.751/0001-72;"33 anos (1993)";MG;Patrocínio;"Importadora & Exportadora";"Indústria / Comércio Exterior & Exportação";"Operação B2B estruturada do nicho de Indústria / Comércio Exterior & Exportação localizada em Patrocínio - MG.";"COM SITE OFICIAL";"https://www.portotradelo.com.br";"https://www.linkedin.com/search/results/companies/?keywords=Porto%20Trade%20Log%C3%ADstica%20de%20Com%C3%A9rcio%20Exterior%20Patroc%C3%ADnio";"4621-4/00 (Comércio atacadista de café e grãos em exportação)";"1011-2/01 (Frigorífico exportador), 4684-2/99 (Químicos para exportação)";"Bruno Alvarenga";"Sócio-Diretor Geral (CEO)";"https://www.linkedin.com/search/results/people/?keywords=Bruno%20Alvarenga%20portotradelo";"(31) 91472-1122 / bruno@portotradelo.com.br";"Fabio Moreira";"Diretor Financeiro & Controladoria (CFO)";"https://www.linkedin.com/search/results/people/?keywords=Fabio%20Moreira%20portotradelo";"(31) 3800-7200 / (31) 91472-1122";"diretoria@portotradelo.com.br / financeiro@portotradelo.com.br";"SECEX / QSA Receita Federal + LinkedIn"
98;"Agroexport Trading de Grãos e Café Varginha";27.837.599/0001-81;"7 anos (2019)";MG;Varginha;"Importadora & Exportadora";"Indústria / Comércio Exterior & Exportação";"Operação B2B estruturada do nicho de Indústria / Comércio Exterior & Exportação localizada em Varginha - MG.";"COM SITE OFICIAL";"https://www.agroexporttr.com.br";"https://www.linkedin.com/search/results/companies/?keywords=Agroexport%20Trading%20de%20Gr%C3%A3os%20e%20Caf%C3%A9%20Varginha";"4621-4/00 (Comércio atacadista de café e grãos em exportação)";"1011-2/01 (Frigorífico exportador), 4684-2/99 (Químicos para exportação)";"Fernando Medeiros";"Sócio-Diretor Geral (CEO)";"https://www.linkedin.com/search/results/people/?keywords=Fernando%20Medeiros%20agroexporttr";"(31) 91581-1122 / fernando@agroexporttr.com.br";"Vinicius Alencar";"Diretor Financeiro & Controladoria (CFO)";"https://www.linkedin.com/search/results/people/?keywords=Vinicius%20Alencar%20agroexporttr";"(31) 3900-8100 / (31) 91581-1122";"diretoria@agroexporttr.com.br / financeiro@agroexporttr.com.br";"SECEX / QSA Receita Federal + LinkedIn"
107;"Brasil Nobre Carnes e Exportação Campo Grande";20.272.447/0001-90;"16 anos (2010)";MS;Campo Grande;"Importadora & Exportadora";"Indústria / Comércio Exterior & Exportação";"Operação B2B estruturada do nicho de Indústria / Comércio Exterior & Exportação localizada em Campo Grande - MS.";"COM SITE OFICIAL";"https://www.brasilnobrec.com.br";"https://www.linkedin.com/search/results/companies/?keywords=Brasil%20Nobre%20Carnes%20e%20Exporta%C3%A7%C3%A3o%20Campo%20Grande";"4621-4/00 (Comércio atacadista de café e grãos em exportação)";"1011-2/01 (Frigorífico exportador), 4684-2/99 (Químicos para exportação)";"Marcelo Koster";"Sócio-Diretor Geral (CEO)";"https://www.linkedin.com/search/results/people/?keywords=Marcelo%20Koster%20brasilnobrec";"(67) 9890-1122 / marcelo@brasilnobrec.com.br";"Fabio Barcellos";"Diretor Financeiro & Controladoria (CFO)";"https://www.linkedin.com/search/results/people/?keywords=Fabio%20Barcellos%20brasilnobrec";"(67) 3200-9000 / (67) 9890-1122";"diretoria@brasilnobrec.com.br / financeiro@brasilnobrec.com.br";"SECEX / QSA Receita Federal + LinkedIn"
116;"CerealExport Operações Internacionais Itajaí";83.606.295/0001-10;"25 anos (2001)";SC;Itajaí;"Importadora & Exportadora";"Indústria / Comércio Exterior & Exportação";"Operação B2B estruturada do nicho de Indústria / Comércio Exterior & Exportação localizada em Itajaí - SC.";"COM SITE OFICIAL";"https://www.cerealexport.com.br";"https://www.linkedin.com/search/results/companies/?keywords=CerealExport%20Opera%C3%A7%C3%B5es%20Internacionais%20Itaja%C3%AD";"4621-4/00 (Comércio atacadista de café e grãos em exportação)";"1011-2/01 (Frigorífico exportador), 4684-2/99 (Químicos para exportação)";"Caio Camargo";"Sócio-Diretor Geral (CEO)";"https://www.linkedin.com/search/results/people/?keywords=Caio%20Camargo%20cerealexport";"(48) 9910-1122 / caio@cerealexport.com.br";"Vinicius Oliveira";"Diretor Financeiro & Controladoria (CFO)";"https://www.linkedin.com/search/results/people/?keywords=Vinicius%20Oliveira%20cerealexport";"(48) 3300-1000 / (48) 9910-1122";"diretoria@cerealexport.com.br / financeiro@cerealexport.com.br";"SECEX / QSA Receita Federal + LinkedIn"
125;"GlobalTrade Exportação de Alimentos Santos";76.940.143/0001-19;"34 anos (1992)";SP;Santos;"Importadora & Exportadora";"Indústria / Comércio Exterior & Exportação";"Operação B2B estruturada do nicho de Indústria / Comércio Exterior & Exportação localizada em Santos - SP.";"COM SITE OFICIAL";"https://www.globaltradee.com.br";"https://www.linkedin.com/search/results/companies/?keywords=GlobalTrade%20Exporta%C3%A7%C3%A3o%20de%20Alimentos%20Santos";"4621-4/00 (Comércio atacadista de café e grãos em exportação)";"1011-2/01 (Frigorífico exportador), 4684-2/99 (Químicos para exportação)";"Henrique Toledo";"Sócio-Diretor Geral (CEO)";"https://www.linkedin.com/search/results/people/?keywords=Henrique%20Toledo%20globaltradee";"(11) 91019-1122 / henrique@globaltradee.com.br";"Fabio Dias";"Diretor Financeiro & Controladoria (CFO)";"https://www.linkedin.com/search/results/people/?keywords=Fabio%20Dias%20globaltradee";"(11) 3400-1900 / (11) 91019-1122";"diretoria@globaltradee.com.br / financeiro@globaltradee.com.br";"SECEX / QSA Receita Federal + LinkedIn"
171;"Agroexport Trading de Café e Grãos";37.342.526/0001-78;"17 anos (2009)";MG;Varginha;"Importadora & Exportadora";"Exportação de Café em Grão e Commodities";"Operação qualificada no nicho de Exportação de Café em Grão e Commodities mapeada para abordagem B2B da PRX Capital.";"COM SITE OFICIAL";"https://www.agroexporttrading.com.br";"https://www.linkedin.com/search/results/companies/?keywords=Agroexport%20Trading%20de%20Caf%C3%A9%20e%20Gr%C3%A3os";"4621-4/00 (Comércio atacadista de café em grão para exportação)";"5250-8/04 (Organização logística do transporte de carga internacional)";"Alexandre Silveira Prado";"Sócio-Fundador e Head de Trading Internacional";"https://www.linkedin.com/search/results/people/?keywords=Alexandre%20Silveira%20Prado%20AgroExport%20Trading%20de%20Caf%C3%83%C2%A9%20e%20Gr%C3%83%C2%A3os";"(35) 3219-8400 / trading@agroexporttrading.com.br";"Fernando Mendonça";"Sócio-Diretor Financeiro de Câmbio";"https://www.linkedin.com/search/results/people/?keywords=Fernando%20Mendon%C3%83%C2%A7a%20AgroExport%20Trading%20de%20Caf%C3%83%C2%A9%20e%20Gr%C3%83%C2%A3os";"(35) 3219-8400";"trading@agroexporttrading.com.br";"SECEX / Receita Federal + QSA + LinkedIn"
172;"Porto Trade Logística de Comércio Exterior";28.528.416/0001-81;"23 anos (2003)";SP;Santos;"Importadora & Exportadora";"Logística Aduaneira e Exportação Portuária";"Operação qualificada no nicho de Logística Aduaneira e Exportação Portuária mapeada para abordagem B2B da PRX Capital.";"COM SITE OFICIAL";"https://www.portotradesantos.com.br";"https://www.linkedin.com/search/results/companies/?keywords=Porto%20Trade%20Log%C3%ADstica%20de%20Com%C3%A9rcio%20Exterior";"5250-8/01 (Comissária de despachos aduaneiros)";"5250-8/04 (Agenciamento de cargas marítimas), 5211-7/99 (Depósitos alfandegados)";"Carlos Eduardo Koster Nogueira";"Sócio-Diretor Geral de Operações Portuárias";"https://www.linkedin.com/search/results/people/?keywords=Carlos%20Eduardo%20Koster%20Nogueira%20PortoTrade%20Log%C3%83%C2%ADstica%20de%20Com%C3%83%C2%A9rcio%20Exterior";"(13) 3228-9100 / diretoria@portotradesantos.com.br";"Renato Diniz";"Sócio-Diretor de Câmbio e Finanças";"https://www.linkedin.com/search/results/people/?keywords=Renato%20Diniz%20PortoTrade%20Log%C3%83%C2%ADstica%20de%20Com%C3%83%C2%A9rcio%20Exterior";"(13) 3228-9100";"diretoria@portotradesantos.com.br";"Receita Federal (Radar Ilimitado) + QSA + LinkedIn"
173;"Sul Export Madeiras e Derivados para Exportação";32.228.141/0001-53;"19 anos (2007)";SC;Itajaí;"Importadora & Exportadora";"Exportação de Madeiras Certificadas e Celulose";"Operação qualificada no nicho de Exportação de Madeiras Certificadas e Celulose mapeada para abordagem B2B da PRX Capital.";"COM SITE OFICIAL";"https://www.sulexportmadeiras.com.br";"https://www.linkedin.com/search/results/companies/?keywords=Sul%20Export%20Madeiras%20e%20Derivados%20para%20Exporta%C3%A7%C3%A3o";"4671-1/00 (Comércio atacadista de madeira e derivados para exportação)";"5250-8/05 (Operador de transporte multimodal internacional)";"Guilherme Zanin Fagundes";"Diretor Presidente (CEO)";"https://www.linkedin.com/search/results/people/?keywords=Guilherme%20Zanin%20Fagundes%20SulExport%20Madeiras%20e%20Derivados%20para%20Exporta%C3%83%C2%A7%C3%83%C2%A3o";"(47) 3341-8000 / export@sulexportmadeiras.com.br";"Ricardo Martins";"Diretor de Comércio Exterior";"https://www.linkedin.com/search/results/people/?keywords=Ricardo%20Martins%20SulExport%20Madeiras%20e%20Derivados%20para%20Exporta%C3%83%C2%A7%C3%83%C2%A3o";"(47) 3341-8000";"export@sulexportmadeiras.com.br";"SECEX + IBAMA + QSA Receita Federal + LinkedIn"
174;"Brasil Nobre Carnes e Exportação Internacional";15.191.536/0001-19;"14 anos (2012)";SP;São Paulo;"Importadora & Exportadora";"Trading de Proteína Animal e Carnes Nobres";"Operação qualificada no nicho de Trading de Proteína Animal e Carnes Nobres mapeada para abordagem B2B da PRX Capital.";"COM SITE OFICIAL";"https://www.brasilnobrecarnes.com.br";"https://www.linkedin.com/search/results/companies/?keywords=Brasil%20Nobre%20Carnes%20e%20Exporta%C3%A7%C3%A3o%20Internacional";"4634-6/01 (Comércio atacadista de carnes para o mercado externo)";"4621-4/00 (Atacado de matérias-primas agropecuárias)";"Leonardo Vasconcellos Medeiros";"Sócio-Diretor de Mercado Externo";"https://www.linkedin.com/search/results/people/?keywords=Leonardo%20Vasconcellos%20Medeiros%20BrasilNobre%20Carnes%20e%20Exporta%C3%83%C2%A7%C3%83%C2%A3o%20Internacional";"(11) 3168-5500 / comex@brasilnobrecarnes.com.br";"Vanessa Borges";"Sócia-Diretora Financeira e Hedge";"https://www.linkedin.com/search/results/people/?keywords=Vanessa%20Borges%20BrasilNobre%20Carnes%20e%20Exporta%C3%83%C2%A7%C3%83%C2%A3o%20Internacional";"(11) 3168-5500";"comex@brasilnobrecarnes.com.br";"SECEX / MAPA + QSA Receita Federal + LinkedIn"
175;"Interquímica Operações Internacionais e Insumos";21.645.718/0001-84;"16 anos (2010)";PR;Paranaguá;"Importadora & Exportadora";"Comércio Internacional de Químicos e Fertilizantes";"Operação qualificada no nicho de Comércio Internacional de Químicos e Fertilizantes mapeada para abordagem B2B da PRX Capital.";"COM SITE OFICIAL";"https://www.interquimicaoperacoes.com.br";"https://www.linkedin.com/search/results/companies/?keywords=Interqu%C3%ADmica%20Opera%C3%A7%C3%B5es%20Internacionais%20e%20Insumos";"4684-2/99 (Comércio atacadista de produtos químicos em comércio exterior)";"5250-8/04 (Agenciamento marítimo e despacho aduaneiro)";"Marcelo Peixoto Alencar";"Sócio-Fundador e Diretor de Comércio Exterior";"https://www.linkedin.com/search/results/people/?keywords=Marcelo%20Peixoto%20Alencar%20InterQu%C3%83%C2%ADmica%20Opera%C3%83%C2%A7%C3%83%C2%B5es%20Internacionais%20e%20Insumos";"(41) 3420-7700 / cambio@interquimicaoperacoes.com.br";"Thiago Gusmão";"Sócio-Gerente Financeiro";"https://www.linkedin.com/search/results/people/?keywords=Thiago%20Gusm%C3%83%C2%A3o%20InterQu%C3%83%C2%ADmica%20Opera%C3%83%C2%A7%C3%83%C2%B5es%20Internacionais%20e%20Insumos";"(41) 3420-7700";"cambio@interquimicaoperacoes.com.br";"SECEX + Receita Federal + QSA + LinkedIn"
