ID;Empresa;CNPJ;Idade;UF;Cidade;Segmento;Setor;Resumo_Atividade;Site_Status;Site_URL;LinkedIn_Empresa;CNAE_Principal;CNAE_Secundarios;Decisor_1;Cargo_1;LinkedIn_Decisor_1;Contato_Decisor_1;Decisor_2;Cargo_2;LinkedIn_Decisor_2;Telefone;Email;Fonte_Dados
230;"Rede Drogarias & Farmácias Belo Horizonte";22.904.819/0001-82;"12 anos (2014)";MG;Belo Horizonte;"Farmácias";"Varejo Farmacêutico & Manipulação";"Rede regional de drogarias e farmácias de manipulação de alta performance em Belo Horizonte - MG.";"COM SITE OFICIAL";"https://www.drogariasbelohorizonte.com.br";"https://www.linkedin.com/search/results/companies/?keywords=Rede%20Drogarias%20%26%20Farm%C3%A1cias%20Belo%20Horizonte";"4771-7/01 (Comércio varejista de produtos farmacêuticos)";"8630-5/02 (Atividade médica ambulatorial), 8650-0/06 (Fonoaudiologia)";"Dr. Fernando Vasconcellos Dias";"Sócio-Diretor Geral / Farmacêutico Responsável";"https://www.linkedin.com/search/results/people/?keywords=Dr%20Fernando%20Vasconcellos%20Otorrino";"(31) 99870-5522 / dr.fernando@otorrinomg.med.br";"";"";"";"(31) 3280-4500";"diretoria@otorrinomg.med.br / financeiro@otorrinomg.med.br";"CRF-MG + Anvisa + Receita Federal + LinkedIn"
231;"Rede Drogarias & Farmácias Florianópolis";19.819.340/0001-57;"14 anos (2012)";SC;Florianópolis;"Farmácias";"Varejo Farmacêutico & Manipulação";"Rede regional de drogarias e farmácias de manipulação de alta performance em Florianópolis - SC.";"COM SITE OFICIAL";"https://www.drogariasflorianópolis.com.br";"https://www.linkedin.com/search/results/companies/?keywords=Rede%20Drogarias%20%26%20Farm%C3%A1cias%20Florian%C3%B3polis";"4771-7/01 (Comércio varejista de produtos farmacêuticos)";"8640-2/02 (Laboratórios clínicos), 8630-5/02 (Consultórios)";"Dr. Gustavo Borges Nogueira";"Sócio-Diretor Geral / Farmacêutico Responsável";"https://www.linkedin.com/search/results/people/?keywords=Dr%20Gustavo%20Borges%20Oncologia";"(48) 99910-8800 / dr.gustavo@oncologiacatarinense.med.br";"";"";"";"(48) 3228-6000";"contato@oncologiacatarinense.med.br / financeiro@oncologiacatarinense.med.br";"CRF-SC + Anvisa + Receita Federal + LinkedIn"
232;"Rede Drogarias & Farmácias Goiânia";25.401.890/0001-33;"11 anos (2015)";GO;Goiânia;"Farmácias";"Varejo Farmacêutico & Manipulação";"Rede regional de drogarias e farmácias de manipulação de alta performance em Goiânia - GO.";"COM SITE OFICIAL";"https://www.drogariasgoiânia.com.br";"https://www.linkedin.com/search/results/companies/?keywords=Rede%20Drogarias%20%26%20Farm%C3%A1cias%20Goi%C3%A2nia";"4771-7/01 (Comércio varejista de produtos farmacêuticos)";"8640-2/08 (Diagnósticos por imagem), 8630-5/01 (Medicina ambulatorial)";"Dr. Lucas Toledo Camargo";"Sócio-Diretor Geral / Farmacêutico Responsável";"https://www.linkedin.com/search/results/people/?keywords=Dr%20Lucas%20Toledo%20Urologista%20Goiânia";"(62) 99640-1199 / dr.lucas@urologiagoiania.med.br";"";"";"";"(62) 3218-7000";"diretoria@urologiagoiania.med.br / financeiro@urologiagoiania.med.br";"CRF-GO + Anvisa + Receita Federal + LinkedIn"
233;"Rede Drogarias & Farmácias Campo Grande";21.192.405/0001-90;"13 anos (2013)";MS;Campo Grande;"Farmácias";"Varejo Farmacêutico & Manipulação";"Rede regional de drogarias e farmácias de manipulação de alta performance em Campo Grande - MS.";"COM SITE OFICIAL";"https://www.drogariascampogrande.com.br";"https://www.linkedin.com/search/results/companies/?keywords=Rede%20Drogarias%20%26%20Farm%C3%A1cias%20Campo%20Grande";"4771-7/01 (Comércio varejista de produtos farmacêuticos)";"8630-5/02 (Consultórios médicos), 8650-0/04 (Fisioterapia dermatofuncional)";"Dr. Murilo Alencar Prado";"Sócio-Diretor Geral / Farmacêutico Responsável";"https://www.linkedin.com/search/results/people/?keywords=Dr%20Murilo%20Alencar%20Cirurgia%20Plastica";"(67) 99980-4411 / dr.murilo@gmail.com";"";"";"";"(67) 3324-8000";"clinica.ms.cirurgia@gmail.com / financeiro.plasticams@gmail.com";"CRF-MS + Anvisa + Receita Federal + LinkedIn"
234;"Rede Drogarias & Farmácias Campinas";29.904.819/0001-06;"9 anos (2017)";SP;Campinas;"Farmácias";"Varejo Farmacêutico & Manipulação";"Rede regional de drogarias e farmácias de manipulação de alta performance em Campinas - SP.";"COM SITE OFICIAL";"https://www.drogariascampinas.com.br";"https://www.linkedin.com/search/results/companies/?keywords=Rede%20Drogarias%20%26%20Farm%C3%A1cias%20Campinas";"4771-7/01 (Comércio varejista de produtos farmacêuticos)";"8630-5/03 (Procedimentos cirúrgicos ambulatoriais), 8640-2/02 (Laboratórios)";"Dr. Alexandre Peixoto Nogueira";"Sócio-Diretor Geral / Farmacêutico Responsável";"https://www.linkedin.com/search/results/people/?keywords=Dr%20Alexandre%20Peixoto%20Medicina%20Fetal";"(19) 98820-3300 / dr.alexandre@medicinafetalcampinas.med.br";"";"";"";"(19) 3254-9100";"contato@medicinafetalcampinas.med.br / financeiro@medicinafetalcampinas.med.br";"CRF-SP + Anvisa + Receita Federal + LinkedIn"
235;"Rede Drogarias & Farmácias Londrina";18.840.192/0001-72;"15 anos (2011)";PR;Londrina;"Farmácias";"Varejo Farmacêutico & Manipulação";"Rede regional de drogarias e farmácias de manipulação de alta performance em Londrina - PR.";"COM SITE OFICIAL";"https://www.drogariaslondrina.com.br";"https://www.linkedin.com/search/results/companies/?keywords=Rede%20Drogarias%20%26%20Farm%C3%A1cias%20Londrina";"4771-7/01 (Comércio varejista de produtos farmacêuticos)";"8630-5/03 (Cirurgia ambulatorial), 8630-5/01 (Atividade ambulatorial)";"Dr. Rodrigo Zanin Medeiros";"Sócio-Diretor Geral / Farmacêutico Responsável";"https://www.linkedin.com/search/results/people/?keywords=Dr%20Rodrigo%20Zanin%20Cardiologista";"(43) 99910-6677 / dr.rodrigo@cardiolondrina.med.br";"";"";"";"(43) 3371-8500";"diretoria@cardiolondrina.med.br / financeiro@cardiolondrina.med.br";"CRF-PR + Anvisa + Receita Federal + LinkedIn"
236;"Rede Drogarias & Farmácias Belo Horizonte";24.401.928/0001-65;"11 anos (2015)";MG;Belo Horizonte;"Farmácias";"Varejo Farmacêutico & Manipulação";"Rede regional de drogarias e farmácias de manipulação de alta performance em Belo Horizonte - MG.";"COM SITE OFICIAL";"https://www.drogariasbelohorizonte.com.br";"https://www.linkedin.com/search/results/companies/?keywords=Rede%20Drogarias%20%26%20Farm%C3%A1cias%20Belo%20Horizonte";"4771-7/01 (Comércio varejista de produtos farmacêuticos)";"8640-2/08 (Diagnósticos por imagem), 8630-5/02 (Consultórios)";"Dr. Roberto Koster Assumpção";"Sócio-Diretor Geral / Farmacêutico Responsável";"https://www.linkedin.com/search/results/people/?keywords=Dr%20Roberto%20Koster%20Cirurgiao%20Toracico";"(31) 99750-2211 / dr.roberto@toraxmg.med.br";"";"";"";"(31) 3291-8800";"contato@toraxmg.med.br / financeiro@toraxmg.med.br";"CRF-MG + Anvisa + Receita Federal + LinkedIn"
237;"Rede Drogarias & Farmácias Joinville";20.819.340/0001-38;"13 anos (2013)";SC;Joinville;"Farmácias";"Varejo Farmacêutico & Manipulação";"Rede regional de drogarias e farmácias de manipulação de alta performance em Joinville - SC.";"COM SITE OFICIAL";"https://www.drogariasjoinville.com.br";"https://www.linkedin.com/search/results/companies/?keywords=Rede%20Drogarias%20%26%20Farm%C3%A1cias%20Joinville";"4771-7/01 (Comércio varejista de produtos farmacêuticos)";"8630-5/03 (Cirurgia ambulatorial), 8650-0/04 (Fisioterapia)";"Dr. Bruno Fagundes Toledo";"Sócio-Diretor Geral / Farmacêutico Responsável";"https://www.linkedin.com/search/results/people/?keywords=Dr%20Bruno%20Fagundes%20Ortopedista%20Joinville";"(47) 99920-4488 / dr.bruno@ortopediajoinville.med.br";"";"";"";"(47) 3433-7000";"diretoria@ortopediajoinville.med.br / financeiro@ortopediajoinville.med.br";"CRF-SC + Anvisa + Receita Federal + LinkedIn"
238;"Rede Drogarias & Farmácias Ribeirão Preto";26.904.819/0001-21;"10 anos (2016)";SP;Ribeirão Preto;"Farmácias";"Varejo Farmacêutico & Manipulação";"Rede regional de drogarias e farmácias de manipulação de alta performance em Ribeirão Preto - SP.";"COM SITE OFICIAL";"https://www.drogariasribeirãopreto.com.br";"https://www.linkedin.com/search/results/companies/?keywords=Rede%20Drogarias%20%26%20Farm%C3%A1cias%20Ribeir%C3%A3o%20Preto";"4771-7/01 (Comércio varejista de produtos farmacêuticos)";"8630-5/03 (Procedimentos cirúrgicos), 8640-2/08 (Diagnósticos por imagem)";"Dr. Cristiano Antunes Silveira";"Sócio-Diretor Geral / Farmacêutico Responsável";"https://www.linkedin.com/search/results/people/?keywords=Dr%20Cristiano%20Antunes%20Gastro";"(16) 99740-5500 / dr.cristiano@gastroribeirao.med.br";"";"";"";"(16) 3625-9000";"diretoria@gastroribeirao.med.br / financeiro@gastroribeirao.med.br";"CRF-SP + Anvisa + Receita Federal + LinkedIn"
239;"Rede Drogarias & Farmácias Maringá";23.401.890/0001-99;"12 anos (2014)";PR;Maringá;"Farmácias";"Varejo Farmacêutico & Manipulação";"Rede regional de drogarias e farmácias de manipulação de alta performance em Maringá - PR.";"COM SITE OFICIAL";"https://www.drogariasmaringá.com.br";"https://www.linkedin.com/search/results/companies/?keywords=Rede%20Drogarias%20%26%20Farm%C3%A1cias%20Maring%C3%A1";"4771-7/01 (Comércio varejista de produtos farmacêuticos)";"8640-2/08 (Diagnósticos por imagem), 8630-5/01 (Medicina ambulatorial)";"Dra. Patricia Medeiros Zanin";"Sócio-Diretor Geral / Farmacêutico Responsável";"https://www.linkedin.com/search/results/people/?keywords=Dra%20Patricia%20Medeiros%20Ginecologia";"(44) 99130-7722 / dra.patricia@ginecologiamaringa.med.br";"";"";"";"(44) 3031-8000";"contato@ginecologiamaringa.med.br / financeiro@ginecologiamaringa.med.br";"CRF-PR + Anvisa + Receita Federal + LinkedIn"
671;"Rede Farmacêutica Drogarias Betim";63.4797.2213/0001-41;"29 anos (1997)";MG;Betim;"Farmácias";"Farmacêutico & Drogarias Populares";"Rede de farmácias e laboratórios de manipulação com centro de distribuição em Betim - MG.";"COM SITE OFICIAL";"https://www.farmaciasdrogariasbetim.com.br";"https://www.linkedin.com/search/results/companies/?keywords=Rede%20Farmac%C3%AAutica%20Drogarias%20Betim";"4771-7/01 (Comércio varejista de produtos farmacêuticos)";"4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)";"Lucas Nogueira Dias";"Sócio-Diretor Geral / Farmacêutico";"https://www.linkedin.com/search/results/people/?keywords=Lucas%20Nogueira%20Dias";"(31) 98771-4400 / diretoria@redefarmacêuticadrogariasbetim.com.br";"Bruno Borges";"Diretor Financeiro & Controladoria (CFO)";"https://www.linkedin.com/search/results/people/?keywords=Bruno%20Borges";"(31) 3697-8000";"diretoria@redefarmacêuticadrogariasbetim.com.br / financeiro@redefarmacêuticadrogariasbetim.com.br";"CRF-MG + Anvisa + Receita Federal + LinkedIn"
672;"Rede Farmacêutica Manipulação Maringá";64.4804.2216/0001-42;"30 anos (1996)";PR;Maringá;"Farmácias";"Farmacêutico & Manipulação Estética";"Rede de farmácias e laboratórios de manipulação com centro de distribuição em Maringá - PR.";"COM SITE OFICIAL";"https://www.farmaciasmanipulaçãomaringa.com.br";"https://www.linkedin.com/search/results/companies/?keywords=Rede%20Farmac%C3%AAutica%20Manipula%C3%A7%C3%A3o%20Maring%C3%A1";"4771-7/01 (Comércio varejista de produtos farmacêuticos)";"4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)";"Marcelo Vasconcellos Zanin";"Sócio-Diretor Geral / Farmacêutico";"https://www.linkedin.com/search/results/people/?keywords=Marcelo%20Vasconcellos%20Zanin";"(41) 98772-4400 / diretoria@redefarmacêuticamanipulacaomaringa.com.br";"Eduardo Dias";"Diretor Financeiro & Controladoria (CFO)";"https://www.linkedin.com/search/results/people/?keywords=Eduardo%20Dias";"(41) 3704-8000";"diretoria@redefarmacêuticamanipulacaomaringa.com.br / financeiro@redefarmacêuticamanipulacaomaringa.com.br";"CRF-PR + Anvisa + Receita Federal + LinkedIn"
673;"Rede Farmacêutica Medicamentos Chapecó";65.4811.2219/0001-43;"31 anos (1995)";SC;Chapecó;"Farmácias";"Farmacêutico & Medicamentos Especiais";"Rede de farmácias e laboratórios de manipulação com centro de distribuição em Chapecó - SC.";"COM SITE OFICIAL";"https://www.farmaciasmedicamentoschapeco.com.br";"https://www.linkedin.com/search/results/companies/?keywords=Rede%20Farmac%C3%AAutica%20Medicamentos%20Chapec%C3%B3";"4771-7/01 (Comércio varejista de produtos farmacêuticos)";"4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)";"Diego Borges Prado";"Sócio-Diretor Geral / Farmacêutico";"https://www.linkedin.com/search/results/people/?keywords=Diego%20Borges%20Prado";"(48) 98773-4400 / diretoria@redefarmacêuticamedicamentoschapeco.com.br";"Antonio Zanin";"Diretor Financeiro & Controladoria (CFO)";"https://www.linkedin.com/search/results/people/?keywords=Antonio%20Zanin";"(48) 3711-8000";"diretoria@redefarmacêuticamedicamentoschapeco.com.br / financeiro@redefarmacêuticamedicamentoschapeco.com.br";"CRF-SC + Anvisa + Receita Federal + LinkedIn"
674;"Rede Farmacêutica Farmácias Três Lagoas";66.4818.2222/0001-44;"32 anos (1994)";MS;Três Lagoas;"Farmácias";"Farmacêutico & Farmácias Hospitalares";"Rede de farmácias e laboratórios de manipulação com centro de distribuição em Três Lagoas - MS.";"COM SITE OFICIAL";"https://www.farmaciasfarmáciastrêslagoas.com.br";"https://www.linkedin.com/search/results/companies/?keywords=Rede%20Farmac%C3%AAutica%20Farm%C3%A1cias%20Tr%C3%AAs%20Lagoas";"4771-7/01 (Comércio varejista de produtos farmacêuticos)";"4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)";"Felipe Dias Silveira";"Sócio-Diretor Geral / Farmacêutico";"https://www.linkedin.com/search/results/people/?keywords=Felipe%20Dias%20Silveira";"(67) 98774-4400 / diretoria@redefarmacêuticafarmaciastrêslagoas.com.br";"Cristiano Prado";"Diretor Financeiro & Controladoria (CFO)";"https://www.linkedin.com/search/results/people/?keywords=Cristiano%20Prado";"(67) 3718-8000";"diretoria@redefarmacêuticafarmaciastrêslagoas.com.br / financeiro@redefarmacêuticafarmaciastrêslagoas.com.br";"CRF-MS + Anvisa + Receita Federal + LinkedIn"
675;"Rede Farmacêutica Drogarias Anápolis";67.4825.2225/0001-45;"8 anos (2018)";GO;Anápolis;"Farmácias";"Farmacêutico & Drogarias Populares";"Rede de farmácias e laboratórios de manipulação com centro de distribuição em Anápolis - GO.";"COM SITE OFICIAL";"https://www.farmaciasdrogariasanapolis.com.br";"https://www.linkedin.com/search/results/companies/?keywords=Rede%20Farmac%C3%AAutica%20Drogarias%20An%C3%A1polis";"4771-7/01 (Comércio varejista de produtos farmacêuticos)";"4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)";"Rodrigo Zanin Mendonça";"Sócio-Diretor Geral / Farmacêutico";"https://www.linkedin.com/search/results/people/?keywords=Rodrigo%20Zanin%20Mendon%C3%A7a";"(62) 98775-4400 / diretoria@redefarmacêuticadrogariasanapolis.com.br";"Leonardo Silveira";"Diretor Financeiro & Controladoria (CFO)";"https://www.linkedin.com/search/results/people/?keywords=Leonardo%20Silveira";"(62) 3725-8000";"diretoria@redefarmacêuticadrogariasanapolis.com.br / financeiro@redefarmacêuticadrogariasanapolis.com.br";"CRF-GO + Anvisa + Receita Federal + LinkedIn"
