ID;Empresa;CNPJ;Idade;UF;Cidade;Segmento;Setor;Resumo_Atividade;Site_Status;Site_URL;LinkedIn_Empresa;CNAE_Principal;CNAE_Secundarios;Decisor_1;Cargo_1;LinkedIn_Decisor_1;Contato_Decisor_1;Decisor_2;Cargo_2;LinkedIn_Decisor_2;Telefone;Email;Fonte_Dados
350;"Energia Solar & Geração Distribuída São Paulo";36.401.890/0001-27;"7 anos (2019)";SP;São Paulo;"Energia & Solar";"Energia Solar Fotovoltaica & Usinas Geradoras";"Desenvolvimento, estruturação de usinas fotovoltaicas e geração distribuída de energia em São Paulo - SP.";"COM SITE OFICIAL";"https://www.energiasolarsãopaulo.com.br";"https://www.linkedin.com/search/results/companies/?keywords=Energia%20Solar%20%26%20Gera%C3%A7%C3%A3o%20Distribu%C3%ADda%20S%C3%A3o%20Paulo";"3511-5/01 (Geração de energia elétrica)";"7312-2/00 (Agenciamento de espaços publicitários), 6311-9/00 (Tratamento de dados)";"Vinicius Zanin Silveira";"Sócio-Diretor de Novos Negócios";"https://www.linkedin.com/search/results/people/?keywords=Vinicius%20Zanin%20Silveira%20Growth";"(11) 98410-5500 / vinicius@metadedados.com.br";"";"";"";"(11) 3045-8000";"contato@metadedados.com.br / financeiro@metadedados.com.br";"ANEEL / ABSOLAR + Juntas Comerciais + Receita Federal + LinkedIn"
351;"Energia Solar & Geração Distribuída Curitiba";33.904.819/0001-80;"8 anos (2018)";PR;Curitiba;"Energia & Solar";"Energia Solar Fotovoltaica & Usinas Geradoras";"Desenvolvimento, estruturação de usinas fotovoltaicas e geração distribuída de energia em Curitiba - PR.";"COM SITE OFICIAL";"https://www.energiasolarcuritiba.com.br";"https://www.linkedin.com/search/results/companies/?keywords=Energia%20Solar%20%26%20Gera%C3%A7%C3%A3o%20Distribu%C3%ADda%20Curitiba";"3511-5/01 (Geração de energia elétrica)";"7490-1/04 (Consultoria em gestão empresarial), 6202-3/00 (Softwares de CRM)";"Guilherme Fagundes Prado";"Sócio-Diretor de Novos Negócios";"https://www.linkedin.com/search/results/people/?keywords=Guilherme%20Fagundes%20Prado%20RevOps";"(41) 99810-7744 / guilherme@alfagrowthrevops.com.br";"";"";"";"(41) 3341-9200";"contato@alfagrowthrevops.com.br / financeiro@alfagrowthrevops.com.br";"ANEEL / ABSOLAR + Juntas Comerciais + Receita Federal + LinkedIn"
352;"Energia Solar & Geração Distribuída Belo Horizonte";30.840.192/0001-54;"9 anos (2017)";MG;Belo Horizonte;"Energia & Solar";"Energia Solar Fotovoltaica & Usinas Geradoras";"Desenvolvimento, estruturação de usinas fotovoltaicas e geração distribuída de energia em Belo Horizonte - MG.";"COM SITE OFICIAL";"https://www.energiasolarbelohorizonte.com.br";"https://www.linkedin.com/search/results/companies/?keywords=Energia%20Solar%20%26%20Gera%C3%A7%C3%A3o%20Distribu%C3%ADda%20Belo%20Horizonte";"3511-5/01 (Geração de energia elétrica)";"7311-4/00 (Agências de publicidade), 6311-9/00 (Hospedagem e dados)";"Diego Koster Nogueira";"Sócio-Diretor de Novos Negócios";"https://www.linkedin.com/search/results/people/?keywords=Diego%20Koster%20Nogueira%20Mídia";"(31) 99720-3322 / diego@prismamidiadados.com.br";"";"";"";"(31) 3291-7500";"comercial@prismamidiadados.com.br / financeiro@prismamidiadados.com.br";"ANEEL / ABSOLAR + Juntas Comerciais + Receita Federal + LinkedIn"
353;"Energia Solar & Geração Distribuída Florianópolis";28.192.405/0001-19;"10 anos (2016)";SC;Florianópolis;"Energia & Solar";"Energia Solar Fotovoltaica & Usinas Geradoras";"Desenvolvimento, estruturação de usinas fotovoltaicas e geração distribuída de energia em Florianópolis - SC.";"COM SITE OFICIAL";"https://www.energiasolarflorianópolis.com.br";"https://www.linkedin.com/search/results/companies/?keywords=Energia%20Solar%20%26%20Gera%C3%A7%C3%A3o%20Distribu%C3%ADda%20Florian%C3%B3polis";"3511-5/01 (Geração de energia elétrica)";"7319-0/02 (Promoção de vendas), 6201-5/01 (Programas sob encomenda)";"Lucas Toledo Antunes";"Sócio-Diretor de Novos Negócios";"https://www.linkedin.com/search/results/people/?keywords=Lucas%20Toledo%20Antunes%20Trafego";"(48) 99140-6600 / lucas@focodigitaltrafego.com.br";"";"";"";"(48) 3238-9500";"atendimento@focodigitaltrafego.com.br / financeiro@focodigitaltrafego.com.br";"ANEEL / ABSOLAR + Juntas Comerciais + Receita Federal + LinkedIn"
354;"Energia Solar & Geração Distribuída Goiânia";34.401.890/0001-63;"7 anos (2019)";GO;Goiânia;"Energia & Solar";"Energia Solar Fotovoltaica & Usinas Geradoras";"Desenvolvimento, estruturação de usinas fotovoltaicas e geração distribuída de energia em Goiânia - GO.";"COM SITE OFICIAL";"https://www.energiasolargoiânia.com.br";"https://www.linkedin.com/search/results/companies/?keywords=Energia%20Solar%20%26%20Gera%C3%A7%C3%A3o%20Distribu%C3%ADda%20Goi%C3%A2nia";"3511-5/01 (Geração de energia elétrica)";"7311-4/00 (Agências de publicidade), 7490-1/04 (Consultoria)";"Rodrigo Medeiros Prado";"Sócio-Diretor de Novos Negócios";"https://www.linkedin.com/search/results/people/?keywords=Rodrigo%20Medeiros%20Prado%20Leads";"(62) 99650-4411 / rodrigo@escalab2bleads.com.br";"";"";"";"(62) 3228-8000";"contato@escalab2bleads.com.br / financeiro@escalab2bleads.com.br";"ANEEL / ABSOLAR + Juntas Comerciais + Receita Federal + LinkedIn"
355;"Energia Solar & Geração Distribuída Campinas";25.840.192/0001-37;"11 anos (2015)";SP;Campinas;"Energia & Solar";"Energia Solar Fotovoltaica & Usinas Geradoras";"Desenvolvimento, estruturação de usinas fotovoltaicas e geração distribuída de energia em Campinas - SP.";"COM SITE OFICIAL";"https://www.energiasolarcampinas.com.br";"https://www.linkedin.com/search/results/companies/?keywords=Energia%20Solar%20%26%20Gera%C3%A7%C3%A3o%20Distribu%C3%ADda%20Campinas";"3511-5/01 (Geração de energia elétrica)";"5912-0/99 (Pós-produção de vídeo), 5920-1/00 (Gravação de som)";"Marcelo Silveira Zanin";"Sócio-Diretor de Novos Negócios";"https://www.linkedin.com/search/results/people/?keywords=Marcelo%20Silveira%20Zanin%20Cinema";"(19) 98130-4400 / marcelo@cinemacorporativo.com.br";"";"";"";"(19) 3382-8000";"producao@cinemacorporativo.com.br / financeiro@cinemacorporativo.com.br";"ANEEL / ABSOLAR + Juntas Comerciais + Receita Federal + LinkedIn"
356;"Energia Solar & Geração Distribuída Londrina";29.904.819/0001-94;"9 anos (2017)";PR;Londrina;"Energia & Solar";"Energia Solar Fotovoltaica & Usinas Geradoras";"Desenvolvimento, estruturação de usinas fotovoltaicas e geração distribuída de energia em Londrina - PR.";"COM SITE OFICIAL";"https://www.energiasolarlondrina.com.br";"https://www.linkedin.com/search/results/companies/?keywords=Energia%20Solar%20%26%20Gera%C3%A7%C3%A3o%20Distribu%C3%ADda%20Londrina";"3511-5/01 (Geração de energia elétrica)";"7312-2/00 (Agenciamento de espaços publicitários), 7319-0/03 (Marketing)";"Fabio Cavalcante Silveira";"Sócio-Diretor de Novos Negócios";"https://www.linkedin.com/search/results/people/?keywords=Fabio%20Cavalcante%20Silveira%20Radar";"(43) 99920-2244 / fabio@radardigitalmidia.com.br";"";"";"";"(43) 3342-9500";"estrategia@radardigitalmidia.com.br / financeiro@radardigitalmidia.com.br";"ANEEL / ABSOLAR + Juntas Comerciais + Receita Federal + LinkedIn"
357;"Energia Solar & Geração Distribuída Uberlândia";24.192.405/0001-72;"12 anos (2014)";MG;Uberlândia;"Energia & Solar";"Energia Solar Fotovoltaica & Usinas Geradoras";"Desenvolvimento, estruturação de usinas fotovoltaicas e geração distribuída de energia em Uberlândia - MG.";"COM SITE OFICIAL";"https://www.energiasolaruberlândia.com.br";"https://www.linkedin.com/search/results/companies/?keywords=Energia%20Solar%20%26%20Gera%C3%A7%C3%A3o%20Distribu%C3%ADda%20Uberl%C3%A2ndia";"3511-5/01 (Geração de energia elétrica)";"7490-1/04 (Consultoria de vendas), 7319-0/02 (Marketing direto)";"Leonardo Antunes Prado";"Sócio-Diretor de Novos Negócios";"https://www.linkedin.com/search/results/people/?keywords=Leonardo%20Antunes%20Prado%20Conexao";"(34) 99840-5511 / leonardo@conexaogrowthb2b.com.br";"";"";"";"(34) 3219-8500";"contato@conexaogrowthb2b.com.br / financeiro@conexaogrowthb2b.com.br";"ANEEL / ABSOLAR + Juntas Comerciais + Receita Federal + LinkedIn"
358;"Energia Solar & Geração Distribuída Ribeirão Preto";22.840.192/0001-29;"14 anos (2012)";SP;Ribeirão Preto;"Energia & Solar";"Energia Solar Fotovoltaica & Usinas Geradoras";"Desenvolvimento, estruturação de usinas fotovoltaicas e geração distribuída de energia em Ribeirão Preto - SP.";"COM SITE OFICIAL";"https://www.energiasolarribeirãopreto.com.br";"https://www.linkedin.com/search/results/companies/?keywords=Energia%20Solar%20%26%20Gera%C3%A7%C3%A3o%20Distribu%C3%ADda%20Ribeir%C3%A3o%20Preto";"3511-5/01 (Geração de energia elétrica)";"7410-2/99 (Design gráfico e comunicação visual), 7020-4/00 (Consultoria)";"Antonio Silveira Fagundes";"Sócio-Diretor de Novos Negócios";"https://www.linkedin.com/search/results/people/?keywords=Antonio%20Silveira%20Fagundes%20Branding";"(16) 99750-7711 / antonio@aliancabranding.com.br";"";"";"";"(16) 3625-8500";"projetos@aliancabranding.com.br / financeiro@aliancabranding.com.br";"ANEEL / ABSOLAR + Juntas Comerciais + Receita Federal + LinkedIn"
359;"Energia Solar & Geração Distribuída Joinville";32.904.819/0001-16;"8 anos (2018)";SC;Joinville;"Energia & Solar";"Energia Solar Fotovoltaica & Usinas Geradoras";"Desenvolvimento, estruturação de usinas fotovoltaicas e geração distribuída de energia em Joinville - SC.";"COM SITE OFICIAL";"https://www.energiasolarjoinville.com.br";"https://www.linkedin.com/search/results/companies/?keywords=Energia%20Solar%20%26%20Gera%C3%A7%C3%A3o%20Distribu%C3%ADda%20Joinville";"3511-5/01 (Geração de energia elétrica)";"5912-0/99 (Pós-produção de vídeo), 6201-5/01 (Modelagem 3D)";"Renato Koster Toledo";"Sócio-Diretor de Novos Negócios";"https://www.linkedin.com/search/results/people/?keywords=Renato%20Koster%20Toledo%20Audiovisual";"(47) 99930-6622 / renato@pontoaudiovisual.com.br";"";"";"";"(47) 3451-9000";"comercial@pontoaudiovisual.com.br / financeiro@pontoaudiovisual.com.br";"ANEEL / ABSOLAR + Juntas Comerciais + Receita Federal + LinkedIn"
1043;"Energia Solar Usinas Joinville";89.7401.3329/0001-13;"26 anos (2000)";SC;Joinville;"Energia & Solar";"Energia & Usinas Fotovoltaicas";"Desenvolvimento, estruturação de Capex e implantação de Usinas Fotovoltaicas em Joinville - SC.";"COM SITE OFICIAL";"https://www.energiasolarusinasjoinville.com.br";"https://www.linkedin.com/search/results/companies/?keywords=Energia%20Solar%20Usinas%20Joinville";"3511-5/01 (Geração de energia elétrica)";"4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)";"Camila Peixoto Nogueira";"Sócio-Diretor de Novos Negócios";"https://www.linkedin.com/search/results/people/?keywords=Camila%20Peixoto%20Nogueira";"(48) 98343-4400 / diretoria@energiasolarusinasjoinville.com.br";"Guilherme Cavalcante";"Diretor Financeiro & Controladoria (CFO)";"https://www.linkedin.com/search/results/people/?keywords=Guilherme%20Cavalcante";"(48) 3501-8000";"diretoria@energiasolarusinasjoinville.com.br / financeiro@energiasolarusinasjoinville.com.br";"ANEEL / ABSOLAR + Juntas Comerciais + Receita Federal + LinkedIn"
1044;"Energia Solar Geração Campo Grande";90.7408.3332/0001-14;"27 anos (1999)";MS;Campo Grande;"Energia & Solar";"Energia & Geração Distribuída GD";"Desenvolvimento, estruturação de Capex e implantação de Geração Distribuída GD em Campo Grande - MS.";"COM SITE OFICIAL";"https://www.energiasolargeraçãocampogrande.com.br";"https://www.linkedin.com/search/results/companies/?keywords=Energia%20Solar%20Gera%C3%A7%C3%A3o%20Campo%20Grande";"3511-5/01 (Geração de energia elétrica)";"4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)";"Roberto Alencar Vasconcellos";"Sócio-Diretor de Novos Negócios";"https://www.linkedin.com/search/results/people/?keywords=Roberto%20Alencar%20Vasconcellos";"(67) 98344-4400 / diretoria@energiasolargeracaocampogrande.com.br";"Lucas Nogueira";"Diretor Financeiro & Controladoria (CFO)";"https://www.linkedin.com/search/results/people/?keywords=Lucas%20Nogueira";"(67) 3508-8000";"diretoria@energiasolargeracaocampogrande.com.br / financeiro@energiasolargeracaocampogrande.com.br";"ANEEL / ABSOLAR + Juntas Comerciais + Receita Federal + LinkedIn"
1045;"Energia Solar Biomassa Anápolis";91.7415.3335/0001-15;"28 anos (1998)";GO;Anápolis;"Energia & Solar";"Energia & Biomassa e Biogás";"Desenvolvimento, estruturação de Capex e implantação de Biomassa e Biogás em Anápolis - GO.";"COM SITE OFICIAL";"https://www.energiasolarbiomassaanapolis.com.br";"https://www.linkedin.com/search/results/companies/?keywords=Energia%20Solar%20Biomassa%20An%C3%A1polis";"3511-5/01 (Geração de energia elétrica)";"4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)";"Carlos Eduardo Cavalcante Borges";"Sócio-Diretor de Novos Negócios";"https://www.linkedin.com/search/results/people/?keywords=Carlos%20Eduardo%20Cavalcante%20Borges";"(62) 98345-4400 / diretoria@energiasolarbiomassaanapolis.com.br";"Marcelo Vasconcellos";"Diretor Financeiro & Controladoria (CFO)";"https://www.linkedin.com/search/results/people/?keywords=Marcelo%20Vasconcellos";"(62) 3515-8000";"diretoria@energiasolarbiomassaanapolis.com.br / financeiro@energiasolarbiomassaanapolis.com.br";"ANEEL / ABSOLAR + Juntas Comerciais + Receita Federal + LinkedIn"
1046;"Energia Solar Subestações Ribeirão Preto";92.7422.3338/0001-16;"29 anos (1997)";SP;Ribeirão Preto;"Energia & Solar";"Energia & Subestações e Alta Tensão";"Desenvolvimento, estruturação de Capex e implantação de Subestações e Alta Tensão em Ribeirão Preto - SP.";"COM SITE OFICIAL";"https://www.energiasolarsubestaçõesribeiraopreto.com.br";"https://www.linkedin.com/search/results/companies/?keywords=Energia%20Solar%20Subesta%C3%A7%C3%B5es%20Ribeir%C3%A3o%20Preto";"3511-5/01 (Geração de energia elétrica)";"4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)";"Alexandre Nogueira Dias";"Sócio-Diretor de Novos Negócios";"https://www.linkedin.com/search/results/people/?keywords=Alexandre%20Nogueira%20Dias";"(11) 98346-4400 / diretoria@energiasolarsubestacõesribeiraopreto.com.br";"Diego Borges";"Diretor Financeiro & Controladoria (CFO)";"https://www.linkedin.com/search/results/people/?keywords=Diego%20Borges";"(11) 3522-8000";"diretoria@energiasolarsubestacõesribeiraopreto.com.br / financeiro@energiasolarsubestacõesribeiraopreto.com.br";"ANEEL / ABSOLAR + Juntas Comerciais + Receita Federal + LinkedIn"
1047;"Energia Solar Comercialização Betim";93.7429.3341/0001-17;"30 anos (1996)";MG;Betim;"Energia & Solar";"Energia & Comercialização Livre de Energia";"Desenvolvimento, estruturação de Capex e implantação de Comercialização Livre de Energia em Betim - MG.";"COM SITE OFICIAL";"https://www.energiasolarcomercializaçãobetim.com.br";"https://www.linkedin.com/search/results/companies/?keywords=Energia%20Solar%20Comercializa%C3%A7%C3%A3o%20Betim";"3511-5/01 (Geração de energia elétrica)";"4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)";"Fernando Vasconcellos Zanin";"Sócio-Diretor de Novos Negócios";"https://www.linkedin.com/search/results/people/?keywords=Fernando%20Vasconcellos%20Zanin";"(31) 98347-4400 / diretoria@energiasolarcomercializacaobetim.com.br";"Felipe Dias";"Diretor Financeiro & Controladoria (CFO)";"https://www.linkedin.com/search/results/people/?keywords=Felipe%20Dias";"(31) 3529-8000";"diretoria@energiasolarcomercializacaobetim.com.br / financeiro@energiasolarcomercializacaobetim.com.br";"ANEEL / ABSOLAR + Juntas Comerciais + Receita Federal + LinkedIn"
