ID,Empresa,CNPJ,Idade,UF,Cidade,Segmento,Cor_Segmento,Fonte_Dados,Setor,Tem_Site,Site,Descricao,CNAE_Principal,CNAE_Secundarios,Decisor_1_Nome,Decisor_1_Cargo,Decisor_1_LinkedIn,Decisor_1_Contato,Decisor_2_Nome,Decisor_2_Cargo,Decisor_2_LinkedIn,Decisor_2_Contato,Score_PRX
1062,"Sociedade de Advogados Associados Campo Grande","47.2270.1130/0001-80","20 anos (2006)","MS","Campo Grande","Advocacia & Jurídico","SPECIAL_LAW","OAB-MS + Receita Federal + LinkedIn","Direito Empresarial, Tributário \u0026 M\u0026A",Sim,"https://www.advocaciacampogrande.adv.br","Banca de advocacia especializada em contencioso estratégico tributário, societário e planejamento patrimonial em Campo Grande - MS.","6911-7/01 (Serviços advocatícios e assessoria jurídica)","4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)","Dr. Bruno Cavalcante Borges","Sócio-Fundador / Advogado Titular","https://www.linkedin.com/search/results/people/?keywords=Bruno%20Cavalcante%20Borges","(67) 98410-4400 / diretoria@agrogrossilosearmazenagemcampogrande.com.br","Roberto Vasconcellos","Diretor Financeiro \u0026 Controladoria (CFO)","https://www.linkedin.com/search/results/people/?keywords=Roberto%20Vasconcellos","financeiro@agrogrossilosearmazenagemcampogrande.com.br","AAA (High-Ticket)"
1063,"Sociedade de Advogados Associados Rio Verde","48.2277.1133/0001-81","21 anos (2005)","GO","Rio Verde","Advocacia & Jurídico","SPECIAL_LAW","OAB-GO + Receita Federal + LinkedIn","Direito Empresarial, Tributário \u0026 M\u0026A",Sim,"https://www.advocaciarioverde.adv.br","Banca de advocacia especializada em contencioso estratégico tributário, societário e planejamento patrimonial em Rio Verde - GO.","6911-7/01 (Serviços advocatícios e assessoria jurídica)","4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)","Dr. Eduardo Nogueira Dias","Sócio-Fundador / Advogado Titular","https://www.linkedin.com/search/results/people/?keywords=Eduardo%20Nogueira%20Dias","(62) 98411-4400 / diretoria@fertilizantesenutriofoliardocamporioverde.com.br","Carlos Eduardo Borges","Diretor Financeiro \u0026 Controladoria (CFO)","https://www.linkedin.com/search/results/people/?keywords=Carlos%20Eduardo%20Borges","financeiro@fertilizantesenutriofoliardocamporioverde.com.br","AAA (High-Ticket)"
1064,"Sociedade de Advogados Associados Ribeirão Preto","49.2284.1136/0001-82","22 anos (2004)","SP","Ribeirão Preto","Advocacia & Jurídico","SPECIAL_LAW","OAB-SP + Receita Federal + LinkedIn","Direito Empresarial, Tributário \u0026 M\u0026A",Sim,"https://www.advocaciaribeirãopreto.adv.br","Banca de advocacia especializada em contencioso estratégico tributário, societário e planejamento patrimonial em Ribeirão Preto - SP.","6911-7/01 (Serviços advocatícios e assessoria jurídica)","4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)","Dr. Antonio Vasconcellos Zanin","Sócio-Fundador / Advogado Titular","https://www.linkedin.com/search/results/people/?keywords=Antonio%20Vasconcellos%20Zanin","(11) 98412-4400 / diretoria@sementescertificadassojaemilhoribeiropreto.com.br","Alexandre Dias","Diretor Financeiro \u0026 Controladoria (CFO)","https://www.linkedin.com/search/results/people/?keywords=Alexandre%20Dias","financeiro@sementescertificadassojaemilhoribeiropreto.com.br","AAA (High-Ticket)"
1065,"Sociedade de Advogados Associados Uberlândia","50.2291.1139/0001-83","23 anos (2003)","MG","Uberlândia","Advocacia & Jurídico","SPECIAL_LAW","OAB-MG + Receita Federal + LinkedIn","Direito Empresarial, Tributário \u0026 M\u0026A",Sim,"https://www.advocaciauberlândia.adv.br","Banca de advocacia especializada em contencioso estratégico tributário, societário e planejamento patrimonial em Uberlândia - MG.","6911-7/01 (Serviços advocatícios e assessoria jurídica)","4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)","Dr. Cristiano Borges Prado","Sócio-Fundador / Advogado Titular","https://www.linkedin.com/search/results/people/?keywords=Cristiano%20Borges%20Prado","(31) 98413-4400 / diretoria@bioinsumosecontrolebiolgicoagrcolauberlndia.com.br","Fernando Zanin","Diretor Financeiro \u0026 Controladoria (CFO)","https://www.linkedin.com/search/results/people/?keywords=Fernando%20Zanin","financeiro@bioinsumosecontrolebiolgicoagrcolauberlndia.com.br","AAA (High-Ticket)"
1066,"Sociedade de Advogados Associados Maringá","51.2298.1142/0001-84","24 anos (2002)","PR","Maringá","Advocacia & Jurídico","SPECIAL_LAW","OAB-PR + Receita Federal + LinkedIn","Direito Empresarial, Tributário \u0026 M\u0026A",Sim,"https://www.advocaciamaringá.adv.br","Banca de advocacia especializada em contencioso estratégico tributário, societário e planejamento patrimonial em Maringá - PR.","6911-7/01 (Serviços advocatícios e assessoria jurídica)","4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)","Dr. Leonardo Dias Silveira","Sócio-Fundador / Advogado Titular","https://www.linkedin.com/search/results/people/?keywords=Leonardo%20Dias%20Silveira","(41) 98414-4400 / diretoria@agrogrossilosearmazenagemmaring.com.br","Guilherme Prado","Diretor Financeiro \u0026 Controladoria (CFO)","https://www.linkedin.com/search/results/people/?keywords=Guilherme%20Prado","financeiro@agrogrossilosearmazenagemmaring.com.br","AAA (High-Ticket)"
1067,"Sociedade de Advogados Associados Chapecó","52.2305.1145/0001-85","25 anos (2001)","SC","Chapecó","Advocacia & Jurídico","SPECIAL_LAW","OAB-SC + Receita Federal + LinkedIn","Direito Empresarial, Tributário \u0026 M\u0026A",Sim,"https://www.advocaciachapecó.adv.br","Banca de advocacia especializada em contencioso estratégico tributário, societário e planejamento patrimonial em Chapecó - SC.","6911-7/01 (Serviços advocatícios e assessoria jurídica)","4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)","Dr. Roberto Zanin Mendonça","Sócio-Fundador / Advogado Titular","https://www.linkedin.com/search/results/people/?keywords=Roberto%20Zanin%20Mendon%C3%83%C2%A7a","(48) 98415-4400 / diretoria@fertilizantesenutriofoliardocampochapec.com.br","Lucas Silveira","Diretor Financeiro \u0026 Controladoria (CFO)","https://www.linkedin.com/search/results/people/?keywords=Lucas%20Silveira","financeiro@fertilizantesenutriofoliardocampochapec.com.br","AAA (High-Ticket)"
1068,"Sociedade de Advogados Associados Anápolis","54.2319.1151/0001-87","27 anos (1999)","GO","Anápolis","Advocacia & Jurídico","SPECIAL_LAW","OAB-GO + Receita Federal + LinkedIn","Direito Empresarial, Tributário \u0026 M\u0026A",Sim,"https://www.advocaciaanápolis.adv.br","Banca de advocacia especializada em contencioso estratégico tributário, societário e planejamento patrimonial em Anápolis - GO.","6911-7/01 (Serviços advocatícios e assessoria jurídica)","4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)","Dr. Alexandre Silveira Koster","Sócio-Fundador / Advogado Titular","https://www.linkedin.com/search/results/people/?keywords=Alexandre%20Silveira%20Koster","(62) 98417-4400 / diretoria@bioinsumosecontrolebiolgicoagrcolaanpolis.com.br","Diego Antunes","Diretor Financeiro \u0026 Controladoria (CFO)","https://www.linkedin.com/search/results/people/?keywords=Diego%20Antunes","financeiro@bioinsumosecontrolebiolgicoagrcolaanpolis.com.br","AAA (High-Ticket)"
1069,"Sociedade de Advogados Associados Contagem","56.2333.1157/0001-89","29 anos (1997)","MG","Contagem","Advocacia & Jurídico","SPECIAL_LAW","OAB-MG + Receita Federal + LinkedIn","Direito Empresarial, Tributário \u0026 M\u0026A",Sim,"https://www.advocaciacontagem.adv.br","Banca de advocacia especializada em contencioso estratégico tributário, societário e planejamento patrimonial em Contagem - MG.","6911-7/01 (Serviços advocatícios e assessoria jurídica)","4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)","Dr. Guilherme Antunes Toledo","Sócio-Fundador / Advogado Titular","https://www.linkedin.com/search/results/people/?keywords=Guilherme%20Antunes%20Toledo","(31) 98419-4400 / diretoria@fertilizantesenutriofoliardocampocontagem.com.br","Rodrigo Fagundes","Diretor Financeiro \u0026 Controladoria (CFO)","https://www.linkedin.com/search/results/people/?keywords=Rodrigo%20Fagundes","financeiro@fertilizantesenutriofoliardocampocontagem.com.br","AAA (High-Ticket)"
1070,"Sociedade de Advogados Associados Jataí","46.6757.3053/0001-81","9 anos (2017)","GO","Jataí","Advocacia & Jurídico","SPECIAL_LAW","OAB-GO + Receita Federal + LinkedIn","Direito Empresarial, Tributário \u0026 M\u0026A",Sim,"https://www.advocaciajataí.adv.br","Banca de advocacia especializada em contencioso estratégico tributário, societário e planejamento patrimonial em Jataí - GO.","6911-7/01 (Serviços advocatícios e assessoria jurídica)","4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)","Dr. Juliana Fagundes Alencar","Sócio-Fundador / Advogado Titular","https://www.linkedin.com/search/results/people/?keywords=Juliana%20Fagundes%20Alencar","(62) 98251-4400 / diretoria@fabricadeinjecaoplasticadealtaprecisaojatai.com.br","Alexandre Peixoto","Diretor Financeiro \u0026 Controladoria (CFO)","https://www.linkedin.com/search/results/people/?keywords=Alexandre%20Peixoto","financeiro@fabricadeinjecaoplasticadealtaprecisaojatai.com.br","AAA (High-Ticket)"
1071,"Sociedade de Advogados Associados São Paulo","47.6764.3056/0001-82","10 anos (2016)","SP","São Paulo","Advocacia & Jurídico","SPECIAL_LAW","OAB-SP + Receita Federal + LinkedIn","Direito Empresarial, Tributário \u0026 M\u0026A",Sim,"https://www.advocaciasãopaulo.adv.br","Banca de advocacia especializada em contencioso estratégico tributário, societário e planejamento patrimonial em São Paulo - SP.","6911-7/01 (Serviços advocatícios e assessoria jurídica)","4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)","Dr. Patricia Toledo Cavalcante","Sócio-Fundador / Advogado Titular","https://www.linkedin.com/search/results/people/?keywords=Patricia%20Toledo%20Cavalcante","(11) 98252-4400 / diretoria@fabricadefundicaodeligasespeciaissaopaulo.com.br","Fernando Alencar","Diretor Financeiro \u0026 Controladoria (CFO)","https://www.linkedin.com/search/results/people/?keywords=Fernando%20Alencar","financeiro@fabricadefundicaodeligasespeciaissaopaulo.com.br","AAA (High-Ticket)"
1072,"Sociedade de Advogados Associados Jaraguá do Sul","50.6785.3065/0001-85","13 anos (2013)","SC","Jaraguá do Sul","Advocacia & Jurídico","SPECIAL_LAW","OAB-SC + Receita Federal + LinkedIn","Direito Empresarial, Tributário \u0026 M\u0026A",Sim,"https://www.advocaciajaraguádosul.adv.br","Banca de advocacia especializada em contencioso estratégico tributário, societário e planejamento patrimonial em Jaraguá do Sul - SC.","6911-7/01 (Serviços advocatícios e assessoria jurídica)","4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)","Dr. Carlos Eduardo Cavalcante Borges","Sócio-Fundador / Advogado Titular","https://www.linkedin.com/search/results/people/?keywords=Carlos%20Eduardo%20Cavalcante%20Borges","(48) 98255-4400 / diretoria@fabricadeautomacaoeletromecânicajaraguadosul.com.br","Marcelo Vasconcellos","Diretor Financeiro \u0026 Controladoria (CFO)","https://www.linkedin.com/search/results/people/?keywords=Marcelo%20Vasconcellos","financeiro@fabricadeautomacaoeletromecânicajaraguadosul.com.br","AAA (High-Ticket)"
1073,"Sociedade de Advogados Tributário Goiânia","79.7331.3299/0001-83","16 anos (2010)","GO","Goiânia","Advocacia & Jurídico","SPECIAL_LAW","OAB-GO + Receita Federal + LinkedIn","Jurídico \u0026 Direito Tributário e Aduaneiro",Sim,"https://www.advocaciatributáriogoiânia.adv.br","Escritório de advocacia empresarial de alto padrão especializado em Direito Tributário e Aduaneiro em Goiânia - GO.","6911-7/01 (Serviços advocatícios e assessoria jurídica)","4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)","Dr. Diego Borges Prado","Sócio-Fundador / Advogado Titular","https://www.linkedin.com/search/results/people/?keywords=Dr.%20Diego%20Borges%20Prado","(62) 98333-4400 / diretoria@sociedadedeadvogadostributariogoiânia.com.br","Antonio Zanin","Diretor Financeiro \u0026 Controladoria (CFO)","https://www.linkedin.com/search/results/people/?keywords=Antonio%20Zanin","financeiro@sociedadedeadvogadostributariogoiânia.com.br","AAA (High-Ticket)"
1074,"Sociedade de Advogados Societário Jundiaí","80.7338.3302/0001-84","17 anos (2009)","SP","Jundiaí","Advocacia & Jurídico","SPECIAL_LAW","OAB-SP + Receita Federal + LinkedIn","Jurídico \u0026 Direito Societário e M\u0026A",Sim,"https://www.advocaciasocietáriojundiai.adv.br","Escritório de advocacia empresarial de alto padrão especializado em Direito Societário e M\u0026A em Jundiaí - SP.","6911-7/01 (Serviços advocatícios e assessoria jurídica)","4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)","Dr. Felipe Dias Silveira","Sócio-Fundador / Advogado Titular","https://www.linkedin.com/search/results/people/?keywords=Dr.%20Felipe%20Dias%20Silveira","(11) 98334-4400 / diretoria@sociedadedeadvogadossocietariojundiai.com.br","Cristiano Prado","Diretor Financeiro \u0026 Controladoria (CFO)","https://www.linkedin.com/search/results/people/?keywords=Cristiano%20Prado","financeiro@sociedadedeadvogadossocietariojundiai.com.br","AAA (High-Ticket)"
1075,"Sociedade de Advogados e Passos","81.7345.3305/0001-85","18 anos (2008)","MG","Passos","Advocacia & Jurídico","SPECIAL_LAW","OAB-MG + Receita Federal + LinkedIn","Jurídico \u0026 Agronegócio e Contratos Rurais",Sim,"https://www.advocaciaepassos.adv.br","Escritório de advocacia empresarial de alto padrão especializado em Agronegócio e Contratos Rurais em Passos - MG.","6911-7/01 (Serviços advocatícios e assessoria jurídica)","4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)","Dr. Rodrigo Zanin Mendonça","Sócio-Fundador / Advogado Titular","https://www.linkedin.com/search/results/people/?keywords=Dr.%20Rodrigo%20Zanin%20Mendon%C3%A7a","(31) 98335-4400 / diretoria@sociedadedeadvogadosepassos.com.br","Leonardo Silveira","Diretor Financeiro \u0026 Controladoria (CFO)","https://www.linkedin.com/search/results/people/?keywords=Leonardo%20Silveira","financeiro@sociedadedeadvogadosepassos.com.br","AAA (High-Ticket)"
1076,"Sociedade de Advogados Judicial Londrina","82.7352.3308/0001-86","19 anos (2007)","PR","Londrina","Advocacia & Jurídico","SPECIAL_LAW","OAB-PR + Receita Federal + LinkedIn","Jurídico \u0026 Recuperação Judicial e Crédito",Sim,"https://www.advocaciajudiciallondrina.adv.br","Escritório de advocacia empresarial de alto padrão especializado em Recuperação Judicial e Crédito em Londrina - PR.","6911-7/01 (Serviços advocatícios e assessoria jurídica)","4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)","Dr. Bruno Prado Antunes","Sócio-Fundador / Advogado Titular","https://www.linkedin.com/search/results/people/?keywords=Dr.%20Bruno%20Prado%20Antunes","(41) 98336-4400 / diretoria@sociedadedeadvogadosjudiciallondrina.com.br","Juliana Mendonça","Diretor Financeiro \u0026 Controladoria (CFO)","https://www.linkedin.com/search/results/people/?keywords=Juliana%20Mendon%C3%A7a","financeiro@sociedadedeadvogadosjudiciallondrina.com.br","AAA (High-Ticket)"
1077,"Sociedade de Advogados Cível Blumenau","83.7359.3311/0001-87","20 anos (2006)","SC","Blumenau","Advocacia & Jurídico","SPECIAL_LAW","OAB-SC + Receita Federal + LinkedIn","Jurídico \u0026 Contencioso Cível Estratégico",Sim,"https://www.advocaciacívelblumenau.adv.br","Escritório de advocacia empresarial de alto padrão especializado em Contencioso Cível Estratégico em Blumenau - SC.","6911-7/01 (Serviços advocatícios e assessoria jurídica)","4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)","Dr. Eduardo Silveira Koster","Sócio-Fundador / Advogado Titular","https://www.linkedin.com/search/results/people/?keywords=Dr.%20Eduardo%20Silveira%20Koster","(48) 98337-4400 / diretoria@sociedadedeadvogadoscivelblumenau.com.br","Patricia Antunes","Diretor Financeiro \u0026 Controladoria (CFO)","https://www.linkedin.com/search/results/people/?keywords=Patricia%20Antunes","financeiro@sociedadedeadvogadoscivelblumenau.com.br","AAA (High-Ticket)"
