ID,Empresa,CNPJ,Idade,UF,Cidade,Segmento,Cor_Segmento,Fonte_Dados,Setor,Tem_Site,Site,Descricao,CNAE_Principal,CNAE_Secundarios,Decisor_1_Nome,Decisor_1_Cargo,Decisor_1_LinkedIn,Decisor_1_Contato,Decisor_2_Nome,Decisor_2_Cargo,Decisor_2_LinkedIn,Decisor_2_Contato,Score_PRX
459,"Centro de Medicina Diagnóstica Avançada Belo Horizonte","34.546.613/0001-92","18 anos (2008)","MG","Belo Horizonte","Médicos PJ","SPECIAL_MED","CRM / CFM + QSA Receita Federal + LinkedIn","Saúde \u0026 Cirurgia Ambulatorial e Diagnósticos",Sim,"https://www.centrodemedi.com.br","Operação B2B estruturada do nicho de Saúde \u0026 Cirurgia Ambulatorial e Diagnósticos localizada em Belo Horizonte - MG.","8630-5/03 (Procedimentos cirúrgicos ambulatoriais)","8640-2/08 (Diagnósticos por imagem), 8610-1/01 (Hospital dia)","Dr. Bruno Antunes","Sócio-Diretor Clínico","https://www.linkedin.com/search/results/people/?keywords=Bruno%20Antunes%20centrodemedi","(31) 91092-1122 / bruno@centrodemedi.com.br","Ricardo Nogueira","Diretora Administrativa \u0026 Financeira","https://www.linkedin.com/search/results/people/?keywords=Ricardo%20Nogueira%20centrodemedi","financeiro@centrodemedi.com.br","AAA (High-Ticket)"
460,"Instituto de Cirurgia e Videolaparoscopia Paulista","21.949.539/0001-26","7 anos (2019)","SP","São Paulo","Médicos PJ","SPECIAL_MED","CRM-SP / CFM + QSA Receita Federal + LinkedIn","Medicina Diagnóstica e Cirúrgica Especializada",Sim,"https://www.cirurgiavideopaulista.med.br","Operação qualificada no nicho de Medicina Diagnóstica e Cirúrgica Especializada mapeada para abordagem B2B da PRX Capital.","8630-5/03 (Procedimentos cirúrgicos ambulatoriais)","8640-2/08 (Diagnósticos por imagem), 8610-1/01 (Hospital dia)","Dr. Rodrigo Silveira Prado","Sócio-Diretor Clínico / Cirurgião Digestivo","https://www.linkedin.com/search/results/people/?keywords=Rodrigo%20Silveira%20Prado%20Instituto%20de%20Cirurgia%20e%20Videolaparoscopia%20Paulista","(11) 3284-7700 / diretoria@cirurgiavideopaulista.med.br","Dra. Vanessa Mendonça","Sócia-Administradora e CFO","https://www.linkedin.com/search/results/people/?keywords=Vanessa%20Mendon%C3%83%C2%A7a%20Instituto%20de%20Cirurgia%20e%20Videolaparoscopia%20Paulista","diretoria@cirurgiavideopaulista.med.br","AAA (High-Ticket)"
461,"Centro Oftalmológico de Alta Precisão","34.799.165/0001-60","11 anos (2015)","SP","Campinas","Médicos PJ","SPECIAL_MED","CRM-SP + QSA Receita Federal + LinkedIn","Oftalmologia Avançada \u0026 Cirurgia Refrativa",Sim,"https://www.oftalmologiaprecisao.med.br","Operação qualificada no nicho de Oftalmologia Avançada \u0026 Cirurgia Refrativa mapeada para abordagem B2B da PRX Capital.","8630-5/03 (Procedimentos cirúrgicos ambulatoriais)","8640-2/07 (Serviços de diagnóstico oftalmológico)","Dr. Alexandre Koster Nogueira","Sócio-Fundador / Oftalmologista Chefe","https://www.linkedin.com/search/results/people/?keywords=Alexandre%20Koster%20Nogueira%20Centro%20Oftalmol%C3%83%C2%B3gico%20de%20Alta%20Precis%C3%83%C2%A3o","(19) 3342-8810 / contato@oftalmologiaprecisao.med.br","Dr. Marcos Alencar","Sócio-Diretor Financeiro","https://www.linkedin.com/search/results/people/?keywords=Marcos%20Alencar%20Centro%20Oftalmol%C3%83%C2%B3gico%20de%20Alta%20Precis%C3%83%C2%A3o","contato@oftalmologiaprecisao.med.br","AAA (High-Ticket)"
462,"Orthoprime Instituto de Coluna e Articulações","38.879.482/0001-48","9 anos (2017)","PR","Curitiba","Médicos PJ","SPECIAL_MED","CRM-PR + QSA Receita Federal + LinkedIn","Ortopedia, Traumatologia \u0026 Medicina Esportiva",Sim,"https://www.orthoprimecuritiba.med.br","Operação qualificada no nicho de Ortopedia, Traumatologia \u0026 Medicina Esportiva mapeada para abordagem B2B da PRX Capital.","8630-5/01 (Atividade médica ambulatorial com recursos para realização de procedimentos)","8640-2/05 (Serviços de diagnóstico por imagem)","Dr. Marcelo Zanin Fontoura","Sócio-Diretor Técnico / Cirurgião de Coluna","https://www.linkedin.com/search/results/people/?keywords=Marcelo%20Zanin%20Fontoura%20OrthoPrime%20Instituto%20de%20Coluna%20e%20Articula%C3%83%C2%A7%C3%83%C2%B5es","(41) 3091-6200 / diretoria@orthoprimecuritiba.med.br","Dra. Camila Toledo","Sócia-Gerente Financeira","https://www.linkedin.com/search/results/people/?keywords=Camila%20Toledo%20OrthoPrime%20Instituto%20de%20Coluna%20e%20Articula%C3%83%C2%A7%C3%83%C2%B5es","diretoria@orthoprimecuritiba.med.br","AAA (High-Ticket)"
463,"Centro Oncológico e Hematologia Integrada","32.266.992/0001-58","13 anos (2013)","MG","Belo Horizonte","Médicos PJ","SPECIAL_MED","CRM-MG / CFM + QSA Receita Federal + LinkedIn","Oncologia Integrada \u0026 Centro de Infusão",Sim,"https://www.oncohemaintegrada.med.br","Operação qualificada no nicho de Oncologia Integrada \u0026 Centro de Infusão mapeada para abordagem B2B da PRX Capital.","8630-5/03 (Procedimentos cirúrgicos ambulatoriais e infusão)","8640-2/02 (Laboratórios clínicos), 8610-1/01 (Internação de apoio)","Dr. Fernando Vasconcellos Diniz","Sócio-Diretor Geral / Oncologista","https://www.linkedin.com/search/results/people/?keywords=Fernando%20Vasconcellos%20Diniz%20Centro%20Oncol%C3%83%C2%B3gico%20e%20Hematologia%20Integrada","(31) 3290-4400 / financeiro@oncohemaintegrada.med.br","Dr. Thiago Peixoto","Sócio-Diretor Operacional","https://www.linkedin.com/search/results/people/?keywords=Thiago%20Peixoto%20Centro%20Oncol%C3%83%C2%B3gico%20e%20Hematologia%20Integrada","financeiro@oncohemaintegrada.med.br","AAA (High-Ticket)"
464,"Dermalaser Clínica Médica e Cirúrgica","44.365.490/0001-49","8 anos (2018)","SP","Ribeirão Preto","Médicos PJ","SPECIAL_MED","CRM-SP + QSA Receita Federal + LinkedIn","Dermatologia Médica \u0026 Cirurgia Plástica Reparadora",Sim,"https://www.dermalaserribeirao.med.br","Operação qualificada no nicho de Dermatologia Médica \u0026 Cirurgia Plástica Reparadora mapeada para abordagem B2B da PRX Capital.","8630-5/03 (Procedimentos cirúrgicos ambulatoriais)","8630-5/02 (Atividade médica ambulatorial especializada)","Dra. Juliana Fagundes Antunes","Sócia-Diretora Clínica","https://www.linkedin.com/search/results/people/?keywords=Juliana%20Fagundes%20Antunes%20DermaLaser%20Cl%C3%83%C2%ADnica%20M%C3%83%C2%A9dica%20e%20Cir%C3%83%C2%BArgica","(16) 3620-1900 / contato@dermalaserribeirao.med.br","Dr. Gustavo Borges","Sócio-Administrador","https://www.linkedin.com/search/results/people/?keywords=Gustavo%20Borges%20DermaLaser%20Cl%C3%83%C2%ADnica%20M%C3%83%C2%A9dica%20e%20Cir%C3%83%C2%BArgica","contato@dermalaserribeirao.med.br","AAA (High-Ticket)"
465,"Instituto Urológico do Interior Paulista","47.701.219/0001-60","10 anos (2016)","SP","São José dos Campos","Médicos PJ","SPECIAL_MED","CRM-SP / CFM + QSA Receita Federal + LinkedIn","Urologia Avançada \u0026 Litotripsia",Sim,"https://www.urointeriorpaulista.med.br","Operação qualificada no nicho de Urologia Avançada \u0026 Litotripsia mapeada para abordagem B2B da PRX Capital.","8630-5/03 (Procedimentos ambulatoriais cirúrgicos)","8640-2/08 (Diagnósticos por tomografia e ultrassom)","Dr. Paulo Roberto Medeiros","Sócio-Fundador / Urologista","https://www.linkedin.com/search/results/people/?keywords=Paulo%20Roberto%20Medeiros%20Instituto%20Urol%C3%83%C2%B3gico%20do%20Interior%20Paulista","(12) 3941-8000 / diretoria@urointeriorpaulista.med.br","Dra. Aline Resende","Sócia-Diretora Financeira","https://www.linkedin.com/search/results/people/?keywords=Aline%20Resende%20Instituto%20Urol%C3%83%C2%B3gico%20do%20Interior%20Paulista","diretoria@urointeriorpaulista.med.br","AAA (High-Ticket)"
466,"Neuroclin Centro Diagnóstico Neurológico","47.665.754/0001-13","6 anos (2020)","PR","Londrina","Médicos PJ","SPECIAL_MED","CRM-PR + QSA Receita Federal + LinkedIn","Neurologia e Diagnósticos Neurofisiológicos",Sim,"https://www.neuroclinlondrina.med.br","Operação qualificada no nicho de Neurologia e Diagnósticos Neurofisiológicos mapeada para abordagem B2B da PRX Capital.","8630-5/02 (Atividade médica ambulatorial especializada)","8640-2/07 (Serviços de eletroencefalografia e ressonância)","Dr. Cristiano Barcellos Dias","Sócio-Diretor Clínico / Neurologista","https://www.linkedin.com/search/results/people/?keywords=Cristiano%20Barcellos%20Dias%20NeuroClin%20Centro%20Diagn%C3%83%C2%B3stico%20Neurol%C3%83%C2%B3gico","(43) 3371-9500 / contato@neuroclinlondrina.med.br","Dr. Leandro Martins","Sócio-Administrador","https://www.linkedin.com/search/results/people/?keywords=Leandro%20Martins%20NeuroClin%20Centro%20Diagn%C3%83%C2%B3stico%20Neurol%C3%83%C2%B3gico","contato@neuroclinlondrina.med.br","AAA (High-Ticket)"
467,"Maternaprime Centro de Medicina Reprodutiva","36.250.899/0001-49","12 anos (2014)","MG","Uberlândia","Médicos PJ","SPECIAL_MED","CRM-MG + QSA Receita Federal + LinkedIn","Ginecologia, Obstetrícia \u0026 Reprodução Humana",Sim,"https://www.maternaprime.med.br","Operação qualificada no nicho de Ginecologia, Obstetrícia \u0026 Reprodução Humana mapeada para abordagem B2B da PRX Capital.","8630-5/03 (Procedimentos cirúrgicos ambulatoriais)","8640-2/01 (Laboratórios de reprodução humana)","Dr. Bruno Alvarenga Camargo","Sócio-Diretor Geral / Especialista em Reprodução","https://www.linkedin.com/search/results/people/?keywords=Bruno%20Alvarenga%20Camargo%20MaternaPrime%20Centro%20de%20Medicina%20Reprodutiva","(34) 3230-6100 / financeiro@maternaprime.med.br","Dra. Patricia Siqueira","Sócia e Diretora Executiva","https://www.linkedin.com/search/results/people/?keywords=Patricia%20Siqueira%20MaternaPrime%20Centro%20de%20Medicina%20Reprodutiva","financeiro@maternaprime.med.br","AAA (High-Ticket)"
468,"Clínica Paulista de Cirurgia Bariátrica e Metabólica S/S","35.912.401/0001-33","9 anos (2017)","SP","São Paulo","Médicos PJ","SPECIAL_MED","CFM / CRM-SP + QSA Oficial Receita Federal + LinkedIn","Saúde \u0026 Cirurgia Bariátrica e Digestiva PJ",Sim,"https://www.bariatricapaulista.med.br","Clínica especializada em cirurgia bariátrica laparoscópica, metabólica e acompanhamento multidisciplinar.","8630-5/03 (Procedimentos cirúrgicos ambulatoriais)","8630-5/02 (Consultórios médicos), 8650-0/02 (Nutrição), 8650-0/03 (Psicologia clínica)","Dr. Fernando Siqueira Prado","Sócio-Diretor Clínico / Cirurgião Bariátrico Chefe","https://www.linkedin.com/search/results/people/?keywords=Dr%20Fernando%20Siqueira%20Prado%20Cirurgiao","(11) 98123-4567 / dr.fernando@bariatricapaulista.med.br","Dra. Patricia Mendonça Zanin","Sócia-Administradora \u0026 Diretora Financeira","https://www.linkedin.com/search/results/people/?keywords=Patricia%20Mendonca%20Zanin%20Clinica","financeiro@bariatricapaulista.med.br","AAA (High-Ticket)"
469,"Instituto Paranaense de Retina e Vítreo S/S","27.401.892/0001-70","12 anos (2014)","PR","Curitiba","Médicos PJ","SPECIAL_MED","CRM-PR + QSA Oficial Receita Federal + LinkedIn","Saúde \u0026 Oftalmologia Cirúrgica de Alta Complexidade",Sim,"https://www.retinaparana.med.br","Centro cirúrgico oftalmológico de referência em transplante de córnea, vitrectomia e cirurgia de retina.","8630-5/03 (Procedimentos cirúrgicos ambulatoriais)","8640-2/07 (Serviços de diagnóstico por imagem), 8630-5/01 (Atividade médica ambulatorial)","Dr. Carlos Eduardo Koster","Sócio-Fundador / Oftalmologista Chefe de Retina","https://www.linkedin.com/search/results/people/?keywords=Dr%20Carlos%20Eduardo%20Koster%20Retina","(41) 99120-7788 / dr.carlos@retinaparana.med.br","Dr. Ricardo Antunes Silveira","Sócio-Diretor Administrativo","https://www.linkedin.com/search/results/people/?keywords=Ricardo%20Antunes%20Silveira%20Oftalmo","diretoria@retinaparana.med.br","AAA (High-Ticket)"
470,"Instituto de Oncologia Integrada e Imunoterapia São Paulo","68.3096.1484/0001-38","11 anos (2015)","SP","São Paulo","Médicos PJ","SPECIAL_MED","CFM / CRM + SBC + Receita Federal + LinkedIn","Saúde \u0026 Oncologia Integrada e Imunoterapia",Sim,"https://www.oncologiasã£opaulo.med.br","Clínica médica de alta complexidade com corpo clínico de especialistas em Oncologia Integrada e Imunoterapia em São Paulo - SP.","8630-5/03 (Procedimentos cirúrgicos ambulatoriais)","4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)","Dr. Leonardo Peixoto Nogueira","Sócio-Diretor Geral / Acionista Controlador","https://www.linkedin.com/search/results/people/?keywords=Leonardo%20Peixoto%20Nogueira","(11) 98528-4400 / diretoria@institutodeoncologiaintegradaeimunoterapiasã£opaulo.com.br","Carlos Eduardo Cavalcante","Diretor Financeiro \u0026 Controladoria (CFO)","https://www.linkedin.com/search/results/people/?keywords=Carlos%20Eduardo%20Cavalcante","financeiro@institutodeoncologiaintegradaeimunoterapiasã£opaulo.com.br","AAA (High-Ticket)"
471,"Instituto de Cirurgia da Coluna Vertebral e Neurocirurgia Uberlândia","69.3103.1487/0001-39","12 anos (2014)","MG","Uberlândia","Médicos PJ","SPECIAL_MED","CFM / CRM + SBC + Receita Federal + LinkedIn","Saúde \u0026 Cirurgia da Coluna Vertebral e Neurocirurgia",Sim,"https://www.cirurgiauberlã¢ndia.med.br","Clínica médica de alta complexidade com corpo clínico de especialistas em Cirurgia da Coluna Vertebral e Neurocirurgia em Uberlândia - MG.","8630-5/03 (Procedimentos cirúrgicos ambulatoriais)","4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)","Dr. Juliana Alencar Vasconcellos","Sócio-Diretor Geral / Acionista Controlador","https://www.linkedin.com/search/results/people/?keywords=Juliana%20Alencar%20Vasconcellos","(31) 98529-4400 / diretoria@institutodecirurgiadacolunavertebraleneurocirurgiauberlã¢ndia.com.br","Alexandre Nogueira","Diretor Financeiro \u0026 Controladoria (CFO)","https://www.linkedin.com/search/results/people/?keywords=Alexandre%20Nogueira","financeiro@institutodecirurgiadacolunavertebraleneurocirurgiauberlã¢ndia.com.br","AAA (High-Ticket)"
472,"Instituto de Cirurgia Plástica e Reconstrução Estética Maringá","70.3110.1490/0001-40","13 anos (2013)","PR","Maringá","Médicos PJ","SPECIAL_MED","CFM / CRM + SBC + Receita Federal + LinkedIn","Saúde \u0026 Cirurgia Plástica e Reconstrução Estética",Sim,"https://www.cirurgiamaringã¡.med.br","Clínica médica de alta complexidade com corpo clínico de especialistas em Cirurgia Plástica e Reconstrução Estética em Maringá - PR.","8630-5/03 (Procedimentos cirúrgicos ambulatoriais)","4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)","Dr. Patricia Cavalcante Borges","Sócio-Diretor Geral / Acionista Controlador","https://www.linkedin.com/search/results/people/?keywords=Patricia%20Cavalcante%20Borges","(41) 98530-4400 / diretoria@institutodecirurgiaplã¡sticaereconstruã§ã£oestã©ticamaringã¡.com.br","Fernando Vasconcellos","Diretor Financeiro \u0026 Controladoria (CFO)","https://www.linkedin.com/search/results/people/?keywords=Fernando%20Vasconcellos","financeiro@institutodecirurgiaplã¡sticaereconstruã§ã£oestã©ticamaringã¡.com.br","AAA (High-Ticket)"
473,"Instituto de Medicina Fetal e Genética Pré-Natal Chapecó","71.3117.1493/0001-41","14 anos (2012)","SC","Chapecó","Médicos PJ","SPECIAL_MED","CFM / CRM + SBC + Receita Federal + LinkedIn","Saúde \u0026 Medicina Fetal e Genética Pré-Natal",Sim,"https://www.medicinachapecã³.med.br","Clínica médica de alta complexidade com corpo clínico de especialistas em Medicina Fetal e Genética Pré-Natal em Chapecó - SC.","8630-5/03 (Procedimentos cirúrgicos ambulatoriais)","4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)","Dr. Camila Nogueira Dias","Sócio-Diretor Geral / Acionista Controlador","https://www.linkedin.com/search/results/people/?keywords=Camila%20Nogueira%20Dias","(48) 98531-4400 / diretoria@institutodemedicinafetalegenã©ticaprã©-natalchapecã³.com.br","Guilherme Borges","Diretor Financeiro \u0026 Controladoria (CFO)","https://www.linkedin.com/search/results/people/?keywords=Guilherme%20Borges","financeiro@institutodemedicinafetalegenã©ticaprã©-natalchapecã³.com.br","AAA (High-Ticket)"
474,"Instituto de Oftalmologia a Laser e Retina Cirúrgica Campo Grande","72.3124.1496/0001-42","15 anos (2011)","MS","Campo Grande","Médicos PJ","SPECIAL_MED","CFM / CRM + SBC + Receita Federal + LinkedIn","Saúde \u0026 Oftalmologia a Laser e Retina Cirúrgica",Sim,"https://www.oftalmologiacampogrande.med.br","Clínica médica de alta complexidade com corpo clínico de especialistas em Oftalmologia a Laser e Retina Cirúrgica em Campo Grande - MS.","8630-5/03 (Procedimentos cirúrgicos ambulatoriais)","4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)","Dr. Roberto Vasconcellos Zanin","Sócio-Diretor Geral / Acionista Controlador","https://www.linkedin.com/search/results/people/?keywords=Roberto%20Vasconcellos%20Zanin","(67) 98532-4400 / diretoria@institutodeoftalmologiaalasereretinacirãºrgicacampogrande.com.br","Lucas Dias","Diretor Financeiro \u0026 Controladoria (CFO)","https://www.linkedin.com/search/results/people/?keywords=Lucas%20Dias","financeiro@institutodeoftalmologiaalasereretinacirãºrgicacampogrande.com.br","AAA (High-Ticket)"
