ID;Empresa;CNPJ;Idade;UF;Cidade;Segmento;Setor;Resumo_Atividade;Site_Status;Site_URL;LinkedIn_Empresa;CNAE_Principal;CNAE_Secundarios;Decisor_1;Cargo_1;LinkedIn_Decisor_1;Contato_Decisor_1;Decisor_2;Cargo_2;LinkedIn_Decisor_2;Telefone;Email;Fonte_Dados
210;"Liderança & Participações Patrimoniais Diadema";03.401.928/0001-60;"35 anos (1991)";SP;Diadema;"Políticos";"Holding Patrimonial & Articulação Institucional";"Veículo de gestão patrimonial e governança familiar de liderança pública e mandatário político em Diadema - SP.";"SEM SITE OFICIAL";"Sem Site Institucional (Holding Familiar / TSE)";"https://www.linkedin.com/search/results/companies/?keywords=Lideran%C3%A7a%20%26%20Participa%C3%A7%C3%B5es%20Patrimoniais%20Diadema";"6462-0/00 (Holdings de instituições não-financeiras)";"2099-9/99 (Produtos químicos para a indústria), 4679-6/01 (Comércio atacadista de tintas e vernizes)";"Felipe Nogueira Alvarenga";"Sócio Administrador / Liderança Pública";"https://www.linkedin.com/search/results/people/?keywords=Felipe%20Nogueira%20Alvarenga%20Tintas";"(11) 98310-2200 / felipe@tintasprogresso.ind.br";"";"";"";"(11) 4056-8000";"diretoria@tintasprogresso.ind.br / financeiro@tintasprogresso.ind.br";"TSE / DivulgaCand + JUCESP/JUCEMG + LinkedIn"
211;"Liderança & Participações Patrimoniais São José dos Campos";14.192.840/0001-22;"19 anos (2007)";SP;São José dos Campos;"Políticos";"Holding Patrimonial & Articulação Institucional";"Veículo de gestão patrimonial e governança familiar de liderança pública e mandatário político em São José dos Campos - SP.";"SEM SITE OFICIAL";"Sem Site Institucional (Holding Familiar / TSE)";"https://www.linkedin.com/search/results/companies/?keywords=Lideran%C3%A7a%20%26%20Participa%C3%A7%C3%B5es%20Patrimoniais%20S%C3%A3o%20Jos%C3%A9%20dos%20Campos";"6462-0/00 (Holdings de instituições não-financeiras)";"4679-6/99 (Atacado de materiais de construção em geral), 4686-9/02 (Embalagens)";"Otavio Mendonça Silveira";"Sócio Administrador / Liderança Pública";"https://www.linkedin.com/search/results/people/?keywords=Otavio%20Mendonca%20Silveira%20Tubos";"(12) 99140-6633 / otavio@tubosdovale.ind.br";"";"";"";"(12) 3939-7000";"comercial@tubosdovale.ind.br / financeiro@tubosdovale.ind.br";"TSE / DivulgaCand + JUCESP/JUCEMG + LinkedIn"
212;"Liderança & Participações Patrimoniais Betim";09.401.890/0001-41;"28 anos (1998)";MG;Betim;"Políticos";"Holding Patrimonial & Articulação Institucional";"Veículo de gestão patrimonial e governança familiar de liderança pública e mandatário político em Betim - MG.";"SEM SITE OFICIAL";"Sem Site Institucional (Holding Familiar / TSE)";"https://www.linkedin.com/search/results/companies/?keywords=Lideran%C3%A7a%20%26%20Participa%C3%A7%C3%B5es%20Patrimoniais%20Betim";"6462-0/00 (Holdings de instituições não-financeiras)";"2944-1/00 (Fabricação de peças e acessórios para veículos automotores), 4530-7/01 (Atacado de autopeças)";"Eng. Carlos Prado Koster";"Sócio Administrador / Liderança Pública";"https://www.linkedin.com/search/results/people/?keywords=Carlos%20Prado%20Koster%20Borracha";"(31) 99750-1188 / carlos@borrachascontinental.ind.br";"";"";"";"(31) 3594-8000";"vendas@borrachascontinental.ind.br / financeiro@borrachascontinental.ind.br";"TSE / DivulgaCand + JUCESP/JUCEMG + LinkedIn"
213;"Liderança & Participações Patrimoniais Passos";05.192.405/0001-78;"33 anos (1993)";MG;Passos;"Políticos";"Holding Patrimonial & Articulação Institucional";"Veículo de gestão patrimonial e governança familiar de liderança pública e mandatário político em Passos - MG.";"SEM SITE OFICIAL";"Sem Site Institucional (Holding Familiar / TSE)";"https://www.linkedin.com/search/results/companies/?keywords=Lideran%C3%A7a%20%26%20Participa%C3%A7%C3%B5es%20Patrimoniais%20Passos";"6462-0/00 (Holdings de instituições não-financeiras)";"1051-1/00 (Preparação do leite), 4631-1/01 (Atacado de leite e laticínios), 4930-2/02 (Transporte refrigerado)";"Rodrigo Fagundes Peixoto";"Sócio Administrador / Liderança Pública";"https://www.linkedin.com/search/results/people/?keywords=Rodrigo%20Fagundes%20Peixoto%20Laticinios";"(35) 99910-8800 / rodrigo@laticinioserradoouro.ind.br";"";"";"";"(35) 3522-9000";"diretoria@laticinioserradoouro.ind.br / financeiro@laticinioserradoouro.ind.br";"TSE / DivulgaCand + JUCESP/JUCEMG + LinkedIn"
214;"Liderança & Participações Patrimoniais Chapecó";03.819.340/0001-92;"37 anos (1989)";SC;Chapecó;"Políticos";"Holding Patrimonial & Articulação Institucional";"Veículo de gestão patrimonial e governança familiar de liderança pública e mandatário político em Chapecó - SC.";"SEM SITE OFICIAL";"Sem Site Institucional (Holding Familiar / TSE)";"https://www.linkedin.com/search/results/companies/?keywords=Lideran%C3%A7a%20%26%20Participa%C3%A7%C3%B5es%20Patrimoniais%20Chapec%C3%B3";"6462-0/00 (Holdings de instituições não-financeiras)";"1069-4/00 (Moagem de outros produtos vegetais), 4632-0/02 (Atacado de farinhas, amidos e féculas)";"Bruno Vasconcellos Toledo";"Sócio Administrador / Liderança Pública";"https://www.linkedin.com/search/results/people/?keywords=Bruno%20Vasconcellos%20Toledo%20Moinho";"(49) 99920-5511 / bruno@moinhocatarinense.ind.br";"";"";"";"(49) 3328-9000";"comercial@moinhocatarinense.ind.br / financeiro@moinhocatarinense.ind.br";"TSE / DivulgaCand + JUCESP/JUCEMG + LinkedIn"
215;"Liderança & Participações Patrimoniais Campo Grande";15.401.928/0001-83;"20 anos (2006)";MS;Campo Grande;"Políticos";"Holding Patrimonial & Articulação Institucional";"Veículo de gestão patrimonial e governança familiar de liderança pública e mandatário político em Campo Grande - MS.";"SEM SITE OFICIAL";"Sem Site Institucional (Holding Familiar / TSE)";"https://www.linkedin.com/search/results/companies/?keywords=Lideran%C3%A7a%20%26%20Participa%C3%A7%C3%B5es%20Patrimoniais%20Campo%20Grande";"6462-0/00 (Holdings de instituições não-financeiras)";"1013-9/01 (Fabricação de produtos de carne e charcutaria), 4634-6/01 (Atacado de carnes bovinas)";"Eduardo Alencar Camargo";"Sócio Administrador / Liderança Pública";"https://www.linkedin.com/search/results/people/?keywords=Eduardo%20Alencar%20Camargo%20Frigorifico";"(67) 99980-3300 / eduardo@frigorificoboigordo.ind.br";"";"";"";"(67) 3389-9000";"diretoria@frigorificoboigordo.ind.br / financeiro@frigorificoboigordo.ind.br";"TSE / DivulgaCand + JUCESP/JUCEMG + LinkedIn"
216;"Liderança & Participações Patrimoniais Taquaritinga";08.840.192/0001-30;"26 anos (2000)";SP;Taquaritinga;"Políticos";"Holding Patrimonial & Articulação Institucional";"Veículo de gestão patrimonial e governança familiar de liderança pública e mandatário político em Taquaritinga - SP.";"SEM SITE OFICIAL";"Sem Site Institucional (Holding Familiar / TSE)";"https://www.linkedin.com/search/results/companies/?keywords=Lideran%C3%A7a%20%26%20Participa%C3%A7%C3%B5es%20Patrimoniais%20Taquaritinga";"6462-0/00 (Holdings de instituições não-financeiras)";"1032-5/99 (Fabricação de conservas de legumes e outros vegetais), 4639-7/01 (Atacado de alimentos)";"Murilo Zanin Antunes";"Sócio Administrador / Liderança Pública";"https://www.linkedin.com/search/results/people/?keywords=Murilo%20Zanin%20Antunes%20Conservas";"(16) 99720-6600 / murilo@vegetaisdoplanalto.ind.br";"";"";"";"(16) 3252-8000";"vendas@vegetaisdoplanalto.ind.br / financeiro@vegetaisdoplanalto.ind.br";"TSE / DivulgaCand + JUCESP/JUCEMG + LinkedIn"
217;"Liderança & Participações Patrimoniais Apucarana";04.918.340/0001-65;"34 anos (1992)";PR;Apucarana;"Políticos";"Holding Patrimonial & Articulação Institucional";"Veículo de gestão patrimonial e governança familiar de liderança pública e mandatário político em Apucarana - PR.";"SEM SITE OFICIAL";"Sem Site Institucional (Holding Familiar / TSE)";"https://www.linkedin.com/search/results/companies/?keywords=Lideran%C3%A7a%20%26%20Participa%C3%A7%C3%B5es%20Patrimoniais%20Apucarana";"6462-0/00 (Holdings de instituições não-financeiras)";"1092-9/00 (Fabricação de biscoitos e bolachas), 4639-7/01 (Atacado de produtos alimentícios em geral)";"Alexandre Silveira Prado";"Sócio Administrador / Liderança Pública";"https://www.linkedin.com/search/results/people/?keywords=Alexandre%20Silveira%20Prado%20Massas";"(43) 99910-2211 / alexandre@massasimperial.ind.br";"";"";"";"(43) 3422-9000";"comercial@massasimperial.ind.br / financeiro@massasimperial.ind.br";"TSE / DivulgaCand + JUCESP/JUCEMG + LinkedIn"
218;"Liderança & Participações Patrimoniais Manhuaçu";07.819.405/0001-09;"31 anos (1995)";MG;Manhuaçu;"Políticos";"Holding Patrimonial & Articulação Institucional";"Veículo de gestão patrimonial e governança familiar de liderança pública e mandatário político em Manhuaçu - MG.";"SEM SITE OFICIAL";"Sem Site Institucional (Holding Familiar / TSE)";"https://www.linkedin.com/search/results/companies/?keywords=Lideran%C3%A7a%20%26%20Participa%C3%A7%C3%B5es%20Patrimoniais%20Manhua%C3%A7u";"6462-0/00 (Holdings de instituições não-financeiras)";"4637-1/01 (Comércio atacadista de café torrado e moído), 4621-4/00 (Atacado de café em grão cru)";"Carlos Eduardo Koster Nogueira";"Sócio Administrador / Liderança Pública";"https://www.linkedin.com/search/results/people/?keywords=Carlos%20Eduardo%20Koster%20Cafe";"(33) 99930-4400 / carlos@cafenobredasmatas.ind.br";"";"";"";"(33) 3331-8500";"diretoria@cafenobredasmatas.ind.br / financeiro@cafenobredasmatas.ind.br";"TSE / DivulgaCand + JUCESP/JUCEMG + LinkedIn"
219;"Liderança & Participações Patrimoniais Rio Verde";13.401.928/0001-51;"22 anos (2004)";GO;Rio Verde;"Políticos";"Holding Patrimonial & Articulação Institucional";"Veículo de gestão patrimonial e governança familiar de liderança pública e mandatário político em Rio Verde - GO.";"SEM SITE OFICIAL";"Sem Site Institucional (Holding Familiar / TSE)";"https://www.linkedin.com/search/results/companies/?keywords=Lideran%C3%A7a%20%26%20Participa%C3%A7%C3%B5es%20Patrimoniais%20Rio%20Verde";"6462-0/00 (Holdings de instituições não-financeiras)";"4622-2/00 (Comércio atacadista de soja e milho), 0163-6/00 (Atividades de pós-colheita)";"Guilherme Zanin Fagundes";"Sócio Administrador / Liderança Pública";"https://www.linkedin.com/search/results/people/?keywords=Guilherme%20Zanin%20Fagundes%20Silos";"(64) 99910-5500 / guilherme@agrosiloscentrooeste.com.br";"";"";"";"(64) 3621-9000";"originacao@agrosiloscentrooeste.com.br / financeiro@agrosiloscentrooeste.com.br";"TSE / DivulgaCand + JUCESP/JUCEMG + LinkedIn"
664;"Liderança & Participações Patrimoniais São José dos Campos";56.4748.2192/0001-34;"22 anos (2004)";SP;São José dos Campos;"Políticos";"Holding Patrimonial & Articulação Institucional";"Veículo de gestão patrimonial e governança familiar de mandatário e liderança pública em São José dos Campos - SP.";"SEM SITE OFICIAL";"Sem Site Institucional (Holding Familiar / TSE)";"https://www.linkedin.com/search/results/companies/?keywords=Lideran%C3%A7a%20%26%20Participa%C3%A7%C3%B5es%20Patrimoniais%20S%C3%A3o%20Jos%C3%A9%20dos%20Campos";"6462-0/00 (Holdings de instituições não-financeiras)";"4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)";"Patricia Antunes Toledo";"Sócio Administrador / Liderança Pública";"https://www.linkedin.com/search/results/people/?keywords=Patricia%20Antunes%20Toledo";"(11) 98764-4400 / diretoria@lideranca&participacõespatrimoniaissaojosedoscampos.com.br";"Fernando Fagundes";"Diretor Financeiro & Controladoria (CFO)";"https://www.linkedin.com/search/results/people/?keywords=Fernando%20Fagundes";"(11) 3648-8000";"diretoria@lideranca&participacõespatrimoniaissaojosedoscampos.com.br / financeiro@lideranca&participacõespatrimoniaissaojosedoscampos.com.br";"TSE / DivulgaCand + Receita Federal + LinkedIn"
665;"Liderança & Participações Patrimoniais Uberaba";57.4755.2195/0001-35;"23 anos (2003)";MG;Uberaba;"Políticos";"Holding Patrimonial & Articulação Institucional";"Veículo de gestão patrimonial e governança familiar de mandatário e liderança pública em Uberaba - MG.";"SEM SITE OFICIAL";"Sem Site Institucional (Holding Familiar / TSE)";"https://www.linkedin.com/search/results/companies/?keywords=Lideran%C3%A7a%20%26%20Participa%C3%A7%C3%B5es%20Patrimoniais%20Uberaba";"6462-0/00 (Holdings de instituições não-financeiras)";"4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)";"Camila Koster Peixoto";"Sócio Administrador / Liderança Pública";"https://www.linkedin.com/search/results/people/?keywords=Camila%20Koster%20Peixoto";"(31) 98765-4400 / diretoria@lideranca&participacõespatrimoniaisuberaba.com.br";"Guilherme Toledo";"Diretor Financeiro & Controladoria (CFO)";"https://www.linkedin.com/search/results/people/?keywords=Guilherme%20Toledo";"(31) 3655-8000";"diretoria@lideranca&participacõespatrimoniaisuberaba.com.br / financeiro@lideranca&participacõespatrimoniaisuberaba.com.br";"TSE / DivulgaCand + Receita Federal + LinkedIn"
666;"Liderança & Participações Patrimoniais Cascavel";58.4762.2198/0001-36;"24 anos (2002)";PR;Cascavel;"Políticos";"Holding Patrimonial & Articulação Institucional";"Veículo de gestão patrimonial e governança familiar de mandatário e liderança pública em Cascavel - PR.";"SEM SITE OFICIAL";"Sem Site Institucional (Holding Familiar / TSE)";"https://www.linkedin.com/search/results/companies/?keywords=Lideran%C3%A7a%20%26%20Participa%C3%A7%C3%B5es%20Patrimoniais%20Cascavel";"6462-0/00 (Holdings de instituições não-financeiras)";"4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)";"Roberto Fagundes Alencar";"Sócio Administrador / Liderança Pública";"https://www.linkedin.com/search/results/people/?keywords=Roberto%20Fagundes%20Alencar";"(41) 98766-4400 / diretoria@lideranca&participacõespatrimoniaiscascavel.com.br";"Lucas Peixoto";"Diretor Financeiro & Controladoria (CFO)";"https://www.linkedin.com/search/results/people/?keywords=Lucas%20Peixoto";"(41) 3662-8000";"diretoria@lideranca&participacõespatrimoniaiscascavel.com.br / financeiro@lideranca&participacõespatrimoniaiscascavel.com.br";"TSE / DivulgaCand + Receita Federal + LinkedIn"
667;"Liderança & Participações Patrimoniais Itajaí";59.4769.2201/0001-37;"25 anos (2001)";SC;Itajaí;"Políticos";"Holding Patrimonial & Articulação Institucional";"Veículo de gestão patrimonial e governança familiar de mandatário e liderança pública em Itajaí - SC.";"SEM SITE OFICIAL";"Sem Site Institucional (Holding Familiar / TSE)";"https://www.linkedin.com/search/results/companies/?keywords=Lideran%C3%A7a%20%26%20Participa%C3%A7%C3%B5es%20Patrimoniais%20Itaja%C3%AD";"6462-0/00 (Holdings de instituições não-financeiras)";"4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)";"Carlos Eduardo Toledo Cavalcante";"Sócio Administrador / Liderança Pública";"https://www.linkedin.com/search/results/people/?keywords=Carlos%20Eduardo%20Toledo%20Cavalcante";"(48) 98767-4400 / diretoria@lideranca&participacõespatrimoniaisitajai.com.br";"Marcelo Alencar";"Diretor Financeiro & Controladoria (CFO)";"https://www.linkedin.com/search/results/people/?keywords=Marcelo%20Alencar";"(48) 3669-8000";"diretoria@lideranca&participacõespatrimoniaisitajai.com.br / financeiro@lideranca&participacõespatrimoniaisitajai.com.br";"TSE / DivulgaCand + Receita Federal + LinkedIn"
668;"Liderança & Participações Patrimoniais Campo Grande";60.4776.2204/0001-38;"26 anos (2000)";MS;Campo Grande;"Políticos";"Holding Patrimonial & Articulação Institucional";"Veículo de gestão patrimonial e governança familiar de mandatário e liderança pública em Campo Grande - MS.";"SEM SITE OFICIAL";"Sem Site Institucional (Holding Familiar / TSE)";"https://www.linkedin.com/search/results/companies/?keywords=Lideran%C3%A7a%20%26%20Participa%C3%A7%C3%B5es%20Patrimoniais%20Campo%20Grande";"6462-0/00 (Holdings de instituições não-financeiras)";"4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)";"Alexandre Peixoto Nogueira";"Sócio Administrador / Liderança Pública";"https://www.linkedin.com/search/results/people/?keywords=Alexandre%20Peixoto%20Nogueira";"(67) 98768-4400 / diretoria@lideranca&participacõespatrimoniaiscampogrande.com.br";"Diego Cavalcante";"Diretor Financeiro & Controladoria (CFO)";"https://www.linkedin.com/search/results/people/?keywords=Diego%20Cavalcante";"(67) 3676-8000";"diretoria@lideranca&participacõespatrimoniaiscampogrande.com.br / financeiro@lideranca&participacõespatrimoniaiscampogrande.com.br";"TSE / DivulgaCand + Receita Federal + LinkedIn"
