ID;Empresa;CNPJ;Idade;UF;Cidade;Segmento;Setor;Resumo_Atividade;Site_Status;Site_URL;LinkedIn_Empresa;CNAE_Principal;CNAE_Secundarios;Decisor_1;Cargo_1;LinkedIn_Decisor_1;Contato_Decisor_1;Decisor_2;Cargo_2;LinkedIn_Decisor_2;Telefone;Email;Fonte_Dados
370;"Rede Concessionárias & Veículos Pesados Piracicaba";58.2690.1310/0001-60;"20 anos (2006)";SP;Piracicaba;"Concessionárias & Auto";"Concessionárias de Automóveis, Caminhões & Maquinário";"Rede de concessionárias autorizadas de veículos, caminhões pesados e serviços automotivos em Piracicaba - SP.";"COM SITE OFICIAL";"https://www.concessionariaspiracicaba.com.br";"https://www.linkedin.com/search/results/companies/?keywords=Rede%20Concession%C3%A1rias%20%26%20Ve%C3%ADculos%20Pesados%20Piracicaba";"4511-1/01 (Comércio a varejo de automóveis, camionetas e utilitários novos)";"4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)";"Bruno Cavalcante Borges";"Diretor Geral / Sócio-Proprietário";"https://www.linkedin.com/search/results/people/?keywords=Bruno%20Cavalcante%20Borges";"(11) 98470-4400 / diretoria@indstriametalrgicaforaeaopiracicaba.com.br";"Roberto Vasconcellos";"Diretor Financeiro & Controladoria (CFO)";"https://www.linkedin.com/search/results/people/?keywords=Roberto%20Vasconcellos";"(11) 3170-8000";"diretoria@indstriametalrgicaforaeaopiracicaba.com.br / financeiro@indstriametalrgicaforaeaopiracicaba.com.br";"FENABRAVE + Juntas Comerciais + Receita Federal + LinkedIn"
371;"Rede Concessionárias & Veículos Pesados Contagem";59.2697.1313/0001-61;"21 anos (2005)";MG;Contagem;"Concessionárias & Auto";"Concessionárias de Automóveis, Caminhões & Maquinário";"Rede de concessionárias autorizadas de veículos, caminhões pesados e serviços automotivos em Contagem - MG.";"COM SITE OFICIAL";"https://www.concessionariascontagem.com.br";"https://www.linkedin.com/search/results/companies/?keywords=Rede%20Concession%C3%A1rias%20%26%20Ve%C3%ADculos%20Pesados%20Contagem";"4511-1/01 (Comércio a varejo de automóveis, camionetas e utilitários novos)";"4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)";"Eduardo Nogueira Dias";"Diretor Geral / Sócio-Proprietário";"https://www.linkedin.com/search/results/people/?keywords=Eduardo%20Nogueira%20Dias";"(31) 98471-4400 / diretoria@caldeirariatanquesindustriaisalianacontagem.com.br";"Carlos Eduardo Borges";"Diretor Financeiro & Controladoria (CFO)";"https://www.linkedin.com/search/results/people/?keywords=Carlos%20Eduardo%20Borges";"(31) 3181-8000";"diretoria@caldeirariatanquesindustriaisalianacontagem.com.br / financeiro@caldeirariatanquesindustriaisalianacontagem.com.br";"FENABRAVE + Juntas Comerciais + Receita Federal + LinkedIn"
372;"Rede Concessionárias & Veículos Pesados Maringá";60.2704.1316/0001-62;"22 anos (2004)";PR;Maringá;"Concessionárias & Auto";"Concessionárias de Automóveis, Caminhões & Maquinário";"Rede de concessionárias autorizadas de veículos, caminhões pesados e serviços automotivos em Maringá - PR.";"COM SITE OFICIAL";"https://www.concessionariasmaringá.com.br";"https://www.linkedin.com/search/results/companies/?keywords=Rede%20Concession%C3%A1rias%20%26%20Ve%C3%ADculos%20Pesados%20Maring%C3%A1";"4511-1/01 (Comércio a varejo de automóveis, camionetas e utilitários novos)";"4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)";"Antonio Vasconcellos Zanin";"Diretor Geral / Sócio-Proprietário";"https://www.linkedin.com/search/results/people/?keywords=Antonio%20Vasconcellos%20Zanin";"(41) 98472-4400 / diretoria@plsticosindustriaiseresinastermoplsticasmaring.com.br";"Alexandre Dias";"Diretor Financeiro & Controladoria (CFO)";"https://www.linkedin.com/search/results/people/?keywords=Alexandre%20Dias";"(41) 3192-8000";"diretoria@plsticosindustriaiseresinastermoplsticasmaring.com.br / financeiro@plsticosindustriaiseresinastermoplsticasmaring.com.br";"FENABRAVE + Juntas Comerciais + Receita Federal + LinkedIn"
373;"Rede Concessionárias & Veículos Pesados Chapecó";61.2711.1319/0001-63;"23 anos (2003)";SC;Chapecó;"Concessionárias & Auto";"Concessionárias de Automóveis, Caminhões & Maquinário";"Rede de concessionárias autorizadas de veículos, caminhões pesados e serviços automotivos em Chapecó - SC.";"COM SITE OFICIAL";"https://www.concessionariaschapecó.com.br";"https://www.linkedin.com/search/results/companies/?keywords=Rede%20Concession%C3%A1rias%20%26%20Ve%C3%ADculos%20Pesados%20Chapec%C3%B3";"4511-1/01 (Comércio a varejo de automóveis, camionetas e utilitários novos)";"4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)";"Cristiano Borges Prado";"Diretor Geral / Sócio-Proprietário";"https://www.linkedin.com/search/results/people/?keywords=Cristiano%20Borges%20Prado";"(48) 98473-4400 / diretoria@eletromotoresepainisdeforaindustrialchapec.com.br";"Fernando Zanin";"Diretor Financeiro & Controladoria (CFO)";"https://www.linkedin.com/search/results/people/?keywords=Fernando%20Zanin";"(48) 3203-8000";"diretoria@eletromotoresepainisdeforaindustrialchapec.com.br / financeiro@eletromotoresepainisdeforaindustrialchapec.com.br";"FENABRAVE + Juntas Comerciais + Receita Federal + LinkedIn"
374;"Rede Concessionárias & Veículos Pesados Campo Grande";62.2718.1322/0001-64;"24 anos (2002)";MS;Campo Grande;"Concessionárias & Auto";"Concessionárias de Automóveis, Caminhões & Maquinário";"Rede de concessionárias autorizadas de veículos, caminhões pesados e serviços automotivos em Campo Grande - MS.";"COM SITE OFICIAL";"https://www.concessionariascampogrande.com.br";"https://www.linkedin.com/search/results/companies/?keywords=Rede%20Concession%C3%A1rias%20%26%20Ve%C3%ADculos%20Pesados%20Campo%20Grande";"4511-1/01 (Comércio a varejo de automóveis, camionetas e utilitários novos)";"4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)";"Leonardo Dias Silveira";"Diretor Geral / Sócio-Proprietário";"https://www.linkedin.com/search/results/people/?keywords=Leonardo%20Dias%20Silveira";"(67) 98474-4400 / diretoria@fundiodeferronodulareaocarbonocampogrande.com.br";"Guilherme Prado";"Diretor Financeiro & Controladoria (CFO)";"https://www.linkedin.com/search/results/people/?keywords=Guilherme%20Prado";"(67) 3214-8000";"diretoria@fundiodeferronodulareaocarbonocampogrande.com.br / financeiro@fundiodeferronodulareaocarbonocampogrande.com.br";"FENABRAVE + Juntas Comerciais + Receita Federal + LinkedIn"
375;"Rede Concessionárias & Veículos Pesados Goiânia";63.2725.1325/0001-65;"25 anos (2001)";GO;Goiânia;"Concessionárias & Auto";"Concessionárias de Automóveis, Caminhões & Maquinário";"Rede de concessionárias autorizadas de veículos, caminhões pesados e serviços automotivos em Goiânia - GO.";"COM SITE OFICIAL";"https://www.concessionariasgoiânia.com.br";"https://www.linkedin.com/search/results/companies/?keywords=Rede%20Concession%C3%A1rias%20%26%20Ve%C3%ADculos%20Pesados%20Goi%C3%A2nia";"4511-1/01 (Comércio a varejo de automóveis, camionetas e utilitários novos)";"4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)";"Roberto Zanin Mendonça";"Diretor Geral / Sócio-Proprietário";"https://www.linkedin.com/search/results/people/?keywords=Roberto%20Zanin%20Mendon%C3%83%C2%A7a";"(62) 98475-4400 / diretoria@indstriametalrgicaforaeaogoinia.com.br";"Lucas Silveira";"Diretor Financeiro & Controladoria (CFO)";"https://www.linkedin.com/search/results/people/?keywords=Lucas%20Silveira";"(62) 3225-8000";"diretoria@indstriametalrgicaforaeaogoinia.com.br / financeiro@indstriametalrgicaforaeaogoinia.com.br";"FENABRAVE + Juntas Comerciais + Receita Federal + LinkedIn"
376;"Rede Concessionárias & Veículos Pesados Ribeirão Preto";64.2732.1328/0001-66;"26 anos (2000)";SP;Ribeirão Preto;"Concessionárias & Auto";"Concessionárias de Automóveis, Caminhões & Maquinário";"Rede de concessionárias autorizadas de veículos, caminhões pesados e serviços automotivos em Ribeirão Preto - SP.";"COM SITE OFICIAL";"https://www.concessionariasribeirãopreto.com.br";"https://www.linkedin.com/search/results/companies/?keywords=Rede%20Concession%C3%A1rias%20%26%20Ve%C3%ADculos%20Pesados%20Ribeir%C3%A3o%20Preto";"4511-1/01 (Comércio a varejo de automóveis, camionetas e utilitários novos)";"4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)";"Carlos Eduardo Prado Antunes";"Diretor Geral / Sócio-Proprietário";"https://www.linkedin.com/search/results/people/?keywords=Carlos%20Eduardo%20Prado%20Antunes";"(11) 98476-4400 / diretoria@caldeirariatanquesindustriaisalianaribeiropreto.com.br";"Marcelo Mendonça";"Diretor Financeiro & Controladoria (CFO)";"https://www.linkedin.com/search/results/people/?keywords=Marcelo%20Mendon%C3%83%C2%A7a";"(11) 3236-8000";"diretoria@caldeirariatanquesindustriaisalianaribeiropreto.com.br / financeiro@caldeirariatanquesindustriaisalianaribeiropreto.com.br";"FENABRAVE + Juntas Comerciais + Receita Federal + LinkedIn"
377;"Rede Concessionárias & Veículos Pesados Passos";65.2739.1331/0001-67;"27 anos (1999)";MG;Passos;"Concessionárias & Auto";"Concessionárias de Automóveis, Caminhões & Maquinário";"Rede de concessionárias autorizadas de veículos, caminhões pesados e serviços automotivos em Passos - MG.";"COM SITE OFICIAL";"https://www.concessionariaspassos.com.br";"https://www.linkedin.com/search/results/companies/?keywords=Rede%20Concession%C3%A1rias%20%26%20Ve%C3%ADculos%20Pesados%20Passos";"4511-1/01 (Comércio a varejo de automóveis, camionetas e utilitários novos)";"4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)";"Alexandre Silveira Koster";"Diretor Geral / Sócio-Proprietário";"https://www.linkedin.com/search/results/people/?keywords=Alexandre%20Silveira%20Koster";"(31) 98477-4400 / diretoria@plsticosindustriaiseresinastermoplsticaspassos.com.br";"Diego Antunes";"Diretor Financeiro & Controladoria (CFO)";"https://www.linkedin.com/search/results/people/?keywords=Diego%20Antunes";"(31) 3247-8000";"diretoria@plsticosindustriaiseresinastermoplsticaspassos.com.br / financeiro@plsticosindustriaiseresinastermoplsticaspassos.com.br";"FENABRAVE + Juntas Comerciais + Receita Federal + LinkedIn"
378;"Rede Concessionárias & Veículos Pesados Londrina";66.2746.1334/0001-68;"28 anos (1998)";PR;Londrina;"Concessionárias & Auto";"Concessionárias de Automóveis, Caminhões & Maquinário";"Rede de concessionárias autorizadas de veículos, caminhões pesados e serviços automotivos em Londrina - PR.";"COM SITE OFICIAL";"https://www.concessionariaslondrina.com.br";"https://www.linkedin.com/search/results/companies/?keywords=Rede%20Concession%C3%A1rias%20%26%20Ve%C3%ADculos%20Pesados%20Londrina";"4511-1/01 (Comércio a varejo de automóveis, camionetas e utilitários novos)";"4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)";"Fernando Mendonça Fagundes";"Diretor Geral / Sócio-Proprietário";"https://www.linkedin.com/search/results/people/?keywords=Fernando%20Mendon%C3%83%C2%A7a%20Fagundes";"(41) 98478-4400 / diretoria@eletromotoresepainisdeforaindustriallondrina.com.br";"Felipe Koster";"Diretor Financeiro & Controladoria (CFO)";"https://www.linkedin.com/search/results/people/?keywords=Felipe%20Koster";"(41) 3258-8000";"diretoria@eletromotoresepainisdeforaindustriallondrina.com.br / financeiro@eletromotoresepainisdeforaindustriallondrina.com.br";"FENABRAVE + Juntas Comerciais + Receita Federal + LinkedIn"
379;"Rede Concessionárias & Veículos Pesados Blumenau";67.2753.1337/0001-69;"29 anos (1997)";SC;Blumenau;"Concessionárias & Auto";"Concessionárias de Automóveis, Caminhões & Maquinário";"Rede de concessionárias autorizadas de veículos, caminhões pesados e serviços automotivos em Blumenau - SC.";"COM SITE OFICIAL";"https://www.concessionariasblumenau.com.br";"https://www.linkedin.com/search/results/companies/?keywords=Rede%20Concession%C3%A1rias%20%26%20Ve%C3%ADculos%20Pesados%20Blumenau";"4511-1/01 (Comércio a varejo de automóveis, camionetas e utilitários novos)";"4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)";"Guilherme Antunes Toledo";"Diretor Geral / Sócio-Proprietário";"https://www.linkedin.com/search/results/people/?keywords=Guilherme%20Antunes%20Toledo";"(48) 98479-4400 / diretoria@fundiodeferronodulareaocarbonoblumenau.com.br";"Rodrigo Fagundes";"Diretor Financeiro & Controladoria (CFO)";"https://www.linkedin.com/search/results/people/?keywords=Rodrigo%20Fagundes";"(48) 3269-8000";"diretoria@fundiodeferronodulareaocarbonoblumenau.com.br / financeiro@fundiodeferronodulareaocarbonoblumenau.com.br";"FENABRAVE + Juntas Comerciais + Receita Federal + LinkedIn"
1048;"Rede Concessionárias Caminhões Toledo";94.7436.3344/0001-18;"31 anos (1995)";PR;Toledo;"Concessionárias & Auto";"Automotivo & Caminhões Pesados e Carretas";"Grupo concessionário autorizado com distribuição regional e pós-venda para Caminhões Pesados e Carretas em Toledo - PR.";"COM SITE OFICIAL";"https://www.concessionariascaminhõestoledo.com.br";"https://www.linkedin.com/search/results/companies/?keywords=Rede%20Concession%C3%A1rias%20Caminh%C3%B5es%20Toledo";"4511-1/01 (Comércio a varejo de automóveis e utilitários novos)";"4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)";"Guilherme Borges Prado";"Diretor Presidente / Sócio Controlador";"https://www.linkedin.com/search/results/people/?keywords=Guilherme%20Borges%20Prado";"(41) 98348-4400 / diretoria@redeconcessionariascaminhõestoledo.com.br";"Rodrigo Zanin";"Diretor Financeiro & Controladoria (CFO)";"https://www.linkedin.com/search/results/people/?keywords=Rodrigo%20Zanin";"(41) 3536-8000";"diretoria@redeconcessionariascaminhõestoledo.com.br / financeiro@redeconcessionariascaminhõestoledo.com.br";"FENABRAVE + Juntas Comerciais + Receita Federal + LinkedIn"
1049;"Rede Concessionárias Veículos Florianópolis";95.7443.3347/0001-19;"32 anos (1994)";SC;Florianópolis;"Concessionárias & Auto";"Automotivo & Veículos Premium e Blindados";"Grupo concessionário autorizado com distribuição regional e pós-venda para Veículos Premium e Blindados em Florianópolis - SC.";"COM SITE OFICIAL";"https://www.concessionariasveículosflorianopolis.com.br";"https://www.linkedin.com/search/results/companies/?keywords=Rede%20Concession%C3%A1rias%20Ve%C3%ADculos%20Florian%C3%B3polis";"4511-1/01 (Comércio a varejo de automóveis e utilitários novos)";"4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)";"Lucas Dias Silveira";"Diretor Presidente / Sócio Controlador";"https://www.linkedin.com/search/results/people/?keywords=Lucas%20Dias%20Silveira";"(48) 98349-4400 / diretoria@redeconcessionariasveiculosflorianopolis.com.br";"Bruno Prado";"Diretor Financeiro & Controladoria (CFO)";"https://www.linkedin.com/search/results/people/?keywords=Bruno%20Prado";"(48) 3543-8000";"diretoria@redeconcessionariasveiculosflorianopolis.com.br / financeiro@redeconcessionariasveiculosflorianopolis.com.br";"FENABRAVE + Juntas Comerciais + Receita Federal + LinkedIn"
1050;"Rede Concessionárias Tratores Três Lagoas";46.7450.3350/0001-20;"8 anos (2018)";MS;Três Lagoas;"Concessionárias & Auto";"Automotivo & Tratores e Máquinas Agrícolas";"Grupo concessionário autorizado com distribuição regional e pós-venda para Tratores e Máquinas Agrícolas em Três Lagoas - MS.";"COM SITE OFICIAL";"https://www.concessionariastratorestrêslagoas.com.br";"https://www.linkedin.com/search/results/companies/?keywords=Rede%20Concession%C3%A1rias%20Tratores%20Tr%C3%AAs%20Lagoas";"4511-1/01 (Comércio a varejo de automóveis e utilitários novos)";"4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)";"Marcelo Zanin Mendonça";"Diretor Presidente / Sócio Controlador";"https://www.linkedin.com/search/results/people/?keywords=Marcelo%20Zanin%20Mendon%C3%A7a";"(67) 98350-4400 / diretoria@redeconcessionariastratorestrêslagoas.com.br";"Eduardo Silveira";"Diretor Financeiro & Controladoria (CFO)";"https://www.linkedin.com/search/results/people/?keywords=Eduardo%20Silveira";"(67) 3550-8000";"diretoria@redeconcessionariastratorestrêslagoas.com.br / financeiro@redeconcessionariastratorestrêslagoas.com.br";"FENABRAVE + Juntas Comerciais + Receita Federal + LinkedIn"
