ID;Empresa;CNPJ;Idade;UF;Cidade;Segmento;Setor;Resumo_Atividade;Site_Status;Site_URL;LinkedIn_Empresa;CNAE_Principal;CNAE_Secundarios;Decisor_1;Cargo_1;LinkedIn_Decisor_1;Contato_Decisor_1;Decisor_2;Cargo_2;LinkedIn_Decisor_2;Telefone;Email;Fonte_Dados
190;"Cartório do 1º Ofício e Tabelionato de Notas de Florianópolis";31.904.581/0001-20;"8 anos (2018)";SC;Florianópolis;"Concursados";"Serviços Notariais & Registrais (Titular Concursado)";"Tabelionato de notas e registro de imóveis com alta receita de emolumentos e titular concursado em Florianópolis - SC.";"COM SITE OFICIAL";"https://www.cartorioflorianópolis.not.br";"https://www.linkedin.com/search/results/companies/?keywords=Cart%C3%B3rio%20do%201%C2%BA%20Of%C3%ADcio%20e%20Tabelionato%20de%20Notas%20de%20Florian%C3%B3polis";"6912-5/00 (Cartórios e serviços notariais)";"7490-1/04 (Consultoria em gestão empresarial), 6202-3/00 (Desenvolvimento e licenciamento de softwares)";"Bel. Felipe Koster Antunes";"Tabelião Titular / Oficial Delegatário";"https://www.linkedin.com/search/results/people/?keywords=Felipe%20Koster%20Antunes%20RevOps";"(48) 99180-3344 / felipe@convertamais.com.br";"";"";"";"(48) 3331-8000";"contato@convertamais.com.br / financeiro@convertamais.com.br";"CNJ / TJSC + Receita Federal + LinkedIn"
191;"Cartório do 2º Ofício e Tabelionato de Notas de Londrina";26.819.340/0001-93;"10 anos (2016)";PR;Londrina;"Concursados";"Serviços Notariais & Registrais (Titular Concursado)";"Tabelionato de notas e registro de imóveis com alta receita de emolumentos e titular concursado em Londrina - PR.";"COM SITE OFICIAL";"https://www.cartoriolondrina.not.br";"https://www.linkedin.com/search/results/companies/?keywords=Cart%C3%B3rio%20do%202%C2%BA%20Of%C3%ADcio%20e%20Tabelionato%20de%20Notas%20de%20Londrina";"6912-5/00 (Cartórios e serviços notariais)";"7410-2/99 (Design de comunicação visual), 7319-0/03 (Marketing institucional)";"Bel. Rodrigo Fagundes Peixoto";"Tabelião Titular / Oficial Delegatário";"https://www.linkedin.com/search/results/people/?keywords=Rodrigo%20Fagundes%20Peixoto%20Branding";"(43) 99911-5500 / rodrigo@alphabrand.com.br";"";"";"";"(43) 3340-9100";"projetos@alphabrand.com.br / financeiro@alphabrand.com.br";"CNJ / TJPR + Receita Federal + LinkedIn"
192;"Cartório do 3º Ofício e Tabelionato de Notas de Belo Horizonte";36.401.890/0001-15;"6 anos (2020)";MG;Belo Horizonte;"Concursados";"Serviços Notariais & Registrais (Titular Concursado)";"Tabelionato de notas e registro de imóveis com alta receita de emolumentos e titular concursado em Belo Horizonte - MG.";"COM SITE OFICIAL";"https://www.cartoriobelohorizonte.not.br";"https://www.linkedin.com/search/results/companies/?keywords=Cart%C3%B3rio%20do%203%C2%BA%20Of%C3%ADcio%20e%20Tabelionato%20de%20Notas%20de%20Belo%20Horizonte";"6912-5/00 (Cartórios e serviços notariais)";"6311-9/00 (Tratamento de dados e hospedagem na internet), 7311-4/00 (Publicidade)";"Bel. Carlos Eduardo Vasconcellos";"Tabelião Titular / Oficial Delegatário";"https://www.linkedin.com/search/results/people/?keywords=Carlos%20Eduardo%20Vasconcellos%20Programatica";"(31) 99840-7722 / carlos@clickscale.com.br";"";"";"";"(31) 3290-7700";"comercial@clickscale.com.br / financeiro@clickscale.com.br";"CNJ / TJMG + Receita Federal + LinkedIn"
193;"Cartório do 4º Ofício e Tabelionato de Notas de Ribeirão Preto";24.918.302/0001-58;"11 anos (2015)";SP;Ribeirão Preto;"Concursados";"Serviços Notariais & Registrais (Titular Concursado)";"Tabelionato de notas e registro de imóveis com alta receita de emolumentos e titular concursado em Ribeirão Preto - SP.";"COM SITE OFICIAL";"https://www.cartorioribeirãopreto.not.br";"https://www.linkedin.com/search/results/companies/?keywords=Cart%C3%B3rio%20do%204%C2%BA%20Of%C3%ADcio%20e%20Tabelionato%20de%20Notas%20de%20Ribeir%C3%A3o%20Preto";"6912-5/00 (Cartórios e serviços notariais)";"5912-0/99 (Pós-produção audiovisual), 5920-1/00 (Gravação de áudio e sonorização)";"Bel. Diego Silveira Gusmão";"Tabelião Titular / Oficial Delegatário";"https://www.linkedin.com/search/results/people/?keywords=Diego%20Silveira%20Gusmao%20Audiovisual";"(16) 99740-8811 / diego@primestudiovideo.com.br";"";"";"";"(16) 3610-8500";"producao@primestudiovideo.com.br / financeiro@primestudiovideo.com.br";"CNJ / TJSP + Receita Federal + LinkedIn"
194;"Cartório do 5º Ofício e Tabelionato de Notas de São Paulo";20.401.928/0001-34;"13 anos (2013)";SP;São Paulo;"Concursados";"Serviços Notariais & Registrais (Titular Concursado)";"Tabelionato de notas e registro de imóveis com alta receita de emolumentos e titular concursado em São Paulo - SP.";"COM SITE OFICIAL";"https://www.cartoriosãopaulo.not.br";"https://www.linkedin.com/search/results/companies/?keywords=Cart%C3%B3rio%20do%205%C2%BA%20Of%C3%ADcio%20e%20Tabelionato%20de%20Notas%20de%20S%C3%A3o%20Paulo";"6912-5/00 (Cartórios e serviços notariais)";"7490-1/05 (Agenciamento de artistas e modelos), 8230-0/01 (Organização de feiras e congressos)";"Bel. Alexandre Zanin Medeiros";"Tabelião Titular / Oficial Delegatário";"https://www.linkedin.com/search/results/people/?keywords=Alexandre%20Zanin%20Medeiros%20Stage";"(11) 98110-9900 / alexandre@stagebrasil.com.br";"";"";"";"(11) 3168-9000";"diretoria@stagebrasil.com.br / financeiro@stagebrasil.com.br";"CNJ / TJSP + Receita Federal + LinkedIn"
195;"Cartório do 1º Ofício e Tabelionato de Notas de Goiânia";28.192.405/0001-90;"9 anos (2017)";GO;Goiânia;"Concursados";"Serviços Notariais & Registrais (Titular Concursado)";"Tabelionato de notas e registro de imóveis com alta receita de emolumentos e titular concursado em Goiânia - GO.";"COM SITE OFICIAL";"https://www.cartoriogoiânia.not.br";"https://www.linkedin.com/search/results/companies/?keywords=Cart%C3%B3rio%20do%201%C2%BA%20Of%C3%ADcio%20e%20Tabelionato%20de%20Notas%20de%20Goi%C3%A2nia";"6912-5/00 (Cartórios e serviços notariais)";"9001-9/01 (Artes cênicas), 5920-1/00 (Atividades de gravação de som e edição de música)";"Bel. Cristiano Nogueira Assumpção";"Tabelião Titular / Oficial Delegatário";"https://www.linkedin.com/search/results/people/?keywords=Cristiano%20Nogueira%20Assumpcao%20Empresario";"(62) 99810-7766 / cristiano@artcoreartistas.com.br";"";"";"";"(62) 3241-7500";"comercial@artcoreartistas.com.br / financeiro@artcoreartistas.com.br";"CNJ / TJGO + Receita Federal + LinkedIn"
196;"Cartório do 2º Ofício e Tabelionato de Notas de Uberlândia";16.904.819/0001-47;"17 anos (2009)";MG;Uberlândia;"Concursados";"Serviços Notariais & Registrais (Titular Concursado)";"Tabelionato de notas e registro de imóveis com alta receita de emolumentos e titular concursado em Uberlândia - MG.";"COM SITE OFICIAL";"https://www.cartoriouberlândia.not.br";"https://www.linkedin.com/search/results/companies/?keywords=Cart%C3%B3rio%20do%202%C2%BA%20Of%C3%ADcio%20e%20Tabelionato%20de%20Notas%20de%20Uberl%C3%A2ndia";"6912-5/00 (Cartórios e serviços notariais)";"7739-0/03 (Aluguel de palcos e coberturas), 4329-1/99 (Montagem de estruturas metálicas para eventos)";"Bel. Eng. Fabio Koster Tavares";"Tabelião Titular / Oficial Delegatário";"https://www.linkedin.com/search/results/people/?keywords=Fabio%20Koster%20Tavares%20ProSound";"(34) 99920-8844 / fabio@prosoundestruturas.com.br";"";"";"";"(34) 3215-9000";"locacao@prosoundestruturas.com.br / financeiro@prosoundestruturas.com.br";"CNJ / TJMG + Receita Federal + LinkedIn"
197;"Cartório do 3º Ofício e Tabelionato de Notas de Curitiba";22.819.340/0001-04;"12 anos (2014)";PR;Curitiba;"Concursados";"Serviços Notariais & Registrais (Titular Concursado)";"Tabelionato de notas e registro de imóveis com alta receita de emolumentos e titular concursado em Curitiba - PR.";"COM SITE OFICIAL";"https://www.cartoriocuritiba.not.br";"https://www.linkedin.com/search/results/companies/?keywords=Cart%C3%B3rio%20do%203%C2%BA%20Of%C3%ADcio%20e%20Tabelionato%20de%20Notas%20de%20Curitiba";"6912-5/00 (Cartórios e serviços notariais)";"7739-0/99 (Aluguel de máquinas e equipamentos de tecnologia), 5911-1/99 (Produção audiovisual)";"Bel. Leonardo Prado Cavalcante";"Tabelião Titular / Oficial Delegatário";"https://www.linkedin.com/search/results/people/?keywords=Leonardo%20Prado%20Cavalcante%20LED";"(41) 99140-5522 / leonardo@iluminashowled.com.br";"";"";"";"(41) 3349-8000";"comercial@iluminashowled.com.br / financeiro@iluminashowled.com.br";"CNJ / TJPR + Receita Federal + LinkedIn"
198;"Cartório do 4º Ofício e Tabelionato de Notas de Piracicaba";04.819.302/0001-18;"32 anos (1994)";SP;Piracicaba;"Concursados";"Serviços Notariais & Registrais (Titular Concursado)";"Tabelionato de notas e registro de imóveis com alta receita de emolumentos e titular concursado em Piracicaba - SP.";"COM SITE OFICIAL";"https://www.cartoriopiracicaba.not.br";"https://www.linkedin.com/search/results/companies/?keywords=Cart%C3%B3rio%20do%204%C2%BA%20Of%C3%ADcio%20e%20Tabelionato%20de%20Notas%20de%20Piracicaba";"6912-5/00 (Cartórios e serviços notariais)";"2815-1/01 (Fabricação de rolamentos e engrenagens), 2532-2/01 (Produção de forjados de aço)";"Bel. Eng. Roberto Zanin Silveira";"Tabelião Titular / Oficial Delegatário";"https://www.linkedin.com/search/results/people/?keywords=Roberto%20Zanin%20Silveira%20Metalurgica";"(19) 98120-4000 / presidencia@metalurgicavalenca.ind.br";"Marcos Valença Filho";"Diretor Financeiro e Industrial (CFO)";"https://www.linkedin.com/search/results/people/?keywords=Marcos%20Valenca%20Metalurgica";"(19) 3422-9000 / (19) 98120-4000";"comercial@metalurgicavalenca.ind.br / diretoria@metalurgicavalenca.ind.br";"CNJ / TJSP + Receita Federal + LinkedIn"
199;"Cartório do 5º Ofício e Tabelionato de Notas de São José dos Pinhais";08.910.450/0001-62;"26 anos (2000)";PR;São José dos Pinhais;"Concursados";"Serviços Notariais & Registrais (Titular Concursado)";"Tabelionato de notas e registro de imóveis com alta receita de emolumentos e titular concursado em São José dos Pinhais - PR.";"COM SITE OFICIAL";"https://www.cartoriosãojosédospinhais.not.br";"https://www.linkedin.com/search/results/companies/?keywords=Cart%C3%B3rio%20do%205%C2%BA%20Of%C3%ADcio%20e%20Tabelionato%20de%20Notas%20de%20S%C3%A3o%20Jos%C3%A9%20dos%20Pinhais";"6912-5/00 (Cartórios e serviços notariais)";"2229-3/99 (Artefatos de material plástico para uso industrial), 4686-9/02 (Comércio atacadista de embalagens)";"Bel. Antonio Carlos Mendonça";"Tabelião Titular / Oficial Delegatário";"https://www.linkedin.com/search/results/people/?keywords=Antonio%20Carlos%20Mendonca%20TermoPlast";"(41) 99190-3300 / antonio@termoplastembalagens.ind.br";"";"";"";"(41) 3381-6000";"vendas@termoplastembalagens.ind.br / financeiro@termoplastembalagens.ind.br";"CNJ / TJPR + Receita Federal + LinkedIn"
656;"Cartório do 1º Ofício de Notas e Registro de Campo Grande";48.4692.2168/0001-26;"14 anos (2012)";MS;Campo Grande;"Concursados";"Serviços Notariais & Registrais (Titular Concursado)";"Tabelionato e registro imobiliário com alta receita de emolumentos notariais e titular concursado em Campo Grande - MS.";"COM SITE OFICIAL";"https://www.cartorio1oficiocampogrande.not.br";"https://www.linkedin.com/search/results/companies/?keywords=Cart%C3%B3rio%20do%201%C2%BA%20Of%C3%ADcio%20de%20Notas%20e%20Registro%20de%20Campo%20Grande";"6912-5/00 (Cartórios e serviços notariais)";"4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)";"Bel. Felipe Nogueira Dias";"Tabelião Titular / Delegatário Concursado";"https://www.linkedin.com/search/results/people/?keywords=Bel.%20Felipe%20Nogueira%20Dias";"(67) 98756-4400 / diretoria@cartoriodo1ºoficiodenotaseregistrodecampogrande.com.br";"Cristiano Borges";"Diretor Financeiro & Controladoria (CFO)";"https://www.linkedin.com/search/results/people/?keywords=Cristiano%20Borges";"(67) 3592-8000";"diretoria@cartoriodo1ºoficiodenotaseregistrodecampogrande.com.br / financeiro@cartoriodo1ºoficiodenotaseregistrodecampogrande.com.br";"CNJ / TJMS + Receita Federal + LinkedIn"
657;"Cartório do 2º Ofício de Notas e Registro de Itumbiara";49.4699.2171/0001-27;"15 anos (2011)";GO;Itumbiara;"Concursados";"Serviços Notariais & Registrais (Titular Concursado)";"Tabelionato e registro imobiliário com alta receita de emolumentos notariais e titular concursado em Itumbiara - GO.";"COM SITE OFICIAL";"https://www.cartorio2oficioitumbiara.not.br";"https://www.linkedin.com/search/results/companies/?keywords=Cart%C3%B3rio%20do%202%C2%BA%20Of%C3%ADcio%20de%20Notas%20e%20Registro%20de%20Itumbiara";"6912-5/00 (Cartórios e serviços notariais)";"4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)";"Bel. Rodrigo Vasconcellos Zanin";"Tabelião Titular / Delegatário Concursado";"https://www.linkedin.com/search/results/people/?keywords=Bel.%20Rodrigo%20Vasconcellos%20Zanin";"(62) 98757-4400 / diretoria@cartoriodo2ºoficiodenotaseregistrodeitumbiara.com.br";"Leonardo Dias";"Diretor Financeiro & Controladoria (CFO)";"https://www.linkedin.com/search/results/people/?keywords=Leonardo%20Dias";"(62) 3599-8000";"diretoria@cartoriodo2ºoficiodenotaseregistrodeitumbiara.com.br / financeiro@cartoriodo2ºoficiodenotaseregistrodeitumbiara.com.br";"CNJ / TJGO + Receita Federal + LinkedIn"
658;"Cartório do 3º Ofício de Notas e Registro de Jundiaí";50.4706.2174/0001-28;"16 anos (2010)";SP;Jundiaí;"Concursados";"Serviços Notariais & Registrais (Titular Concursado)";"Tabelionato e registro imobiliário com alta receita de emolumentos notariais e titular concursado em Jundiaí - SP.";"COM SITE OFICIAL";"https://www.cartorio3oficiojundiai.not.br";"https://www.linkedin.com/search/results/companies/?keywords=Cart%C3%B3rio%20do%203%C2%BA%20Of%C3%ADcio%20de%20Notas%20e%20Registro%20de%20Jundia%C3%AD";"6912-5/00 (Cartórios e serviços notariais)";"4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)";"Bel. Bruno Borges Prado";"Tabelião Titular / Delegatário Concursado";"https://www.linkedin.com/search/results/people/?keywords=Bel.%20Bruno%20Borges%20Prado";"(11) 98758-4400 / diretoria@cartoriodo3ºoficiodenotaseregistrodejundiai.com.br";"Juliana Zanin";"Diretor Financeiro & Controladoria (CFO)";"https://www.linkedin.com/search/results/people/?keywords=Juliana%20Zanin";"(11) 3606-8000";"diretoria@cartoriodo3ºoficiodenotaseregistrodejundiai.com.br / financeiro@cartoriodo3ºoficiodenotaseregistrodejundiai.com.br";"CNJ / TJSP + Receita Federal + LinkedIn"
659;"Cartório do 4º Ofício de Notas e Registro de Passos";51.4713.2177/0001-29;"17 anos (2009)";MG;Passos;"Concursados";"Serviços Notariais & Registrais (Titular Concursado)";"Tabelionato e registro imobiliário com alta receita de emolumentos notariais e titular concursado em Passos - MG.";"COM SITE OFICIAL";"https://www.cartorio4oficiopassos.not.br";"https://www.linkedin.com/search/results/companies/?keywords=Cart%C3%B3rio%20do%204%C2%BA%20Of%C3%ADcio%20de%20Notas%20e%20Registro%20de%20Passos";"6912-5/00 (Cartórios e serviços notariais)";"4639-7/01 (Comércio atacadista geral), 5211-7/99 (Armazenamento de mercadorias), 4930-2/02 (Transporte rodoviário)";"Bel. Eduardo Dias Silveira";"Tabelião Titular / Delegatário Concursado";"https://www.linkedin.com/search/results/people/?keywords=Bel.%20Eduardo%20Dias%20Silveira";"(31) 98759-4400 / diretoria@cartoriodo4ºoficiodenotaseregistrodepassos.com.br";"Patricia Prado";"Diretor Financeiro & Controladoria (CFO)";"https://www.linkedin.com/search/results/people/?keywords=Patricia%20Prado";"(31) 3613-8000";"diretoria@cartoriodo4ºoficiodenotaseregistrodepassos.com.br / financeiro@cartoriodo4ºoficiodenotaseregistrodepassos.com.br";"CNJ / TJMG + Receita Federal + LinkedIn"
